time,mat_rhs.mrhs_state.0,mat_rhs.mrhs_state.1,mat_rhs.mrhs_state.2,mat_rhs.mrhs_state.3,mat_rhs.mrhs_state.4,mat_rhs.mrhs_state.5
2026-04-15T20:03:19.865502,1.0,2.0,3.0,4.0,5.0,6.0
2026-04-15T20:03:19.872775,0.9659286191338475,1.947925897383386,2.9294513609776818,3.9113812371336145,4.9504950495049505,5.9405940594059405
2026-04-15T20:03:19.881108,0.9327675632027084,1.8970873143826021,2.8600056358934585,3.824125182834919,4.901480247034605,5.881776296441525
2026-04-15T20:03:19.889441,0.9004988422739474,1.847460925626024,2.7916479007225807,3.738213540038155,4.8529507396382225,5.8235408875658665
2026-04-15T20:03:19.897774,0.8691047661223298,1.7990237857649582,2.7243634188473234,3.653628240409915,4.8049017224140815,5.765882066896897
2026-04-15T20:03:19.906107,0.8385679397349062,1.7517533238463825,2.6581376388089524,3.570351441613443,4.757328438033744,5.708794125640492
2026-04-15T20:03:19.914440,0.8088712588787368,1.7056273377637063,2.5929561920858353,3.488365524604686,4.710226176271033,5.6522714115252395
2026-04-15T20:03:19.922773,0.779997905730619,1.66062398878453,2.5288048908973972,3.407653090959732,4.663590273535676,5.596308328242811
2026-04-15T20:03:19.931106,0.7519313445679922,1.6167217961543756,2.465669726033631,3.3281969602332837,4.6174161124115605,5.540899334893872
2026-04-15T20:03:19.939439,0.7246553175202078,1.57389963177539,2.4035368647098694,3.24998016734781,4.571699121199565,5.486038945439478
2026-04-15T20:03:19.947772,0.6981538403793598,1.5321367149590246,2.34239264844653,3.1729859600130306,4.526434773464915,5.431721728157899
2026-04-15T20:03:19.956105,0.6724111984698813,1.4914126072517124,2.2822235909735524,3.097197796175386,4.481618587589025,5.3779423051068305
2026-04-15T20:03:19.964438,0.6474119425761263,1.451707207332577,2.2230163761592454,3.022599341497157,4.437246126325767,5.324695351590921
2026-04-15T20:03:19.972771,0.6231408849271609,1.4130007459822143,2.1647578559632614,2.9491744668648865,4.393312996362146,5.271975595634575
2026-04-15T20:03:19.981104,0.5995830952380022,1.3752737811216083,2.1074350484134325,2.8769072459267857,4.349814847883312,5.219777817459975
2026-04-15T20:03:19.989437,0.5767238968065518,1.3385071929202492,2.051035135606188,2.805781952658779,4.306747374141893,5.168096848970272
2026-04-15T20:03:19.997770,0.5545488626654779,1.3026821789725331,1.995545461730289,2.7357830589588743,4.264106311031577,5.116927573237893
2026-04-15T20:03:20.006103,0.5330438117883146,1.2677802495415382,1.9409535311136117,2.6668952322695296,4.221887436664928,5.066264923997914
2026-04-15T20:03:20.014436,0.5121948053490515,1.2337832228692813,1.887247006292723,2.5991033332276987,4.180086570955374,5.01610388514645
2026-04-15T20:03:20.022769,0.4919881430344984,1.2006732205525703,1.8344137061049786,2.532392413342243,4.13869957520334,4.966439490244009
2026-04-15T20:03:20.031102,0.4724103594087204,1.168432662983581,1.7824416038028956,2.466747712698394,4.097722351686476,4.917266822023771
2026-04-15T20:03:20.039435,0.45344822032884413,1.1370442648542967,1.7313188251905407,2.402154657688965,4.057150843253936,4.868581011904724
2026-04-15T20:03:20.047768,0.4350887194115479,1.106491030723957,1.6810336467816849,2.338598858771998,4.016981032924689,4.820377239509628
2026-04-15T20:03:20.056101,0.4173190745495567,1.076756250648682,1.6315744939794752,2.276066108254555,3.9772089434897913,4.77265073218775
2026-04-15T20:03:20.064434,0.4001267244774705,1.0478234958724382,1.5829299392773797,2.214542378102345,3.9378306371186054,4.725396764542327
2026-04-15T20:03:20.072767,0.38349932538626486,1.0196766145785285,1.5350887004811604,2.154013817774907,3.898842214968916,4.6786106579627
2026-04-15T20:03:20.081100,0.3674247475858098,0.9922997277008035,1.4880396389516366,2.094466752086037,3.860239816800907,4.632287780161089
2026-04-15T20:03:20.089433,0.3518910722147622,0.965677224793789,1.4417717578679985,2.0358876790891958,3.8220196205949573,4.586423544713949
2026-04-15T20:03:20.097766,0.3368865879971949,0.9397937599609496,1.3962742005114406,1.9782632679875878,3.784177842173225,4.541013410607871
2026-04-15T20:03:20.106099,0.3223997880453342,0.9146342478403077,1.351536248568877,1.9215803570686516,3.7467107348249753,4.496052881789971
2026-04-15T20:03:20.114432,0.30841936670778536,0.8901838596466523,1.3075473204565151,1.8658259516626685,3.709614588935619,4.451537506722744
2026-04-15T20:03:20.122765,0.2949342164626335,0.8664280192695796,1.2642969696630562,1.8109872221252221,3.672885731619425,4.407462877943311
2026-04-15T20:03:20.131098,0.2819334248548162,0.8433523994266198,1.221774883112301,1.7570515018432311,3.6365205263558664,4.363824631627041
2026-04-15T20:03:20.139431,0.26940627147717,0.8209429178707102,1.1799708795449386,1.7040062852642925,3.600515372629571,4.320618447155486
2026-04-15T20:03:20.147764,0.25734222499456355,0.7991857336512884,1.138874907919297,1.6518392259490635,3.5648667055738326,4.2778400466886
2026-04-15T20:03:20.156097,0.2457309402105345,0.7780672434282854,1.0984770458308415,1.6005381346464227,3.529570995617656,4.235485194741188
2026-04-15T20:03:20.164430,0.23456225517585755,0.7575740778383093,1.0587674979502038,1.5500909773911484,3.494624748136293,4.193549697763553
2026-04-15T20:03:20.172763,0.2238261883384767,0.7376930979123206,1.0197365944795314,1.5004858736238575,3.4600245031052403,4.1520294037262895
2026-04-15T20:03:20.181096,0.21351293573424304,0.7184113915441049,0.9813747896269481,1.4517110943329512,3.4257668347576637,4.110920201709197
2026-04-15T20:03:20.189429,0.20361286821790633,0.6997162700088637,0.9436726600989155,1.4037550602183158,3.3918483512452116,4.070218021494254
2026-04-15T20:03:20.197762,0.1941165287338157,0.6815952645312469,0.9066209036102942,1.3566063398765285,3.35826569430219,4.029918833162628
2026-04-15T20:03:20.206095,0.18501462962579196,0.6640361229021642,0.8702103374118997,1.3102536480073246,3.325015538913059,3.9900186466956713
2026-04-15T20:03:20.214428,0.17629804998564094,0.6470268061437179,0.8344318968353526,1.2646858436410815,3.292094592983227,3.9505135115798726
2026-04-15T20:03:20.222761,0.16795783303978454,0.6305554852216094,0.7992766338550265,1.2198919283870797,3.259499597013096,3.9113995164157154
2026-04-15T20:03:20.231094,0.15998518357349215,0.6146105378043798,0.7647357156668964,1.1758610447023035,3.2272273237753426,3.8726727885304113
2026-04-15T20:03:20.239427,0.15237146539220267,0.5991805450688534,0.7308004232840939,1.1325824741805441,3.195274577995389,3.8343294935944665
2026-04-15T20:03:20.247760,0.14510819881943351,0.5842542885511619,0.6974621501489788,1.090045635861578,3.1636381960350386,3.796365835242046
2026-04-15T20:03:20.256093,0.1381870582307796,0.5698207470427331,0.6647124007615364,1.0482400845601836,3.132315045579246,3.758778054695095
2026-04-15T20:03:20.264426,0.13159986962351183,0.555869093530637,0.632542789323914,1.007155509214776,3.101302025325986,3.721562430391183
2026-04-15T20:03:20.272759,0.12533860822129134,0.5423886921816915,0.6009450384009115,0.9667817312554297,3.070596064679194,3.684715277615033
2026-04-15T20:03:20.281092,0.11939539611352078,0.5293690953697352,0.5699109775962429,0.9271087029910715,3.0401941234447465,3.648232948133696
2026-04-15T20:03:20.289425,0.11376249992886227,0.5168000407454835,0.5394325422443869,0.8881265060156208,3.0100931915294518,3.6121118298353427
2026-04-15T20:03:20.297758,0.10843232854245563,0.5046714483483923,0.5095017721178499,0.849825349632862,2.9802902886430216,3.5763483463716264
2026-04-15T20:03:20.306091,0.103397430816378,0.49297341775996073,0.48011081014966167,0.8121955692998338,2.950782464002992,3.5409389568035903
2026-04-15T20:03:20.314424,0.09865049337289133,0.4816962252979106,0.45125190117093095,0.7752276250885229,2.921566796042566,3.5058801552510794
2026-04-15T20:03:20.322757,0.0941843384000303,0.4708303212506899,0.42291739066328676,0.7389121001656529,2.8926403921213524,3.4711684705456234
2026-04-15T20:03:20.331090,0.08999192148908913,0.4603663271517527,0.39509972352603506,0.7032396992903596,2.8640003882389626,3.4368004658867557
2026-04-15T20:03:20.339423,0.08606632950357124,0.45029503309307567,0.3677914428578611,0.6682012473295496,2.835643948751448,3.402772738501738
2026-04-15T20:03:20.347756,0.08240077847917193,0.44060739507737906,0.3409851887529108,0.6337876877907368,2.8075682660905428,3.3690819193086514
2026-04-15T20:03:20.356089,0.07898861155436919,0.43129453240852583,0.3146736971110859,0.5999900813721584,2.779770560485686,3.335724672582823
2026-04-15T20:03:20.364422,0.07582329693120392,0.42234772511958024,0.2888497984623887,0.5667996045299707,2.752248079688798,3.3026976956265575
2026-04-15T20:03:20.372755,0.07289842586583593,0.413758411438014,0.2635064168051556,0.5342075480623296,2.7249980987017803,3.269997718442136
2026-04-15T20:03:20.381088,0.07020771068846776,0.4055181852875538,0.23863656845801945,0.5022053157101608,2.698017919506713,3.2376215034080555
2026-04-15T20:03:20.389421,0.0677449828522334,0.3976187938261718,0.21423336092544232,0.4707844227744293,2.6713048707987257,3.2055658449584707
2026-04-15T20:03:20.397754,0.06550419101065466,0.3900521350197269,0.19028999177666311,0.439936494749717,2.6448563077215104,3.1738275692658124
2026-04-15T20:03:20.406087,0.06347939912327273,0.38281025525076984,0.16679974753790525,0.40965326597392326,2.6186696116054557,3.142403533926547
2026-04-15T20:03:20.414420,0.06166478458906795,0.3758853469620337,0.1437560025976919,0.37992657829390053,2.592742189708372,3.1112906276500465
2026-04-15T20:03:20.422753,0.06005463640728578,0.3692697463341353,0.1211522181251175,0.35074837974684425,2.567071474958784,3.080485769950541
2026-04-15T20:03:20.431086,0.058643353365291806,0.3629559309970213,0.09898194100092685,0.32211072325725404,2.5416549257017667,3.04998591084212
2026-04-15T20:03:20.439419,0.05742544225308385,0.3569365177746969,0.07723880276125353,0.2940057653492882,2.5164900254472937,3.0197880305367524
2026-04-15T20:03:20.447752,0.056395516104093976,0.35120426046278297,0.05591651855387245,0.266425764874334,2.491574282621083,2.9898891391452995
2026-04-15T20:03:20.456085,0.05554829246191795,0.34575204763845163,0.03500888610682171,0.23936308175361876,2.466905230317904,2.960286276381485
2026-04-15T20:03:20.464418,0.054878591672614704,0.34057290050229794,0.014509784709251437,0.21281017573568856,2.4424804260573305,2.930976511268797
2026-04-15T20:03:20.472751,0.05438133520222282,0.3356599707517093,-0.005586825795641407,0.1867596051685836,2.4182974515419113,2.901956941850294
2026-04-15T20:03:20.481084,0.05405154397914579,0.33100653848530176,-0.02528690600573187,0.16120402578654083,2.394353912417734,2.873224694901281
2026-04-15T20:03:20.489417,0.053884336761062475,0.32660601013799634,-0.0445963379432771,0.13613618951105666,2.3706474380373606,2.8447769256448328
2026-04-15T20:03:20.497750,0.053874928526023526,0.3224519164463153,-0.06352092602655413,0.11154894326614413,2.3471756812251092,2.8166108174701314
2026-04-15T20:03:20.506083,0.0540186288873992,0.3185379104434837,-0.08206639802996003,0.08743522780762128,2.3239363180446624,2.7887235816535956
2026-04-15T20:03:20.514416,0.05431084053234828,0.3148577654839255,-0.10023840603270773,0.06378807656626886,2.3009270475689725,2.761112457082768
2026-04-15T20:03:20.522749,0.0547470576834822,0.3114053732967522,-0.11804252735624896,0.04060061450469741,2.278145591652448,2.7337747099829386
2026-04-15T20:03:20.531082,0.055322864583402805,0.3081747420678424,-0.135484265490555,0.0178660569877658,2.2555896947053937,2.7067076336464737
2026-04-15T20:03:20.539415,0.056033934001796376,0.30515999455012127,-0.15256905100938356,-0.004422291333605024,2.2332571234706866,2.6799085481648253
2026-04-15T20:03:20.547748,0.05687602576477083,0.30235536620164954,-0.16930224247465914,-0.026271037625377854,2.21114566680266,2.6533748001631934
2026-04-15T20:03:20.556081,0.057844985306127,0.29975520335114025,-0.18568912733009302,-0.04768670196025707,2.189253135448178,2.627103762537815
2026-04-15T20:03:20.564414,0.05893674224025913,0.29735396139052345,-0.20173492278416702,-0.06867571839460979,2.167577361829879,2.6010928341958564
2026-04-15T20:03:20.572747,0.060147308956383656,0.2951462029941866,-0.217444776682604,-0.08924443603259945,2.1461161998315634,2.5753394397978777
2026-04-15T20:03:20.581080,0.06147277923379939,0.29312659636452204,-0.2328237683704471,-0.10939912007767973,2.1248675245857065,2.5498410295028493
2026-04-15T20:03:20.589413,0.06290932687788608,0.2912899135034178,-0.24787690954386737,-0.12914595287159455,2.1038292322630756,2.5245950787156923
2026-04-15T20:03:20.597746,0.06445320437655239,0.2896310285093331,-0.26260914509181943,-0.14849103492102858,2.0829992398644315,2.499599087837319
2026-04-15T20:03:20.606079,0.06610074157684775,0.28814491589960417,-0.27702535392766187,-0.16744038591205096,2.0623754850142886,2.474850582017148
2026-04-15T20:03:20.614412,0.06784834438145701,0.286826648957632,-0.2911303498108593,-0.18599994571249326,2.0419559257567212,2.450347110908067
2026-04-15T20:03:20.622745,0.06969249346479969,0.2856713981046059,-0.30492888215888037,-0.20417557536240116,2.0217385403531893,2.426086248423829
2026-04-15T20:03:20.631078,0.07162974300846014,0.28467442929542414,-0.318425636849406,-0.22197305805269785,2.0017213270823655,2.4020655924988406
2026-04-15T20:03:20.639411,0.07365671945567802,0.2838311024384743,-0.33162523701295926,-0.23939810009219537,1.9819023040419461,2.3782827648503373
2026-04-15T20:03:20.647744,0.07577012028463227,0.2831368698389439,-0.34453224381606873,-0.2564563318630887,1.9622795089524219,2.3547354107429084
2026-04-15T20:03:20.656077,0.07796671280025534,0.2825872746653328,-0.3571511572350746,-0.27315330876506594,1.942850998962794,2.3314211987553546
