time,tracker3.kf3_info_0,tracker3.kf3_info_1,tracker3.kf3_info_2,tracker3.kf3_info_3,tracker3.kf3_info_4
2026-08-21T00:30:42.246259,0.22350055193559967,0.0025726688528065395,1.0,1.0844710428021522,0.2702334350642534
2026-08-21T00:30:42.254592,0.22351420594337493,0.0025725985470202886,1.0,1.0900390764951278,0.27022678758383506
2026-08-21T00:30:42.262925,0.22352147857094484,0.0025725611003058865,1.0,1.095745522155965,0.27022324659175373
2026-08-21T00:30:42.271258,0.22352535229052847,0.0025725411547453327,1.0,1.1015893449921381,0.2702213603320807
2026-08-21T00:30:42.279591,0.2235274156194513,0.0025725305308326256,1.0,1.107569483275175,0.2702203555193577
2026-08-21T00:30:42.287924,0.2235285146532554,0.002572524872007878,1.0,1.1136848543918565,0.2702198202466717
2026-08-21T00:30:42.296257,0.2235291000567561,0.0025725218578200094,1.0,1.1199343589105277,0.2702195350982854
2026-08-21T00:30:42.304590,0.2235294118745768,0.0025725202522986624,1.0,1.1263168835558366,0.2702193831931707
2026-08-21T00:30:42.312923,0.22352957796619746,0.002572519397107489,1.0,1.1328313035723485,0.2702193022687885
2026-08-21T00:30:42.321256,0.22352966643610947,0.0025725189415832283,1.0,1.1394764847349625,0.27021925915741773
2026-08-21T00:30:42.329589,0.223529713560365,0.0025725186989440665,1.0,1.1462512851441982,0.27021923619013183
2026-08-21T00:30:42.337922,0.22352973866156048,0.0025725185696997914,1.0,1.1531545568799817,0.27021922395431697
2026-08-21T00:30:42.346255,0.22352975203198824,0.0025725185008563236,1.0,1.1601851475529543,0.2702192174356097
2026-08-21T00:30:42.354588,0.22352975915390966,0.002572518464185966,1.0,1.1673419017738589,0.2702192139626847
2026-08-21T00:30:42.362921,0.22352976294749666,0.002572518444652985,1.0,1.174623662551721,0.2702192121124165
2026-08-21T00:30:42.371254,0.22352976496820623,0.0025725184342484443,1.0,1.182029272626392,0.2702192111266382
2026-08-21T00:30:42.379587,0.2235297660445686,0.0025725184287062964,1.0,1.1895575757383638,0.2702192106014328
2026-08-21T00:30:42.387920,0.22352976661791163,0.002572518425754172,1.0,1.197207417837448,0.2702192103216091
2026-08-21T00:30:42.396253,0.22352976692331306,0.002572518424181668,1.0,1.2049776482313113,0.27021921017252043
2026-08-21T00:30:42.404586,0.22352976708599104,0.0025725184233440427,1.0,1.2128671206746284,0.2702192100930855
2026-08-21T00:30:42.412919,0.22352976717264492,0.002572518422897863,1.0,1.2208746943995805,0.270219210050762
2026-08-21T00:30:42.421252,0.2235297672188027,0.0025725184226601957,1.0,1.228999235088483,0.27021921002821137
2026-08-21T00:30:42.429585,0.22352976724338985,0.002572518422533597,1.0,1.2372396157894419,0.2702192100161959
2026-08-21T00:30:42.437918,0.22352976725648704,0.002572518422466161,1.0,1.2455947177760345,0.2702192100097937
2026-08-21T00:30:42.446251,0.22352976726346319,0.002572518422430239,1.0,1.2540634313521577,0.2702192100063825
2026-08-21T00:30:42.454584,0.22352976726717957,0.002572518422411105,1.0,1.262644656603272,0.2702192100045649
2026-08-21T00:30:42.462917,0.2235297672691591,0.002572518422400912,1.0,1.2713373040951708,0.27021921000359633
2026-08-21T00:30:42.471250,0.22352976727021345,0.0025725184223954834,1.0,1.2801402955234842,0.27021921000308025
2026-08-21T00:30:42.479583,0.22352976727077523,0.0025725184223925903,1.0,1.2890525643098019,0.2702192100028052
2026-08-21T00:30:42.487916,0.22352976727107432,0.0025725184223910507,1.0,1.2980730561536287,0.2702192100026586
2026-08-21T00:30:42.496249,0.22352976727123405,0.002572518422390229,1.0,1.3072007295432069,0.2702192100025806
2026-08-21T00:30:42.504582,0.22352976727131882,0.0025725184223897926,1.0,1.3164345562045494,0.2702192100025389
2026-08-21T00:30:42.512915,0.22352976727136406,0.0025725184223895597,1.0,1.325773521526931,0.27021921000251675
2026-08-21T00:30:42.521248,0.22352976727138804,0.0025725184223894357,1.0,1.3352166249408066,0.27021921000250493
2026-08-21T00:30:42.529581,0.2235297672714009,0.0025725184223893698,1.0,1.3447628802525269,0.27021921000249866
2026-08-21T00:30:42.537914,0.22352976727140755,0.0025725184223893338,1.0,1.354411315941742,0.27021921000249527
2026-08-21T00:30:42.546247,0.22352976727141155,0.002572518422389315,1.0,1.3641609754272332,0.2702192100024935
2026-08-21T00:30:42.554580,0.22352976727141333,0.0025725184223893056,1.0,1.3740109172970187,0.2702192100024925
2026-08-21T00:30:42.562913,0.22352976727141421,0.0025725184223892995,1.0,1.3839602155045263,0.270219210002492
2026-08-21T00:30:42.571246,0.22352976727141466,0.0025725184223892974,1.0,1.3940079595345116,0.27021921000249177
2026-08-21T00:30:42.579579,0.2235297672714151,0.0025725184223892956,1.0,1.4041532545411641,0.27021921000249155
2026-08-21T00:30:42.587912,0.2235297672714151,0.0025725184223892943,1.0,1.4143952214582487,0.27021921000249155
2026-08-21T00:30:42.596245,0.2235297672714151,0.0025725184223892943,1.0,1.4247329970804803,0.2702192100024915
2026-08-21T00:30:42.604578,0.2235297672714151,0.0025725184223892943,1.0,1.435165734117376,0.2702192100024915
2026-08-21T00:30:42.612911,0.2235297672714151,0.0025725184223892943,1.0,1.4456926012344633,0.2702192100024915
2026-08-21T00:30:42.621244,0.2235297672714151,0.0025725184223892943,1.0,1.4563127830715419,0.2702192100024915
2026-08-21T00:30:42.629577,0.2235297672714151,0.0025725184223892943,1.0,1.4670254802192726,0.2702192100024915
2026-08-21T00:30:42.637910,0.2235297672714151,0.0025725184223892943,1.0,1.477829909215878,0.2702192100024915
2026-08-21T00:30:42.646243,0.2235297672714151,0.0025725184223892943,1.0,1.488725302480004,0.2702192100024915
2026-08-21T00:30:42.654576,0.2235297672714151,0.0025725184223892943,1.0,1.4997109082748061,0.2702192100024915
2026-08-21T00:30:42.662909,0.2235297672714151,0.0025725184223892943,1.0,1.5107859906085692,0.2702192100024915
2026-08-21T00:30:42.671242,0.2235297672714151,0.0025725184223892943,1.0,1.5219498291678577,0.2702192100024915
2026-08-21T00:30:42.679575,0.2235297672714151,0.0025725184223892943,1.0,1.5332017191983354,0.2702192100024915
2026-08-21T00:30:42.687908,0.2235297672714151,0.0025725184223892943,1.0,1.5445409713954164,0.2702192100024915
2026-08-21T00:30:42.696241,0.2235297672714151,0.0025725184223892943,1.0,1.5559669117866033,0.2702192100024915
2026-08-21T00:30:42.704574,0.2235297672714151,0.0025725184223892943,1.0,1.567478881584044,0.2702192100024915
2026-08-21T00:30:42.712907,0.2235297672714151,0.0025725184223892943,1.0,1.579076237042424,0.2702192100024915
2026-08-21T00:30:42.721240,0.2235297672714151,0.0025725184223892943,1.0,1.5907583493101276,0.2702192100024915
2026-08-21T00:30:42.729573,0.2235297672714151,0.0025725184223892943,1.0,1.6025246042668704,0.2702192100024915
2026-08-21T00:30:42.737906,0.2235297672714151,0.0025725184223892943,1.0,1.6143744023548197,0.2702192100024915
2026-08-21T00:30:42.746239,0.2235297672714151,0.0025725184223892943,1.0,1.626307158404811,0.2702192100024915
2026-08-21T00:30:42.754572,0.2235297672714151,0.0025725184223892943,1.0,1.6383223014568442,0.2702192100024915
2026-08-21T00:30:42.762905,0.2235297672714151,0.0025725184223892943,1.0,1.6504192745766961,0.2702192100024915
2026-08-21T00:30:42.771238,0.2235297672714151,0.0025725184223892943,1.0,1.662597534667825,0.2702192100024915
2026-08-21T00:30:42.779571,0.2235297672714151,0.0025725184223892943,1.0,1.6748565522803913,0.2702192100024915
2026-08-21T00:30:42.787904,0.2235297672714151,0.0025725184223892943,1.0,1.6871958114157044,0.2702192100024915
2026-08-21T00:30:42.796237,0.2235297672714151,0.0025725184223892943,1.0,1.6996148093278987,0.2702192100024915
2026-08-21T00:30:42.804570,0.2235297672714151,0.0025725184223892943,1.0,1.7121130563224431,0.2702192100024915
2026-08-21T00:30:42.812903,0.2235297672714151,0.0025725184223892943,1.0,1.72469007555864,0.2702192100024915
2026-08-21T00:30:42.821236,0.2235297672714151,0.0025725184223892943,1.0,1.7373454028519741,0.2702192100024915
2026-08-21T00:30:42.829569,0.2235297672714151,0.0025725184223892943,1.0,1.7500785864604742,0.2702192100024915
2026-08-21T00:30:42.837902,0.2235297672714151,0.0025725184223892943,1.0,1.76288918688069,0.2702192100024915
2026-08-21T00:30:42.846235,0.2235297672714151,0.0025725184223892943,1.0,1.775776776656536,0.2702192100024915
2026-08-21T00:30:42.854568,0.2235297672714151,0.0025725184223892943,1.0,1.7887409401638676,0.2702192100024915
2026-08-21T00:30:42.862901,0.2235297672714151,0.0025725184223892943,1.0,1.8017812734032634,0.2702192100024915
2026-08-21T00:30:42.871234,0.2235297672714151,0.0025725184223892943,1.0,1.8148973838157847,0.2702192100024915
2026-08-21T00:30:42.879567,0.2235297672714151,0.0025725184223892943,1.0,1.8280888900536167,0.2702192100024915
2026-08-21T00:30:42.887900,0.2235297672714151,0.0025725184223892943,1.0,1.8413554218081771,0.2702192100024915
2026-08-21T00:30:42.896233,0.2235297672714151,0.0025725184223892943,1.0,1.8546966195809058,0.2702192100024915
2026-08-21T00:30:42.904566,0.2235297672714151,0.0025725184223892943,1.0,1.8681121345142382,0.2702192100024915
2026-08-21T00:30:42.912899,0.2235297672714151,0.0025725184223892943,1.0,1.8816016281658283,0.2702192100024915
2026-08-21T00:30:42.921232,0.2235297672714151,0.0025725184223892943,1.0,1.895164772337489,0.2702192100024915
2026-08-21T00:30:42.929565,0.2235297672714151,0.0025725184223892943,1.0,1.9088012488711255,0.2702192100024915
2026-08-21T00:30:42.937898,0.2235297672714151,0.0025725184223892943,1.0,1.922510749450427,0.2702192100024915
