time,tracker6.ekf6_state.0,tracker6.ekf6_state.1,tracker6.ekf6_state.2,tracker6.ekf6_state.3,tracker6.ekf6_state.4,tracker6.ekf6_state.5
2026-04-15T20:03:20.081100,2.175950401012714,0.009283734346047097,98.92595040101266,10.008299609626102,0.008299609626096039,-4.991700390373899
2026-04-15T20:03:20.089433,2.2596256704121203,0.009625670412119865,98.88462567041206,10.008572312165452,0.00857231216544624,-4.991427687834549
2026-04-15T20:03:20.097766,2.343303212320047,0.009969878986712937,98.84330321231998,10.008845014692179,0.0088450146921735,-4.991154985307822
2026-04-15T20:03:20.106099,2.4269830267422865,0.010316360075619148,98.80198302674222,10.009117717212176,0.009117717212169621,-4.990882282787825
2026-04-15T20:03:20.114432,2.5106651136819296,0.010665113681928493,98.76066511368185,10.009390419728582,0.009390419728576424,-4.9906095802714185
2026-04-15T20:03:20.122765,2.594349473140624,0.011016139807289245,98.71934947314054,10.009663122243076,0.009663122243069278,-4.990336877756925
2026-04-15T20:03:20.131098,2.678036105119249,0.011369438452580634,98.67803610511915,10.009935824756548,0.00993582475654156,-4.990064175243453
2026-04-15T20:03:20.139431,2.7617250096182735,0.011725009618271666,98.63672500961816,10.010208527269477,0.010208527269469652,-4.989791472730524
2026-04-15T20:03:20.147764,2.8454161866379475,0.01208285330461253,98.59541618663783,10.010481229782114,0.010481229782107571,-4.989518770217886
2026-04-15T20:03:20.156097,2.9291096361784055,0.012442969511736686,98.5541096361783,10.010753932294596,0.01075393229459077,-4.989246067705403
2026-04-15T20:03:20.164430,3.0128053582397176,0.012805358239715325,98.5128053582396,10.011026634806997,0.011026634806991469,-4.988973365193002
2026-04-15T20:03:20.172763,3.096503352821922,0.013170019488586426,98.47150335282181,10.011299337319354,0.01129933731934818,-4.988700662680645
2026-04-15T20:03:20.181096,3.1802036199250394,0.013536953258370248,98.43020361992492,10.011572039831687,0.011572039831681437,-4.988427960168312
2026-04-15T20:03:20.189429,3.26390615954908,0.013906159549077599,98.38890615954895,10.011844742344008,0.011844742344002188,-4.988155257655991
2026-04-15T20:03:20.197762,3.3476109716940505,0.014277638360714244,98.34761097169392,10.012117444856322,0.012117444856316273,-4.987882555143677
2026-04-15T20:03:20.206095,3.4313180563599532,0.01465138969328326,98.30631805635981,10.012390147368633,0.012390147368626803,-4.987609852631366
2026-04-15T20:03:20.214428,3.51502741354679,0.015027413546786286,98.26502741354665,10.012662849880941,0.012662849880935438,-4.987337150119058
2026-04-15T20:03:20.222761,3.5987390432545614,0.0154057099212242,98.22373904325441,10.012935552393248,0.01293555239324306,-4.98706444760675
2026-04-15T20:03:20.231094,3.682452945483268,0.015786278816597468,98.1824529454831,10.013208254905555,0.013208254905550146,-4.986791745094442
2026-04-15T20:03:20.239427,3.7661691202329104,0.01616912023290634,98.14116912023275,10.013480957417862,0.013480957417856944,-4.9865190425821355
2026-04-15T20:03:20.247760,3.8498875675034885,0.016554234170150943,98.09988756750332,10.013753659930169,0.013753659930163588,-4.986246340069829
2026-04-15T20:03:20.256093,3.9336082872950024,0.016941620628331353,98.05860828729482,10.014026362442475,0.014026362442470151,-4.985973637557522
2026-04-15T20:03:20.264426,4.017331279607452,0.017331279607447608,98.01733127960726,10.014299064954782,0.014299064954776671,-4.985700935045215
2026-04-15T20:03:20.272759,4.101056544440838,0.017723211107499727,97.97605654444064,10.014571767467089,0.014571767467083168,-4.985428232532908
2026-04-15T20:03:20.281092,4.18478408179516,0.01811741512848772,97.93478408179496,10.014844469979396,0.014844469979389652,-4.985155530020601
2026-04-15T20:03:20.289425,4.268513891670417,0.018513891670411592,97.89351389167021,10.015117172491703,0.01511717249169613,-4.984882827508295
2026-04-15T20:03:20.297758,4.35224597406661,0.018912640733271348,97.85224597406639,10.01538987500401,0.015389875004002605,-4.984610124995988
2026-04-15T20:03:20.306091,4.43598032898374,0.019313662317066993,97.81098032898352,10.015662577516316,0.01566257751630908,-4.984337422483681
2026-04-15T20:03:20.314424,4.519716956421805,0.01971695642179852,97.76971695642158,10.015935280028623,0.01593528002861555,-4.984064719971374
2026-04-15T20:03:20.322757,4.603455856380806,0.020122523047465937,97.72845585638056,10.01620798254093,0.01620798254092202,-4.983792017459067
2026-04-15T20:03:20.331090,4.6871970288607425,0.02053036219406924,97.6871970288605,10.016480685053237,0.016480685053228493,-4.9835193149467605
2026-04-15T20:03:20.339423,4.770940473861615,0.02094047386160843,97.64594047386136,10.016753387565544,0.016753387565534964,-4.983246612434454
2026-04-15T20:03:20.347756,4.854686191383424,0.02135285805008351,97.60468619138317,10.01702609007785,0.017026090077841435,-4.982973909922147
2026-04-15T20:03:20.356089,4.938434181426168,0.021767514759494472,97.5634341814259,10.017298792590157,0.017298792590147907,-4.98270120740984
2026-04-15T20:03:20.364422,5.022184443989849,0.022184443989841325,97.52218444398957,10.017571495102464,0.017571495102454378,-4.982428504897533
2026-04-15T20:03:20.372755,5.105936979074465,0.022603645741124063,97.48093697907419,10.017844197614771,0.01784419761476085,-4.982155802385226
2026-04-15T20:03:20.381088,5.189691786680017,0.02302512001334269,97.43969178667973,10.018116900127078,0.01811690012706732,-4.9818830998729196
2026-04-15T20:03:20.389421,5.273448866806505,0.023448866806497205,97.3984488668062,10.018389602639385,0.01838960263937379,-4.981610397360613
2026-04-15T20:03:20.397754,5.357208219453929,0.023874886120587604,97.35720821945363,10.018662305151691,0.018662305151680263,-4.981337694848306
2026-04-15T20:03:20.406087,5.4409698446222885,0.024303177955613892,97.31596984462197,10.018935007663998,0.018935007663986734,-4.981064992335999
2026-04-15T20:03:20.414420,5.524733742311584,0.024733742311576067,97.27473374231127,10.019207710176305,0.019207710176293205,-4.980792289823692
2026-04-15T20:03:20.422753,5.608499912521816,0.02516657918847413,97.2334999125215,10.019480412688612,0.019480412688599676,-4.980519587311385
2026-04-15T20:03:20.431086,5.692268355252983,0.02560168858630808,97.19226835525265,10.019753115200919,0.019753115200906148,-4.980246884799079
2026-04-15T20:03:20.439419,5.776039070505086,0.026039070505077918,97.15103907050475,10.020025817713226,0.02002581771321262,-4.979974182286772
2026-04-15T20:03:20.447752,5.859812058278125,0.026478724944783642,97.10981205827778,10.020298520225532,0.02029852022551909,-4.979701479774465
2026-04-15T20:03:20.456085,5.9435873185721,0.026920651905425252,97.06858731857174,10.02057122273784,0.02057122273782556,-4.979428777262158
2026-04-15T20:03:20.464418,6.027364851387011,0.027364851387002752,97.02736485138665,10.020843925250146,0.020843925250132032,-4.979156074749851
2026-04-15T20:03:20.472751,6.111144656722858,0.027811323389516137,96.98614465672249,10.021116627762453,0.021116627762438504,-4.9788833722375445
2026-04-15T20:03:20.481084,6.19492673457964,0.02826006791296541,96.94492673457927,10.02138933027476,0.021389330274744975,-4.978610669725238
2026-04-15T20:03:20.489417,6.278711084957359,0.02871108495735057,96.90371108495698,10.021662032787066,0.021662032787051446,-4.978337967212931
2026-04-15T20:03:20.497750,6.362497707856013,0.02916437452267162,96.86249770785562,10.021934735299373,0.021934735299357917,-4.978065264700624
2026-04-15T20:03:20.506083,6.446286603275604,0.029619936608928556,96.82128660327521,10.02220743781168,0.02220743781166439,-4.977792562188317
2026-04-15T20:03:20.514416,6.530077771216131,0.030077771216121377,96.78007777121573,10.022480140323987,0.02248014032397086,-4.97751985967601
2026-04-15T20:03:20.522749,6.613871211677594,0.030537878344250088,96.73887121167718,10.022752842836294,0.02275284283627733,-4.977247157163704
2026-04-15T20:03:20.531082,6.697666924659993,0.031000257993314684,96.69766692465957,10.0230255453486,0.023025545348583802,-4.976974454651397
2026-04-15T20:03:20.539415,6.7814649101633275,0.031464910163315166,96.6564649101629,10.023298247860907,0.023298247860890273,-4.97670175213909
2026-04-15T20:03:20.547748,6.865265168187598,0.03193183485425154,96.61526516818716,10.023570950373214,0.023570950373196745,-4.976429049626783
2026-04-15T20:03:20.556081,6.949067698732804,0.03240103206612379,96.57406769873236,10.023843652885521,0.023843652885503216,-4.976156347114476
2026-04-15T20:03:20.564414,7.032872501798947,0.03287250179893193,96.5328725017985,10.024116355397828,0.024116355397809687,-4.9758836446021695
2026-04-15T20:03:20.572747,7.116679577386025,0.033346244052675965,96.49167957738557,10.024389057910135,0.024389057910116158,-4.975610942089863
2026-04-15T20:03:20.581080,7.200488925494039,0.03382225882735588,96.45048892549357,10.024661760422442,0.02466176042242263,-4.975338239577556
2026-04-15T20:03:20.589413,7.284300546122989,0.03430054612297168,96.40930054612251,10.024934462934748,0.0249344629347291,-4.975065537065249
2026-04-15T20:03:20.597746,7.368114439272874,0.034781105939523375,96.36811443927239,10.025207165447055,0.025207165447035572,-4.974792834552942
2026-04-15T20:03:20.606079,7.451930604943696,0.03526393827701096,96.3269306049432,10.025479867959362,0.025479867959342043,-4.974520132040635
2026-04-15T20:03:20.614412,7.5357490431354535,0.03574904313543442,96.28574904313496,10.025752570471669,0.025752570471648514,-4.9742474295283285
2026-04-15T20:03:20.622745,7.619569753848147,0.036236420514793775,96.24456975384764,10.026025272983976,0.026025272983954986,-4.973974727016022
2026-04-15T20:03:20.631078,7.703392737081776,0.03672607041508902,96.20339273708126,10.026297975496282,0.026297975496261457,-4.973702024503715
2026-04-15T20:03:20.639411,7.787217992836341,0.03721799283632014,96.16221799283582,10.02657067800859,0.026570678008567928,-4.973429321991408
2026-04-15T20:03:20.647744,7.871045521111842,0.03771218777848716,96.12104552111131,10.026843380520896,0.0268433805208744,-4.973156619479101
2026-04-15T20:03:20.656077,7.954875321908279,0.03820865524159006,96.07987532190774,10.027116083033203,0.02711608303318087,-4.972883916966794
2026-04-15T20:03:20.664410,8.038707395225652,0.038707395225628854,96.0387073952251,10.02738878554551,0.02738878554548734,-4.972611214454488
2026-04-15T20:03:20.672743,8.12254174106396,0.03920840773060353,95.9975417410634,10.027661488057817,0.027661488057793813,-4.972338511942181
2026-04-15T20:03:20.681076,8.206378359423205,0.039711692756514094,95.95637835942264,10.027934190570123,0.027934190570100284,-4.972065809429874
2026-04-15T20:03:20.689409,8.290217250303385,0.04021725030336055,95.91521725030282,10.02820689308243,0.028206893082406755,-4.971793106917567
2026-04-15T20:03:20.697742,8.374058413704502,0.040725080371142884,95.87405841370392,10.028479595594737,0.028479595594713226,-4.97152040440526
