time,small2.sm2_state_0,small2.sm2_state_1
2026-05-06T20:26:44.655631,1.4548169524661905,0.6700036445819723
2026-05-06T20:26:44.663964,1.4631280424250481,0.6727306697047554
2026-05-06T20:26:44.672297,1.4714618575932623,0.6754576948275385
2026-05-06T20:26:44.680630,1.479818397970833,0.6781847199503216
2026-05-06T20:26:44.688963,1.4881976635577603,0.6809117450731047
2026-05-06T20:26:44.697296,1.496599654354044,0.6836387701958878
2026-05-06T20:26:44.705629,1.5050243703596844,0.6863657953186709
2026-05-06T20:26:44.713962,1.5134718115746812,0.689092820441454
2026-05-06T20:26:44.722295,1.5219419779990346,0.6918198455642371
2026-05-06T20:26:44.730628,1.5304348696327446,0.6945468706870203
2026-05-06T20:26:44.738961,1.538950486475811,0.6972738958098034
2026-05-06T20:26:44.747294,1.547488828528234,0.7000009209325865
2026-05-06T20:26:44.755627,1.5560498957900135,0.7027279460553696
2026-05-06T20:26:44.763960,1.5646336882611496,0.7054549711781527
2026-05-06T20:26:44.772293,1.5732402059416422,0.7081819963009358
2026-05-06T20:26:44.780626,1.5818694488314913,0.7109090214237189
2026-05-06T20:26:44.788959,1.590521416930697,0.713636046546502
2026-05-06T20:26:44.797292,1.5991961102392591,0.7163630716692851
2026-05-06T20:26:44.805625,1.6078935287571778,0.7190900967920683
2026-05-06T20:26:44.813958,1.616613672484453,0.7218171219148514
2026-05-06T20:26:44.822291,1.6253565414210849,0.7245441470376345
2026-05-06T20:26:44.830624,1.6341221355670732,0.7272711721604176
2026-05-06T20:26:44.838957,1.642910454922418,0.7299981972832007
2026-05-06T20:26:44.847290,1.6517214994871194,0.7327252224059838
2026-05-06T20:26:44.855623,1.6605552692611774,0.7354522475287669
2026-05-06T20:26:44.863956,1.6694117642445918,0.73817927265155
2026-05-06T20:26:44.872289,1.6782909844373628,0.7409062977743331
2026-05-06T20:26:44.880622,1.6871929298394903,0.7436333228971163
2026-05-06T20:26:44.888955,1.6961176004509741,0.7463603480198994
2026-05-06T20:26:44.897288,1.7050649962718145,0.7490873731426825
2026-05-06T20:26:44.905621,1.7140351173020114,0.7518143982654656
2026-05-06T20:26:44.913954,1.7230279635415648,0.7545414233882487
2026-05-06T20:26:44.922287,1.7320435349904748,0.7572684485110318
2026-05-06T20:26:44.930620,1.7410818316487413,0.7599954736338149
2026-05-06T20:26:44.938953,1.7501428535163643,0.762722498756598
2026-05-06T20:26:44.947286,1.759226600593344,0.7654495238793811
2026-05-06T20:26:44.955619,1.76833307287968,0.7681765490021643
2026-05-06T20:26:44.963952,1.7774622703753726,0.7709035741249474
2026-05-06T20:26:44.972285,1.7866141930804218,0.7736305992477305
2026-05-06T20:26:44.980618,1.7957888409948275,0.7763576243705136
2026-05-06T20:26:44.988951,1.8049862141185897,0.7790846494932967
2026-05-06T20:26:44.997284,1.8142063124517085,0.7818116746160798
2026-05-06T20:26:45.005617,1.8234491359941838,0.7845386997388629
