time,tracker6.ekf6_state.0,tracker6.ekf6_state.1,tracker6.ekf6_state.2,tracker6.ekf6_state.3,tracker6.ekf6_state.4,tracker6.ekf6_state.5
2026-04-10T22:42:35.002066,2.4271877206394463,0.010521053972781464,98.80218772063932,10.009299571038412,0.009299571038432947,-4.990700428961561
2026-04-10T22:42:35.010399,2.5108789538095455,0.010878953809547265,98.76087895380941,10.00957971487573,0.009579714875751951,-4.990420285124242
2026-04-10T22:42:35.018732,2.594572521510823,0.011239188177491343,98.71957252151068,10.009859858712261,0.00985985871228399,-4.99014014128771
2026-04-10T22:42:35.027065,2.6782684237436585,0.011601757076993508,98.67826842374352,10.010140002548386,0.010140002548410172,-4.989859997451584
2026-04-10T22:42:35.035398,2.7619666605082487,0.011966660508249995,98.63696666050811,10.010420146384302,0.010420146384327056,-4.989579853615666
2026-04-10T22:42:35.043731,2.8456672318046943,0.012333898471362195,98.59566723180454,10.01070029022011,0.010700290220136013,-4.989299709779857
2026-04-10T22:42:35.052064,2.9293701376330477,0.0127034709663825,98.55437013763289,10.010980434055861,0.010980434055889318,-4.989019565944103
2026-04-10T22:42:35.060397,3.0130753779933364,0.013075377993337977,98.51307537799318,10.011260577891585,0.01126057789161393,-4.988739422108378
2026-04-10T22:42:35.068730,3.096782952885574,0.013449619552242616,98.4717829528854,10.011540721727295,0.011540721727323747,-4.988459278272668
2026-04-10T22:42:35.077063,3.1804928623097686,0.013826195643103643,98.43049286230959,10.011820865562996,0.011820865563025936,-4.988179134436965
2026-04-10T22:42:35.085396,3.264205106265923,0.014205106265924795,98.38920510626573,10.012101009398693,0.012101009398724195,-4.987898990601266
2026-04-10T22:42:35.093729,3.34791968475404,0.014586351420707997,98.34791968475385,10.012381153234388,0.012381153234420426,-4.98761884676557
2026-04-10T22:42:35.102062,3.4316365977741192,0.014969931107454251,98.30663659777392,10.012661297070082,0.012661297070115613,-4.987338702929875
2026-04-10T22:42:35.110395,3.5153558453261624,0.015355845326164071,98.26535584532596,10.012941440905776,0.012941440905810262,-4.98705855909418
2026-04-10T22:42:35.118728,3.599077427410169,0.015744094076837724,98.22407742740997,10.01322158474147,0.013221584741504634,-4.9867784152584855
2026-04-10T22:42:35.127061,3.6828013440261396,0.016134677359475345,98.18280134402593,10.013501728577163,0.013501728577198861,-4.986498271422791
2026-04-10T22:42:35.135394,3.7665275951740744,0.016527595174077012,98.14152759517387,10.013781872412856,0.013781872412893014,-4.9862181275870965
2026-04-10T22:42:35.143727,3.8502561808539735,0.016922847520642752,98.10025618085376,10.01406201624855,0.01406201624858713,-4.985937983751402
2026-04-10T22:42:35.152060,3.9339871010658367,0.01732043439917259,98.05898710106563,10.014342160084244,0.014342160084281227,-4.985657839915707
2026-04-10T22:42:35.160393,4.017720355809664,0.017720355809666535,98.01772035580944,10.014622303919937,0.014622303919975314,-4.985377696080013
2026-04-10T22:42:35.168726,4.101455945085456,0.018122611752124596,97.97645594508523,10.014902447755631,0.014902447755669396,-4.985097552244318
2026-04-10T22:42:35.177059,4.1851938688932115,0.01852720222654677,97.935193868893,10.015182591591325,0.015182591591363474,-4.984817408408624
2026-04-10T22:42:35.185392,4.2689341272329315,0.01893412723293306,97.89393412723271,10.015462735427018,0.01546273542705755,-4.984537264572929
2026-04-10T22:42:35.193725,4.352676720104615,0.019343386771283465,97.8526767201044,10.015742879262712,0.015742879262751627,-4.984257120737235
2026-04-10T22:42:35.202058,4.436421647508262,0.019754980841597988,97.81142164750804,10.016023023098406,0.016023023098445704,-4.98397697690154
2026-04-10T22:42:35.210391,4.520168909443874,0.020168909443876625,97.77016890944365,10.0163031669341,0.01630316693413978,-4.983696833065846
2026-04-10T22:42:35.218724,4.60391850591145,0.02058517257811938,97.72891850591122,10.016583310769793,0.016583310769833857,-4.983416689230151
2026-04-10T22:42:35.227057,4.68767043691099,0.021003770244326255,97.68767043691076,10.016863454605486,0.016863454605527933,-4.983136545394457
2026-04-10T22:42:35.235390,4.771424702442494,0.021424702442497248,97.64642470244226,10.01714359844118,0.01714359844122201,-4.982856401558762
2026-04-10T22:42:35.243723,4.8551813025059625,0.021847969172632355,97.60518130250573,10.017423742276874,0.017423742276916086,-4.982576257723068
2026-04-10T22:42:35.252056,4.938940237101395,0.02227357043473158,97.56394023710116,10.017703886112567,0.017703886112610163,-4.982296113887373
2026-04-10T22:42:35.260389,5.022701506228792,0.022701506228794924,97.52270150622856,10.017984029948261,0.01798402994830424,-4.982015970051679
2026-04-10T22:42:35.268722,5.106465109888153,0.023131776554822382,97.48146510988792,10.018264173783955,0.018264173783998316,-4.981735826215984
2026-04-10T22:42:35.277055,5.190231048079478,0.02356438141281396,97.44023104807924,10.018544317619648,0.018544317619692392,-4.98145568238029
2026-04-10T22:42:35.285388,5.273999320802767,0.023999320802769654,97.39899932080253,10.018824461455342,0.01882446145538647,-4.981175538544595
2026-04-10T22:42:35.293721,5.35776992805802,0.024436594724689467,97.35776992805778,10.019104605291036,0.019104605291080545,-4.9808953947089005
2026-04-10T22:42:35.302054,5.441542869845237,0.024876203178573395,97.316542869845,10.01938474912673,0.019384749126774622,-4.980615250873206
2026-04-10T22:42:35.310387,5.525318146164418,0.02531814616442144,97.27531814616417,10.019664892962423,0.0196648929624687,-4.9803351070375115
2026-04-10T22:42:35.318720,5.609095757015563,0.025762423682233606,97.23409575701531,10.019945036798116,0.019945036798162775,-4.980054963201817
2026-04-10T22:42:35.327053,5.6928757023986725,0.02620903573200989,97.19287570239842,10.02022518063381,0.02022518063385685,-4.979774819366122
2026-04-10T22:42:35.335386,5.776657982313746,0.026657982313750286,97.1516579823135,10.020505324469504,0.020505324469550928,-4.979494675530428
2026-04-10T22:42:35.343719,5.860442596760784,0.027109263427454802,97.11044259676054,10.020785468305197,0.020785468305245004,-4.979214531694733
2026-04-10T22:42:35.352052,5.944229545739786,0.027562879073123436,97.06922954573953,10.021065612140891,0.02106561214093908,-4.978934387859039
2026-04-10T22:42:35.360385,6.028018829250752,0.028018829250756185,97.0280188292505,10.021345755976585,0.021345755976633157,-4.978654244023344
2026-04-10T22:42:35.368718,6.111810447293682,0.028477113960353052,96.98681044729342,10.021625899812278,0.021625899812327234,-4.97837410018765
2026-04-10T22:42:35.377051,6.195604399868577,0.028937733201914038,96.94560439986832,10.021906043647972,0.02190604364802131,-4.978093956351955
2026-04-10T22:42:35.385384,6.2794006869754355,0.02940068697543914,96.90440068697517,10.022186187483666,0.022186187483715387,-4.977813812516261
2026-04-10T22:42:35.393717,6.3631993086142575,0.02986597528092836,96.86319930861399,10.02246633131936,0.022466331319409463,-4.977533668680566
2026-04-10T22:42:35.402050,6.447000264785044,0.030333598118381697,96.82200026478478,10.022746475155053,0.02274647515510354,-4.977253524844872
2026-04-10T22:42:35.410383,6.530803555487794,0.03080355548779915,96.78080355548752,10.023026618990746,0.023026618990797616,-4.976973381009177
2026-04-10T22:42:35.418716,6.614609180722509,0.031275847389180725,96.73960918072224,10.02330676282644,0.023306762826491693,-4.976693237173483
2026-04-10T22:42:35.427049,6.6984171404891875,0.031750473822526416,96.69841714048891,10.023586906662134,0.02358690666218577,-4.976413093337788
2026-04-10T22:42:35.435382,6.78222743478783,0.032227434787836226,96.65722743478756,10.023867050497827,0.023867050497879846,-4.976132949502094
2026-04-10T22:42:35.443715,6.8660400636184376,0.032706730285110154,96.61604006361816,10.024147194333521,0.024147194333573922,-4.975852805666399
2026-04-10T22:42:35.452048,6.949855026981009,0.0331883603143482,96.57485502698073,10.024427338169215,0.024427338169268,-4.975572661830705
2026-04-10T22:42:35.460381,7.033672324875544,0.033672324875550365,96.53367232487525,10.024707482004908,0.024707482004962075,-4.97529251799501
2026-04-10T22:42:35.468714,7.117491957302044,0.03415862396871664,96.49249195730175,10.024987625840602,0.024987625840656152,-4.9750123741593155
2026-04-10T22:42:35.477047,7.201313924260508,0.034647257593847035,96.45131392426022,10.025267769676296,0.025267769676350228,-4.974732230323621
2026-04-10T22:42:35.485380,7.285138225750936,0.03513822575094155,96.41013822575064,10.02554791351199,0.025547913512044305,-4.9744520864879265
2026-04-10T22:42:35.493713,7.368964861773327,0.03563152844000018,96.36896486177304,10.025828057347683,0.02582805734773838,-4.974171942652232
2026-04-10T22:42:35.502046,7.452793832327683,0.03612716566102293,96.32779383232739,10.026108201183376,0.026108201183432458,-4.973891798816537
2026-04-10T22:42:35.510379,7.536625137414003,0.036625137414009794,96.28662513741371,10.02638834501907,0.026388345019126534,-4.973611654980843
2026-04-10T22:42:35.518712,7.620458777032287,0.03712544369896078,96.24545877703198,10.026668488854764,0.02666848885482061,-4.973331511145148
2026-04-10T22:42:35.527045,7.704294751182535,0.037628084515875876,96.20429475118223,10.026948632690457,0.026948632690514687,-4.973051367309454
2026-04-10T22:42:35.535378,7.788133059864747,0.03813305986475509,96.16313305986444,10.027228776526151,0.027228776526208764,-4.972771223473759
2026-04-10T22:42:35.543711,7.871973703078924,0.038640369745598424,96.12197370307861,10.027508920361845,0.02750892036190284,-4.972491079638065
2026-04-10T22:42:35.552044,7.955816680825064,0.039150014158405876,96.08081668082475,10.027789064197538,0.027789064197596917,-4.97221093580237
2026-04-10T22:42:35.560377,8.039661993103168,0.039661993103177445,96.03966199310285,10.028069208033232,0.028069208033290993,-4.971930791966676
2026-04-10T22:42:35.568710,8.123509639913236,0.04017630657991313,95.99850963991292,10.028349351868926,0.02834935186898507,-4.971650648130981
2026-04-10T22:42:35.577043,8.207359621255268,0.04069295458861294,95.95735962125495,10.02862949570462,0.028629495704679146,-4.971370504295287
2026-04-10T22:42:35.585376,8.291211937129264,0.041211937129276864,95.91621193712895,10.028909639540313,0.028909639540373223,-4.971090360459592
2026-04-10T22:42:35.593709,8.375066587535224,0.0417332542019049,95.8750665875349,10.029189783376006,0.0291897833760673,-4.970810216623898
