time,tracker3.kf3_cov.0,tracker3.kf3_cov.1,tracker3.kf3_cov.2,tracker3.kf3_cov.3,tracker3.kf3_cov.4,tracker3.kf3_cov.5,tracker3.kf3_cov.6,tracker3.kf3_cov.7,tracker3.kf3_cov.8
2026-04-10T00:15:31.827001,0.027020917780518437,0.0002565888524456847,5.06423553122423e-7,0.0002565888524456851,0.027018987254639314,0.00025656826040573873,5.064235531224233e-7,0.00025656826040573857,0.02701390610190369
2026-04-10T00:15:31.835334,0.02702081731209755,0.00025658702184032015,5.065105804330117e-7,0.0002565870218403206,0.02701888685149824,0.0002565664137001108,5.065105804330111e-7,0.00025656641370011096,0.02701380560688917
2026-04-10T00:15:31.843667,0.027020763792330232,0.000256585977653771,5.065588399127779e-7,0.0002565859776537713,0.02701883337291408,0.00025656536004267893,5.065588399127789e-7,0.00025656536004267893,0.027013752082701566
2026-04-10T00:15:31.852,0.02702073528183637,0.0002565853846750964,5.065855093920489e-7,0.0002565853846750967,0.027018804888025647,0.00025656476152753963,5.065855093920496e-7,0.00025656476152753984,0.027013723575660523
2026-04-10T00:15:31.860333,0.027020720093825022,0.0002565850492392131,5.066002015723726e-7,0.000256585049239213,0.027018789715742512,0.0002565644228733752,5.066002015723705e-7,0.00025656442287337524,0.02701370839290989
2026-04-10T00:15:31.868666,0.02702071200281744,0.0002565848601434589,5.066082722891548e-7,0.00025658486014345876,0.027018781634297395,0.00025656423191643113,5.066082722891542e-7,0.0002565642319164312,0.02701370030670175
2026-04-10T00:15:31.876999,0.02702070769249505,0.0002565847538718747,5.06612693991729e-7,0.0002565847538718748,0.027018777329737773,0.00025656412457350795,5.066126939917278e-7,0.00025656412457350817,0.027013696000092714
2026-04-10T00:15:31.885332,0.027020705396228435,0.0002565846943122121,5.066151105759653e-7,0.0002565846943122118,0.02701877503691757,0.00025656406439979976,5.066151105759658e-7,0.00025656406439979987,0.027013693706469808
2026-04-10T00:15:31.893665,0.027020704172907948,0.0002565846610153231,5.066164282897712e-7,0.0002565846610153228,0.02701877381564436,0.00025656403075235415,5.066164282897712e-7,0.00025656403075235404,0.027013692484938477
2026-04-10T00:15:31.901998,0.027020703521184183,0.000256584642442759,5.06617145272844e-7,0.00025658464244275895,0.02701877316512952,0.0002565640119803893,5.066171452728466e-7,0.00025656401198038904,0.027013691834384686
2026-04-10T00:15:31.910331,0.02702070317397418,0.00025658463210458387,5.066175346037631e-7,0.00025658463210458376,0.027018772818629612,0.00025656400152917683,5.066175346037625e-7,0.0002565640015291767,0.027013691487920925
2026-04-10T00:15:31.918664,0.027020702988993554,0.0002565846263608314,5.066177456110213e-7,0.00025658462636083155,0.02701877263406408,0.0002565639957215483,5.066177456110206e-7,0.00025656399572154825,0.027013691303407306
2026-04-10T00:15:31.926997,0.027020702890441523,0.00025658462317521095,5.066178597632805e-7,0.00025658462317521127,0.02701877253575365,0.00025656399249993935,5.066178597632806e-7,0.00025656399249993924,0.027013691205143166
2026-04-10T00:15:31.935330,0.02702070283793537,0.00025658462141121515,5.066179214107035e-7,0.0002565846214112152,0.027018772483387563,0.00025656399071572296,5.066179214107015e-7,0.00025656399071572296,0.02701369115281233
2026-04-10T00:15:31.943663,0.02702070280996101,0.0002565846204358691,5.066179546474429e-7,0.00025658462043586915,0.027018772455494118,0.00025656398972904613,5.066179546474422e-7,0.0002565639897290461,0.027013691124943662
2026-04-10T00:15:31.951996,0.027020702795056573,0.00025658461989732197,5.066179725378675e-7,0.0002565846198973218,0.02701877244063627,0.00025656398918416493,5.066179725378666e-7,0.0002565639891841649,0.027013691110102395
2026-04-10T00:15:31.960329,0.027020702787115557,0.0002565846196003371,5.066179821527335e-7,0.00025658461960033677,0.027018772432721994,0.0002565639888836477,5.066179821527325e-7,0.0002565639888836475,0.027013691102198853
2026-04-10T00:15:31.968662,0.027020702782884556,0.00025658461943675734,5.066179873121912e-7,0.00025658461943675744,0.027018772428506317,0.0002565639887181031,5.066179873121944e-7,0.0002565639887181028,0.027013691097989956
2026-04-10T00:15:31.976995,0.027020702780630245,0.00025658461934675804,5.066179900767101e-7,0.00025658461934675825,0.02701877242626075,0.0002565639886270124,5.066179900767112e-7,0.00025656398862701225,0.0270136910957486
2026-04-10T00:15:31.985328,0.02702070277942912,0.00025658461929729316,5.066179915558158e-7,0.0002565846192972933,0.027018772425064598,0.00025656398857694287,5.066179915558185e-7,0.0002565639885769426,0.027013691094555026
2026-04-10T00:15:31.993661,0.027020702778789134,0.0002565846192701332,5.066179923460495e-7,0.00025658461927013324,0.02701877242442744,0.00025656398854944853,5.066179923460502e-7,0.0002565639885494482,0.02701369109391943
2026-04-10T00:15:32.001994,0.027020702778448133,0.0002565846192552341,5.066179927676402e-7,0.00025658461925523414,0.02701877242408805,0.0002565639885343648,5.066179927676412e-7,0.00025656398853436446,0.027013691093580962
2026-04-10T00:15:32.010327,0.02702070277826643,0.00025658461924706787,5.066179929922418e-7,0.000256584619247068,0.027018772423907256,0.0002565639885260969,5.066179929922428e-7,0.00025656398852609666,0.027013691093400724
2026-04-10T00:15:32.018660,0.027020702778169616,0.00025658461924259586,5.066179931117324e-7,0.0002565846192425957,0.02701877242381095,0.00025656398852156855,5.066179931117301e-7,0.00025656398852156855,0.027013691093304752
2026-04-10T00:15:32.026993,0.027020702778118025,0.00025658461924014855,5.066179931752081e-7,0.0002565846192401484,0.02701877242375965,0.00025656398851909055,5.066179931752069e-7,0.00025656398851909055,0.02701369109325365
2026-04-10T00:15:32.035326,0.02702070277809054,0.0002565846192388105,5.06617993208883e-7,0.0002565846192388102,0.027018772423732323,0.0002565639885177354,5.066179932088806e-7,0.00025656398851773557,0.02701369109322643
2026-04-10T00:15:32.043659,0.027020702778075893,0.0002565846192380789,5.066179932267185e-7,0.00025658461923807897,0.027018772423717773,0.0002565639885169948,5.066179932267188e-7,0.000256563988516995,0.02701369109321194
2026-04-10T00:15:32.051992,0.02702070277806809,0.0002565846192376796,5.066179932361542e-7,0.0002565846192376796,0.02701877242371002,0.0002565639885165904,5.06617993236154e-7,0.0002565639885165906,0.02701369109320423
2026-04-10T00:15:32.060325,0.027020702778063937,0.00025658461923746173,5.066179932411369e-7,0.0002565846192374617,0.027018772423705883,0.00025656398851636985,5.06617993241137e-7,0.00025656398851636996,0.02701369109320012
2026-04-10T00:15:32.068658,0.027020702778061716,0.00025658461923734285,5.066179932437645e-7,0.00025658461923734274,0.027018772423703683,0.0002565639885162495,5.06617993243765e-7,0.0002565639885162496,0.02701369109319793
2026-04-10T00:15:32.076991,0.027020702778060537,0.00025658461923727823,5.06617993245151e-7,0.000256584619237278,0.027018772423702517,0.0002565639885161838,5.06617993245149e-7,0.00025656398851618407,0.027013691093196766
2026-04-10T00:15:32.085324,0.027020702778059905,0.0002565846192372431,5.066179932458778e-7,0.0002565846192372427,0.027018772423701886,0.0002565639885161481,5.066179932458765e-7,0.0002565639885161484,0.027013691093196145
2026-04-10T00:15:32.093657,0.027020702778059576,0.00025658461923722397,5.066179932462596e-7,0.0002565846192372236,0.02701877242370155,0.0002565639885161286,5.066179932462586e-7,0.0002565639885161289,0.027013691093195815
2026-04-10T00:15:32.101990,0.0270207027780594,0.00025658461923721334,5.066179932464587e-7,0.0002565846192372131,0.027018772423701373,0.00025656398851611804,5.066179932464587e-7,0.00025656398851611826,0.02701369109319564
2026-04-10T00:15:32.110323,0.0270207027780593,0.0002565846192372078,5.066179932465645e-7,0.00025658461923720743,0.027018772423701286,0.0002565639885161122,5.066179932465633e-7,0.0002565639885161125,0.027013691093195548
2026-04-10T00:15:32.118656,0.027020702778059246,0.0002565846192372048,5.06617993246619e-7,0.0002565846192372043,0.027018772423701237,0.00025656398851610905,5.066179932466178e-7,0.0002565639885161094,0.0270136910931955
2026-04-10T00:15:32.126989,0.027020702778059222,0.00025658461923720315,5.066179932466472e-7,0.0002565846192372026,0.02701877242370121,0.0002565639885161073,5.066179932466462e-7,0.0002565639885161077,0.02701369109319547
2026-04-10T00:15:32.135322,0.02702070277805921,0.0002565846192372021,5.066179932466604e-7,0.00025658461923720174,0.027018772423701192,0.00025656398851610644,5.066179932466615e-7,0.00025656398851610666,0.027013691093195458
2026-04-10T00:15:32.143655,0.0270207027780592,0.00025658461923720163,5.066179932466684e-7,0.0002565846192372012,0.027018772423701178,0.0002565639885161059,5.066179932466684e-7,0.0002565639885161061,0.027013691093195447
2026-04-10T00:15:32.151988,0.0270207027780592,0.0002565846192372013,5.066179932466721e-7,0.00025658461923720087,0.027018772423701175,0.0002565639885161057,5.066179932466723e-7,0.0002565639885161059,0.02701369109319544
2026-04-10T00:15:32.160321,0.0270207027780592,0.0002565846192372012,5.06617993246675e-7,0.00025658461923720076,0.027018772423701175,0.00025656398851610547,5.066179932466745e-7,0.00025656398851610585,0.027013691093195437
2026-04-10T00:15:32.168654,0.0270207027780592,0.00025658461923720125,5.066179932466767e-7,0.0002565846192372007,0.027018772423701175,0.00025656398851610536,5.066179932466758e-7,0.00025656398851610574,0.027013691093195437
2026-04-10T00:15:32.176987,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.185320,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.193653,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
2026-04-10T00:15:32.201986,0.0270207027780592,0.0002565846192372011,5.066179932466764e-7,0.0002565846192372007,0.027018772423701175,0.0002565639885161053,5.066179932466763e-7,0.0002565639885161057,0.027013691093195437
