time,tracker6.ekf6_info.0,tracker6.ekf6_info.1,tracker6.ekf6_info.2,tracker6.ekf6_info.3
2026-04-10T22:42:35.010399,0.0024494897427849924,0.02802753156014156,0.027031374500732144,98.79279246585408
2026-04-10T22:42:35.018732,0.0024494897427849924,0.028027531480809994,0.02703137443226715,98.75366287747781
2026-04-10T22:42:35.027065,0.002449489742784992,0.028027531439858106,0.027031374397127907,98.71460841972056
2026-04-10T22:42:35.035398,0.0024494897427849924,0.02802753141871859,0.027031374379092588,98.6756291848241
2026-04-10T22:42:35.043731,0.002449489742784992,0.028027531407806432,0.02703137436983573,98.63672526500439
2026-04-10T22:42:35.052064,0.0024494897427849924,0.02802753140217375,0.027031374365084442,98.59789675245095
2026-04-10T22:42:35.060397,0.0024494897427849932,0.02802753139926624,0.027031374362645685,98.55914373932612
2026-04-10T22:42:35.068730,0.0024494897427849932,0.02802753139776549,0.027031374361393894,98.52046631776426
2026-04-10T22:42:35.077063,0.0024494897427849924,0.02802753139699085,0.02703137436075134,98.4818645798711
2026-04-10T22:42:35.085396,0.0024494897427849924,0.028027531396591025,0.027031374360421506,98.44333861772284
2026-04-10T22:42:35.093729,0.0024494897427849924,0.028027531396384663,0.02703137436025219,98.40488852336557
2026-04-10T22:42:35.102062,0.0024494897427849924,0.028027531396278157,0.027031374360165283,98.36651438881425
2026-04-10T22:42:35.110395,0.0024494897427849924,0.028027531396223198,0.02703137436012066,98.32821630605221
2026-04-10T22:42:35.118728,0.0024494897427849932,0.028027531396194832,0.027031374360097754,98.28999436703016
2026-04-10T22:42:35.127061,0.0024494897427849932,0.028027531396180166,0.027031374360085982,98.25184866366553
2026-04-10T22:42:35.135394,0.0024494897427849924,0.028027531396172617,0.027031374360079956,98.2137792878417
2026-04-10T22:42:35.143727,0.0024494897427849924,0.028027531396168714,0.027031374360076854,98.17578633140714
2026-04-10T22:42:35.152060,0.0024494897427849932,0.028027531396166698,0.027031374360075258,98.1378698861747
2026-04-10T22:42:35.160393,0.0024494897427851745,0.02802753139616566,0.02703137436007445,98.10003004392077
2026-04-10T22:42:35.168726,0.0024494897427851745,0.028027531396165116,0.02703137436007403,98.06226689638457
2026-04-10T22:42:35.177059,0.0024494897427851737,0.028027531396164842,0.027031374360073815,98.02458053526729
2026-04-10T22:42:35.185392,0.0024494897427851745,0.02802753139616471,0.027031374360073707,97.98697105223125
2026-04-10T22:42:35.193725,0.0024494897427851745,0.028027531396164634,0.027031374360073652,97.9494385388993
2026-04-10T22:42:35.202058,0.0024494897427851745,0.02802753139616461,0.027031374360073624,97.91198308685384
2026-04-10T22:42:35.210391,0.0024494897427851745,0.028027531396164564,0.027031374360073603,97.87460478763606
2026-04-10T22:42:35.218724,0.0024494897427851745,0.028027531396164564,0.0270313743600736,97.83730373274523
2026-04-10T22:42:35.227057,0.0024494897427851745,0.028027531396164568,0.0270313743600736,97.80008001363773
2026-04-10T22:42:35.235390,0.0024494897427851745,0.028027531396164554,0.027031374360073586,97.76293372172645
2026-04-10T22:42:35.243723,0.0024494897427851745,0.028027531396164585,0.02703137436007359,97.72586494837982
2026-04-10T22:42:35.252056,0.0024494897427851745,0.02802753139616455,0.027031374360073593,97.68887378492111
2026-04-10T22:42:35.260389,0.0024494897427851745,0.028027531396164585,0.027031374360073593,97.65196032262747
2026-04-10T22:42:35.268722,0.0024494897427851745,0.028027531396164585,0.027031374360073593,97.61512465272935
2026-04-10T22:42:35.277055,0.0024494897427851745,0.028027531396164554,0.027031374360073593,97.57836686640941
2026-04-10T22:42:35.285388,0.0024494897427851745,0.02802753139616455,0.027031374360073593,97.54168705480194
2026-04-10T22:42:35.293721,0.0024494897427851745,0.028027531396164554,0.027031374360073593,97.50508530899194
2026-04-10T22:42:35.302054,0.0024494897427851745,0.02802753139616455,0.027031374360073593,97.46856172001425
2026-04-10T22:42:35.310387,0.0024494897427851745,0.028027531396164554,0.027031374360073593,97.4321163788528
2026-04-10T22:42:35.318720,0.0024494897427851745,0.02802753139616455,0.027031374360073593,97.39574937643977
2026-04-10T22:42:35.327053,0.0024494897427851745,0.02802753139616455,0.027031374360073593,97.35946080365476
2026-04-10T22:42:35.335386,0.0024494897427851745,0.02802753139616455,0.027031374360073593,97.3232507513239
2026-04-10T22:42:35.343719,0.0024494897427851745,0.028027531396164554,0.027031374360073593,97.28711931021915
2026-04-10T22:42:35.352052,0.0024494897427851745,0.02802753139616455,0.027031374360073593,97.25106657105731
2026-04-10T22:42:35.360385,0.0024494897427851745,0.02802753139616455,0.027031374360073582,97.21509262449932
2026-04-10T22:42:35.368718,0.0024494897427851745,0.028027531396164554,0.027031374360073593,97.17919756114932
2026-04-10T22:42:35.377051,0.0024494897427851745,0.028027531396164554,0.027031374360073593,97.14338147155391
2026-04-10T22:42:35.385384,0.0024494897427851745,0.02802753139616455,0.027031374360073593,97.10764444620112
2026-04-10T22:42:35.393717,0.0024494897427851745,0.028027531396164554,0.027031374360073593,97.07198657551984
2026-04-10T22:42:35.402050,0.0024494897427851745,0.02802753139616455,0.027031374360073593,97.03640794987878
2026-04-10T22:42:35.410383,0.0024494897427851732,0.028027531396164554,0.027031374360073593,97.0009086595856
2026-04-10T22:42:35.418716,0.0024494897427851732,0.02802753139616455,0.027031374360073586,96.96548879488623
2026-04-10T22:42:35.427049,0.0024494897427851745,0.028027531396164554,0.027031374360073586,96.93014844596384
2026-04-10T22:42:35.435382,0.0024494897427851745,0.028027531396164554,0.027031374360073593,96.89488770293812
2026-04-10T22:42:35.443715,0.0024494897427851745,0.028027531396164554,0.02703137436007358,96.85970665586433
2026-04-10T22:42:35.452048,0.0024494897427851745,0.02802753139616455,0.027031374360073593,96.82460539473247
2026-04-10T22:42:35.460381,0.0024494897427851745,0.028027531396164554,0.027031374360073593,96.78958400946648
2026-04-10T22:42:35.468714,0.0024494897427851745,0.02802753139616455,0.027031374360073596,96.75464258992326
2026-04-10T22:42:35.477047,0.0024494897427851745,0.028027531396164554,0.027031374360073593,96.71978122589195
2026-04-10T22:42:35.485380,0.0024494897427851745,0.02802753139616455,0.027031374360073593,96.6850000070929
2026-04-10T22:42:35.493713,0.0024494897427851745,0.028027531396164554,0.027031374360073593,96.65029902317691
2026-04-10T22:42:35.502046,0.0024494897427851745,0.02802753139616455,0.027031374360073596,96.61567836372444
2026-04-10T22:42:35.510379,0.0024494897427851745,0.028027531396164554,0.027031374360073593,96.5811381182445
2026-04-10T22:42:35.518712,0.0024494897427851745,0.02802753139616455,0.027031374360073593,96.54667837617399
2026-04-10T22:42:35.527045,0.0024494897427851745,0.028027531396164554,0.027031374360073593,96.51229922687673
2026-04-10T22:42:35.535378,0.0024494897427851745,0.02802753139616455,0.027031374360073593,96.47800075964264
2026-04-10T22:42:35.543711,0.0024494897427851745,0.028027531396164554,0.027031374360073593,96.44378306368678
2026-04-10T22:42:35.552044,0.0024494897427851745,0.02802753139616455,0.027031374360073593,96.40964622814855
2026-04-10T22:42:35.560377,0.002449489742784812,0.02802753139616455,0.027031374360073593,96.37559034209072
2026-04-10T22:42:35.568710,0.002449489742784812,0.028027531396164554,0.027031374360073593,96.34161549449868
2026-04-10T22:42:35.577043,0.002449489742784812,0.028027531396164554,0.027031374360073593,96.30772177427943
2026-04-10T22:42:35.585376,0.002449489742784812,0.028027531396164554,0.027031374360073593,96.27390927026073
2026-04-10T22:42:35.593709,0.002449489742784812,0.028027531396164554,0.02703137436007359,96.24017807119024
