time,small2.sm2_cov.0,small2.sm2_cov.1,small2.sm2_cov.2,small2.sm2_cov.3
2026-04-10T20:20:00.048778,0.027020916106782467,0.00025656431215850903,0.00025656431215850903,0.02701390479686194
2026-04-10T20:20:00.057111,0.027020816277458656,0.00025656247665319895,0.00025656247665319895,0.02701380494273474
2026-04-10T20:20:00.065444,0.027020763098054835,0.00025656142970171587,0.0002565614297017159,0.027013751759888655
2026-04-10T20:20:00.073777,0.02702073476882782,0.0002565608351684028,0.0002565608351684028,0.027013723434646326
2026-04-10T20:20:00.082110,0.0270207196773532,0.0002565604988622202,0.0002565604988622203,0.027013708348720366
2026-04-10T20:20:00.090443,0.02702071163775773,0.0002565603092817206,0.00025656030928172065,0.02701370031407951
2026-04-10T20:20:00.098776,0.027020707354815567,0.00025656020274165097,0.00025656020274165097,0.02701369603493392
2026-04-10T20:20:00.107109,0.027020705073130622,0.00025656014303419026,0.0002565601430341903,0.027013693755937103
2026-04-10T20:20:00.115442,0.027020703857575764,0.000256560109656478,0.00025656010965647804,0.027013692542194982
2026-04-10T20:20:00.123775,0.02702070320998765,0.0002565600910400319,0.00025656009104003193,0.027013691895789293
2026-04-10T20:20:00.132108,0.027020702864980137,0.0002565600806782161,0.00025656008067821614,0.027013691551534533
2026-04-10T20:20:00.140441,0.02702070268117246,0.0002565600749218363,0.00025656007492183634,0.027013691368197257
2026-04-10T20:20:00.148774,0.027020702583245095,0.00025656007172953493,0.00025656007172953493,0.027013691270559536
2026-04-10T20:20:00.157107,0.027020702531071607,0.00025656006996204166,0.0002565600699620416,0.027013691218562265
2026-04-10T20:20:00.165440,0.02702070250327441,0.0002565600689848874,0.0002565600689848874,0.02701369119087121
2026-04-10T20:20:00.173773,0.02702070248846432,0.00025656006844541874,0.00025656006844541874,0.02701369117612452
2026-04-10T20:20:00.182106,0.027020702480573557,0.0002565600681479725,0.0002565600681479725,0.027013691168271337
2026-04-10T20:20:00.190439,0.02702070247636933,0.0002565600679841674,0.0002565600679841675,0.027013691164089255
2026-04-10T20:20:00.198772,0.027020702474129278,0.0002565600678940609,0.00025656006789406095,0.02701369116186218
2026-04-10T20:20:00.207105,0.027020702472935736,0.0002565600678445472,0.0002565600678445472,0.027013691160676208
2026-04-10T20:20:00.215438,0.027020702472299794,0.0002565600678173664,0.0002565600678173664,0.027013691160044654
2026-04-10T20:20:00.223771,0.027020702471960943,0.0002565600678024593,0.00025656006780245925,0.027013691159708343
2026-04-10T20:20:00.232104,0.02702070247178039,0.0002565600677942908,0.0002565600677942908,0.027013691159529257
2026-04-10T20:20:00.240437,0.02702070247168419,0.00025656006778981865,0.0002565600677898186,0.02701369115943389
2026-04-10T20:20:00.248770,0.02702070247163292,0.000256560067787372,0.000256560067787372,0.027013691159383107
2026-04-10T20:20:00.257103,0.02702070247160561,0.0002565600677860345,0.00025656006778603457,0.027013691159356066
2026-04-10T20:20:00.265436,0.027020702471591048,0.0002565600677853039,0.0002565600677853039,0.027013691159341664
2026-04-10T20:20:00.273769,0.027020702471583297,0.0002565600677849051,0.0002565600677849051,0.027013691159333997
2026-04-10T20:20:00.282102,0.027020702471579162,0.0002565600677846875,0.0002565600677846875,0.027013691159329913
2026-04-10T20:20:00.290435,0.027020702471576955,0.00025656006778456883,0.00025656006778456883,0.027013691159327734
2026-04-10T20:20:00.298768,0.027020702471575783,0.0002565600677845042,0.0002565600677845042,0.02701369115932658
2026-04-10T20:20:00.307101,0.027020702471575158,0.000256560067784469,0.00025656006778446903,0.027013691159325965
2026-04-10T20:20:00.315434,0.02702070247157483,0.00025656006778444984,0.0002565600677844499,0.027013691159325635
2026-04-10T20:20:00.323767,0.02702070247157465,0.00025656006778443944,0.00025656006778443954,0.027013691159325465
2026-04-10T20:20:00.332100,0.027020702471574558,0.0002565600677844338,0.00025656006778443385,0.027013691159325372
2026-04-10T20:20:00.340433,0.027020702471574502,0.0002565600677844307,0.0002565600677844307,0.02701369115932532
2026-04-10T20:20:00.348766,0.027020702471574475,0.00025656006778442897,0.000256560067784429,0.027013691159325292
2026-04-10T20:20:00.357099,0.02702070247157446,0.0002565600677844281,0.0002565600677844281,0.027013691159325278
2026-04-10T20:20:00.365432,0.02702070247157445,0.0002565600677844276,0.0002565600677844276,0.02701369115932527
2026-04-10T20:20:00.373765,0.02702070247157445,0.0002565600677844274,0.0002565600677844274,0.02701369115932527
2026-04-10T20:20:00.382098,0.02702070247157445,0.0002565600677844273,0.00025656006778442724,0.02701369115932527
2026-04-10T20:20:00.390431,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.398764,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.407097,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.415430,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.423763,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.432096,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.440429,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.448762,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.457095,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.465428,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.473761,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.482094,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.490427,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.498760,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.507093,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.515426,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.523759,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.532092,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.540425,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.548758,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.557091,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.565424,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.573757,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.582090,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.590423,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.598756,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.607089,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.615422,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.623755,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.632088,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.640421,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.648754,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.657087,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.665420,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.673753,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.682086,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.690419,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.698752,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.707085,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
2026-04-10T20:20:00.715418,0.02702070247157445,0.00025656006778442724,0.0002565600677844272,0.02701369115932527
