time,small2.sm2_state.0,small2.sm2_state.1
2026-03-27T20:29:38.149491,1.0,0.5
2026-03-27T20:29:38.151266,1.013972567918583,0.5098058879545668
2026-03-27T20:29:38.159599,1.0234335845288507,0.5150183556445735
2026-03-27T20:29:38.167932,1.031574054788704,0.518866682927135
2026-03-27T20:29:38.176265,1.0391780502222985,0.522146340558656
2026-03-27T20:29:38.184598,1.046540113214576,0.5251566440469451
2026-03-27T20:29:38.192931,1.0537920624097292,0.5280316857594104
2026-03-27T20:29:38.201264,1.0609980926137768,0.530836809646031
2026-03-27T20:29:38.209597,1.0681908422869846,0.5336052520973991
2026-03-27T20:29:38.217930,1.0753872829637388,0.5363543003327021
2026-03-27T20:29:38.226263,1.0825963448840348,0.5390930524575195
2026-03-27T20:29:38.234596,1.0898227567125305,0.541826326690693
2026-03-27T20:29:38.242929,1.0970690307380413,0.5445566831543854
2026-03-27T20:29:38.251262,1.1043365041040822,0.5472854845437928
2026-03-27T20:29:38.259595,1.1116258891764095,0.5500134568672999
2026-03-27T20:29:38.267928,1.1189375656653224,0.5527409871135306
2026-03-27T20:29:38.276261,1.1262717360235228,0.5554682816144357
2026-03-27T20:29:38.284594,1.1336285082107864,0.558195450395208
2026-03-27T20:29:38.292927,1.1410079398027033,0.5609225521299118
2026-03-27T20:29:38.301260,1.148410061506264,0.5636496181090911
2026-03-27T20:29:38.309593,1.1558348896990673,0.5663766650199932
2026-03-27T20:29:38.317926,1.1632824331163119,0.569103701761932
2026-03-27T20:29:38.326259,1.1707526964171036,0.571830733080891
2026-03-27T20:29:38.334592,1.1782456820865106,0.5745577615078725
2026-03-27T20:29:38.342925,1.185761391450031,0.5772847883926308
2026-03-27T20:29:38.351258,1.1932998252146734,0.5800118144549669
2026-03-27T20:29:38.359591,1.200860983757554,0.5827388400787344
2026-03-27T20:29:38.367924,1.2084448672798267,0.5854658654686316
2026-03-27T20:29:38.376257,1.2160514758887886,0.5881928907338166
2026-03-27T20:29:38.384590,1.2236808096416734,0.5909199159324996
2026-03-27T20:29:38.392923,1.23133286856901,0.5936469410957209
2026-03-27T20:29:38.401256,1.239007652687084,0.5963739662400328
2026-03-27T20:29:38.409589,1.2467051620045817,0.5991009913742618
2026-03-27T20:29:38.417922,1.2544253965261372,0.6018280165031142
2026-03-27T20:29:38.426255,1.2621683562542225,0.6045550416290999
2026-03-27T20:29:38.434588,1.269934041190156,0.6072820667535569
2026-03-27T20:29:38.442921,1.2777224513346412,0.6100090918771989
2026-03-27T20:29:38.451254,1.2855335866880533,0.6127361170004062
2026-03-27T20:29:38.459587,1.2933674472505925,0.6154631421233818
2026-03-27T20:29:38.467920,1.3012240330223652,0.618190167246234
2026-03-27T20:29:38.476253,1.309103344003429,0.6209171923690202
2026-03-27T20:29:38.484586,1.3170053801938137,0.6236442174917713
2026-03-27T20:29:38.492919,1.3249301415935362,0.6263712426145037
2026-03-27T20:29:38.501252,1.3328776282026047,0.6290982677372261
2026-03-27T20:29:38.509585,1.3408478400210238,0.6318252928599432
2026-03-27T20:29:38.517918,1.3488407770487958,0.6345523179826574
2026-03-27T20:29:38.526251,1.3568564392859224,0.6372793431053702
2026-03-27T20:29:38.534584,1.3648948267324037,0.6400063682280821
2026-03-27T20:29:38.542917,1.3729559393882407,0.6427333933507936
2026-03-27T20:29:38.551250,1.3810397772534333,0.6454604184735049
2026-03-27T20:29:38.559583,1.3891463403279818,0.6481874435962159
2026-03-27T20:29:38.567916,1.3972756286118864,0.6509144687189269
2026-03-27T20:29:38.576249,1.4054276421051466,0.6536414938416378
2026-03-27T20:29:38.584582,1.4136023808077627,0.6563685189643488
2026-03-27T20:29:38.592915,1.4217998447197346,0.6590955440870597
2026-03-27T20:29:38.601248,1.4300200338410627,0.6618225692097707
2026-03-27T20:29:38.609581,1.4382629481717466,0.6645495943324816
2026-03-27T20:29:38.617914,1.4465285877117864,0.6672766194551926
2026-03-27T20:29:38.626247,1.454816952461182,0.6700036445779035
2026-03-27T20:29:38.634580,1.4631280424199338,0.6727306697006145
2026-03-27T20:29:38.642913,1.4714618575880414,0.6754576948233254
2026-03-27T20:29:38.651246,1.4798183979655049,0.6781847199460364
2026-03-27T20:29:38.659579,1.4881976635523242,0.6809117450687473
2026-03-27T20:29:38.667912,1.4965996543484996,0.6836387701914582
2026-03-27T20:29:38.676245,1.505024370354031,0.6863657953141692
2026-03-27T20:29:38.684578,1.513471811568918,0.6890928204368801
2026-03-27T20:29:38.692911,1.521941977993161,0.6918198455595911
2026-03-27T20:29:38.701244,1.5304348696267602,0.694546870682302
2026-03-27T20:29:38.709577,1.5389504864697152,0.697273895805013
2026-03-27T20:29:38.717910,1.547488828522026,0.7000009209277239
2026-03-27T20:29:38.726243,1.556049895783693,0.7027279460504349
2026-03-27T20:29:38.734576,1.5646336882547158,0.7054549711731458
2026-03-27T20:29:38.742909,1.5732402059350945,0.7081819962958568
2026-03-27T20:29:38.751242,1.581869448824829,0.7109090214185677
2026-03-27T20:29:38.759575,1.5905214169239197,0.7136360465412787
2026-03-27T20:29:38.767908,1.5991961102323662,0.7163630716639896
2026-03-27T20:29:38.776241,1.6078935287501686,0.7190900967867005
2026-03-27T20:29:38.784574,1.6166136724773268,0.7218171219094115
2026-03-27T20:29:38.792907,1.6253565414138411,0.7245441470321224
2026-03-27T20:29:38.801240,1.6341221355597113,0.7272711721548334
2026-03-27T20:29:38.809573,1.6429104549149374,0.7299981972775443
2026-03-27T20:29:38.817906,1.6517214994795193,0.7327252224002553
2026-03-27T20:29:38.826239,1.6605552692534573,0.7354522475229662
2026-03-27T20:29:38.834572,1.6694117642367512,0.7381792726456772
2026-03-27T20:29:38.842905,1.678290984429401,0.7409062977683881
2026-03-27T20:29:38.851238,1.6871929298314066,0.7436333228910991
2026-03-27T20:29:38.859571,1.6961176004427683,0.74636034801381
2026-03-27T20:29:38.867904,1.7050649962634858,0.749087373136521
2026-03-27T20:29:38.876237,1.7140351172935593,0.7518143982592319
2026-03-27T20:29:38.884570,1.7230279635329886,0.7545414233819429
2026-03-27T20:29:38.892903,1.732043534981774,0.7572684485046538
2026-03-27T20:29:38.901236,1.7410818316399153,0.7599954736273647
2026-03-27T20:29:38.909569,1.7501428535074124,0.7627224987500757
2026-03-27T20:29:38.917902,1.7592266005842654,0.7654495238727866
2026-03-27T20:29:38.926235,1.7683330728704745,0.7681765489954976
2026-03-27T20:29:38.934568,1.7774622703660394,0.7709035741182085
2026-03-27T20:29:38.942901,1.7866141930709603,0.7736305992409195
2026-03-27T20:29:38.951234,1.795788840985237,0.7763576243636304
2026-03-27T20:29:38.959567,1.8049862141088697,0.7790846494863414
2026-03-27T20:29:38.967900,1.8142063124418584,0.7818116746090523
2026-03-27T20:29:38.976233,1.8234491359842029,0.7845386997317633
