time,tracker3.kf3_info.0,tracker3.kf3_info.1,tracker3.kf3_info.2,tracker3.kf3_info.3,tracker3.kf3_info.4
2026-04-10T00:15:31.901998,0.22352975203182393,0.0025725185008563245,-1.0,1.1601851475529543,0.2702192174356098
2026-04-10T00:15:31.910331,0.2235297591537458,0.0025725184641859668,-1.0,1.1673419017738589,0.2702192139626847
2026-04-10T00:15:31.918664,0.22352976294733234,0.002572518444652986,-1.0,1.174623662551721,0.27021921211241656
2026-04-10T00:15:31.926997,0.22352976496804192,0.0025725184342484447,-1.0,1.1820292726263921,0.2702192111266382
2026-04-10T00:15:31.935330,0.22352976604440472,0.002572518428706296,-1.0,1.1895575757383638,0.2702192106014328
2026-04-10T00:15:31.943663,0.22352976661774776,0.0025725184257541726,-1.0,1.197207417837448,0.27021921032160917
2026-04-10T00:15:31.951996,0.22352976692314874,0.002572518424181669,-1.0,1.2049776482313113,0.27021921017252043
2026-04-10T00:15:31.960329,0.22352976708582672,0.0025725184233440427,-1.0,1.2128671206746284,0.27021921009308564
2026-04-10T00:15:31.968662,0.2235297671724806,0.0025725184228978636,-1.0,1.2208746943995805,0.2702192100507621
2026-04-10T00:15:31.976995,0.22352976721863882,0.0025725184226601957,-1.0,1.228999235088483,0.27021921002821153
2026-04-10T00:15:31.985328,0.22352976724322599,0.002572518422533597,-1.0,1.2372396157894419,0.270219210016196
2026-04-10T00:15:31.993661,0.22352976725632273,0.002572518422466161,-1.0,1.2455947177760345,0.2702192100097939
2026-04-10T00:15:32.001994,0.22352976726329932,0.002572518422430239,-1.0,1.2540634313521577,0.27021921000638255
2026-04-10T00:15:32.010327,0.2235297672670157,0.002572518422411105,-1.0,1.262644656603272,0.2702192100045649
2026-04-10T00:15:32.018660,0.22352976726899523,0.0025725184224009118,-1.0,1.2713373040951708,0.27021921000359644
2026-04-10T00:15:32.026993,0.22352976727004914,0.0025725184223954825,-1.0,1.2801402955234842,0.27021921000308025
2026-04-10T00:15:32.035326,0.2235297672706109,0.0025725184223925903,-1.0,1.289052564309802,0.2702192100028052
2026-04-10T00:15:32.043659,0.22352976727091045,0.00257251842239105,-1.0,1.2980730561536287,0.2702192100026587
2026-04-10T00:15:32.051992,0.22352976727106974,0.0025725184223902293,-1.0,1.3072007295432069,0.27021921000258065
2026-04-10T00:15:32.060325,0.22352976727115495,0.0025725184223897926,-1.0,1.3164345562045494,0.27021921000253907
2026-04-10T00:15:32.068658,0.2235297672712002,0.0025725184223895593,-1.0,1.325773521526931,0.27021921000251686
2026-04-10T00:15:32.076991,0.22352976727122417,0.0025725184223894357,-1.0,1.3352166249408066,0.27021921000250504
2026-04-10T00:15:32.085324,0.22352976727123658,0.0025725184223893698,-1.0,1.3447628802525269,0.2702192100024987
2026-04-10T00:15:32.093657,0.22352976727124324,0.002572518422389334,-1.0,1.3544113159417417,0.27021921000249544
2026-04-10T00:15:32.101990,0.22352976727124724,0.0025725184223893156,-1.0,1.3641609754272332,0.2702192100024937
2026-04-10T00:15:32.110323,0.223529767271249,0.002572518422389305,-1.0,1.3740109172970187,0.2702192100024927
2026-04-10T00:15:32.118656,0.2235297672712499,0.0025725184223893004,-1.0,1.3839602155045263,0.2702192100024922
2026-04-10T00:15:32.126989,0.22352976727125035,0.0025725184223892974,-1.0,1.3940079595345116,0.27021921000249194
2026-04-10T00:15:32.135322,0.2235297672712508,0.002572518422389296,-1.0,1.4041532545411641,0.2702192100024918
2026-04-10T00:15:32.143655,0.22352976727125123,0.0025725184223892956,-1.0,1.4143952214582487,0.2702192100024917
2026-04-10T00:15:32.151988,0.22352976727125123,0.002572518422389295,-1.0,1.4247329970804803,0.27021921000249166
2026-04-10T00:15:32.160321,0.22352976727125123,0.002572518422389295,-1.0,1.435165734117376,0.27021921000249166
2026-04-10T00:15:32.168654,0.22352976727125123,0.002572518422389295,-1.0,1.4456926012344633,0.27021921000249166
2026-04-10T00:15:32.176987,0.22352976727125123,0.002572518422389295,-1.0,1.456312783071542,0.27021921000249166
2026-04-10T00:15:32.185320,0.22352976727125123,0.002572518422389295,-1.0,1.4670254802192726,0.27021921000249166
2026-04-10T00:15:32.193653,0.22352976727125123,0.002572518422389295,-1.0,1.4778299092158782,0.27021921000249166
2026-04-10T00:15:32.201986,0.22352976727125123,0.002572518422389295,-1.0,1.4887253024800042,0.27021921000249166
2026-04-10T00:15:32.210319,0.22352976727125123,0.002572518422389295,-1.0,1.4997109082748061,0.27021921000249166
2026-04-10T00:15:32.218652,0.22352976727125123,0.002572518422389295,-1.0,1.5107859906085692,0.27021921000249166
2026-04-10T00:15:32.226985,0.22352976727125123,0.002572518422389295,-1.0,1.521949829167858,0.27021921000249166
2026-04-10T00:15:32.235318,0.22352976727125123,0.002572518422389295,-1.0,1.5332017191983354,0.27021921000249166
2026-04-10T00:15:32.243651,0.22352976727125123,0.002572518422389295,-1.0,1.5445409713954164,0.27021921000249166
2026-04-10T00:15:32.251984,0.22352976727125123,0.002572518422389295,-1.0,1.555966911786603,0.27021921000249166
2026-04-10T00:15:32.260317,0.22352976727125123,0.002572518422389295,-1.0,1.567478881584044,0.27021921000249166
2026-04-10T00:15:32.268650,0.22352976727125123,0.002572518422389295,-1.0,1.579076237042424,0.27021921000249166
2026-04-10T00:15:32.276983,0.22352976727125123,0.002572518422389295,-1.0,1.5907583493101276,0.27021921000249166
2026-04-10T00:15:32.285316,0.22352976727125123,0.002572518422389295,-1.0,1.6025246042668704,0.27021921000249166
2026-04-10T00:15:32.293649,0.22352976727125123,0.002572518422389295,-1.0,1.6143744023548197,0.27021921000249166
2026-04-10T00:15:32.301982,0.22352976727125123,0.002572518422389295,-1.0,1.626307158404811,0.27021921000249166
2026-04-10T00:15:32.310315,0.22352976727125123,0.002572518422389295,-1.0,1.6383223014568442,0.27021921000249166
2026-04-10T00:15:32.318648,0.22352976727125123,0.002572518422389295,-1.0,1.650419274576696,0.27021921000249166
2026-04-10T00:15:32.326981,0.22352976727125123,0.002572518422389295,-1.0,1.662597534667825,0.27021921000249166
2026-04-10T00:15:32.335314,0.22352976727125123,0.002572518422389295,-1.0,1.6748565522803913,0.27021921000249166
2026-04-10T00:15:32.343647,0.22352976727125123,0.002572518422389295,-1.0,1.6871958114157044,0.27021921000249166
2026-04-10T00:15:32.351980,0.22352976727125123,0.002572518422389295,-1.0,1.6996148093278987,0.27021921000249166
2026-04-10T00:15:32.360313,0.22352976727125123,0.002572518422389295,-1.0,1.7121130563224431,0.27021921000249166
2026-04-10T00:15:32.368646,0.22352976727125123,0.002572518422389295,-1.0,1.72469007555864,0.27021921000249166
2026-04-10T00:15:32.376979,0.22352976727125123,0.002572518422389295,-1.0,1.7373454028519741,0.27021921000249166
2026-04-10T00:15:32.385312,0.22352976727125123,0.002572518422389295,-1.0,1.7500785864604742,0.27021921000249166
2026-04-10T00:15:32.393645,0.22352976727125123,0.002572518422389295,-1.0,1.76288918688069,0.27021921000249166
2026-04-10T00:15:32.401978,0.22352976727125123,0.002572518422389295,-1.0,1.775776776656536,0.27021921000249166
2026-04-10T00:15:32.410311,0.22352976727125123,0.002572518422389295,-1.0,1.7887409401638676,0.27021921000249166
2026-04-10T00:15:32.418644,0.22352976727125123,0.002572518422389295,-1.0,1.8017812734032634,0.27021921000249166
2026-04-10T00:15:32.426977,0.22352976727125123,0.002572518422389295,-1.0,1.8148973838157847,0.27021921000249166
2026-04-10T00:15:32.435310,0.22352976727125123,0.002572518422389295,-1.0,1.8280888900536167,0.27021921000249166
2026-04-10T00:15:32.443643,0.22352976727125123,0.002572518422389295,-1.0,1.8413554218081774,0.27021921000249166
2026-04-10T00:15:32.451976,0.22352976727125123,0.002572518422389295,-1.0,1.8546966195809058,0.27021921000249166
2026-04-10T00:15:32.460309,0.22352976727125123,0.002572518422389295,-1.0,1.8681121345142382,0.27021921000249166
2026-04-10T00:15:32.468642,0.22352976727125123,0.002572518422389295,-1.0,1.8816016281658283,0.27021921000249166
2026-04-10T00:15:32.476975,0.22352976727125123,0.002572518422389295,-1.0,1.895164772337489,0.27021921000249166
2026-04-10T00:15:32.485308,0.22352976727125123,0.002572518422389295,-1.0,1.9088012488711252,0.27021921000249166
2026-04-10T00:15:32.493641,0.22352976727125123,0.002572518422389295,-1.0,1.922510749450427,0.27021921000249166
