time,globals.simulation_time_step
2026-08-21T00:30:44.969022,0.008333333
2026-08-21T00:30:44.985067,0.008333333
2026-08-21T00:30:44.993400,0.008333333
2026-08-21T00:30:45.001733,0.008333333
2026-08-21T00:30:45.010066,0.008333333
2026-08-21T00:30:45.018399,0.008333333
2026-08-21T00:30:45.026732,0.008333333
2026-08-21T00:30:45.035065,0.008333333
2026-08-21T00:30:45.043398,0.008333333
2026-08-21T00:30:45.051731,0.008333333
2026-08-21T00:30:45.060064,0.008333333
2026-08-21T00:30:45.068397,0.008333333
2026-08-21T00:30:45.076730,0.008333333
2026-08-21T00:30:45.085063,0.008333333
2026-08-21T00:30:45.093396,0.008333333
2026-08-21T00:30:45.101729,0.008333333
2026-08-21T00:30:45.110062,0.008333333
2026-08-21T00:30:45.118395,0.008333333
2026-08-21T00:30:45.126728,0.008333333
2026-08-21T00:30:45.135061,0.008333333
2026-08-21T00:30:45.143394,0.008333333
2026-08-21T00:30:45.151727,0.008333333
2026-08-21T00:30:45.160060,0.008333333
2026-08-21T00:30:45.168393,0.008333333
2026-08-21T00:30:45.176726,0.008333333
2026-08-21T00:30:45.185059,0.008333333
2026-08-21T00:30:45.193392,0.008333333
2026-08-21T00:30:45.201725,0.008333333
2026-08-21T00:30:45.210058,0.008333333
2026-08-21T00:30:45.218391,0.008333333
2026-08-21T00:30:45.226724,0.008333333
2026-08-21T00:30:45.235057,0.008333333
2026-08-21T00:30:45.243390,0.008333333
2026-08-21T00:30:45.251723,0.008333333
2026-08-21T00:30:45.260056,0.008333333
2026-08-21T00:30:45.268389,0.008333333
2026-08-21T00:30:45.276722,0.008333333
2026-08-21T00:30:45.285055,0.008333333
2026-08-21T00:30:45.293388,0.008333333
2026-08-21T00:30:45.301721,0.008333333
2026-08-21T00:30:45.310054,0.008333333
2026-08-21T00:30:45.318387,0.008333333
2026-08-21T00:30:45.326720,0.008333333
2026-08-21T00:30:45.335053,0.008333333
2026-08-21T00:30:45.343386,0.008333333
2026-08-21T00:30:45.351719,0.008333333
2026-08-21T00:30:45.360052,0.008333333
2026-08-21T00:30:45.368385,0.008333333
2026-08-21T00:30:45.376718,0.008333333
2026-08-21T00:30:45.385051,0.008333333
2026-08-21T00:30:45.393384,0.008333333
2026-08-21T00:30:45.401717,0.008333333
2026-08-21T00:30:45.410050,0.008333333
2026-08-21T00:30:45.418383,0.008333333
2026-08-21T00:30:45.426716,0.008333333
2026-08-21T00:30:45.435049,0.008333333
2026-08-21T00:30:45.443382,0.008333333
2026-08-21T00:30:45.451715,0.008333333
2026-08-21T00:30:45.460048,0.008333333
2026-08-21T00:30:45.468381,0.008333333
2026-08-21T00:30:45.476714,0.008333333
2026-08-21T00:30:45.485047,0.008333333
2026-08-21T00:30:45.493380,0.008333333
2026-08-21T00:30:45.501713,0.008333333
2026-08-21T00:30:45.510046,0.008333333
2026-08-21T00:30:45.518379,0.008333333
2026-08-21T00:30:45.526712,0.008333333
2026-08-21T00:30:45.535045,0.008333333
2026-08-21T00:30:45.543378,0.008333333
2026-08-21T00:30:45.551711,0.008333333
2026-08-21T00:30:45.560044,0.008333333
2026-08-21T00:30:45.568377,0.008333333
2026-08-21T00:30:45.576710,0.008333333
2026-08-21T00:30:45.585043,0.008333333
2026-08-21T00:30:45.593376,0.008333333
2026-08-21T00:30:45.601709,0.008333333
2026-08-21T00:30:45.610042,0.008333333
2026-08-21T00:30:45.618375,0.008333333
2026-08-21T00:30:45.626708,0.008333333
2026-08-21T00:30:45.635041,0.008333333
2026-08-21T00:30:45.643374,0.008333333
2026-08-21T00:30:45.651707,0.008333333
2026-08-21T00:30:45.660040,0.008333333
2026-08-21T00:30:45.668373,0.008333333
2026-08-21T00:30:45.676706,0.008333333
2026-08-21T00:30:45.685039,0.008333333
2026-08-21T00:30:45.693372,0.008333333
2026-08-21T00:30:45.701705,0.008333333
2026-08-21T00:30:45.710038,0.008333333
2026-08-21T00:30:45.718371,0.008333333
2026-08-21T00:30:45.726704,0.008333333
2026-08-21T00:30:45.735037,0.008333333
2026-08-21T00:30:45.743370,0.008333333
2026-08-21T00:30:45.751703,0.008333333
2026-08-21T00:30:45.760036,0.008333333
2026-08-21T00:30:45.768369,0.008333333
2026-08-21T00:30:45.776702,0.008333333
2026-08-21T00:30:45.785035,0.008333333
2026-08-21T00:30:45.793368,0.008333333
2026-08-21T00:30:45.801701,0.008333333
2026-08-21T00:30:45.810034,0.008333333
