time,globals.tick
2026-08-21T00:30:43.226598,0
2026-08-21T00:30:43.244053,1
2026-08-21T00:30:43.252386,2
2026-08-21T00:30:43.260719,3
2026-08-21T00:30:43.269052,4
2026-08-21T00:30:43.277385,5
2026-08-21T00:30:43.285718,6
2026-08-21T00:30:43.294051,7
2026-08-21T00:30:43.302384,8
2026-08-21T00:30:43.310717,9
2026-08-21T00:30:43.319050,10
2026-08-21T00:30:43.327383,11
2026-08-21T00:30:43.335716,12
2026-08-21T00:30:43.344049,13
2026-08-21T00:30:43.352382,14
2026-08-21T00:30:43.360715,15
2026-08-21T00:30:43.369048,16
2026-08-21T00:30:43.377381,17
2026-08-21T00:30:43.385714,18
2026-08-21T00:30:43.394047,19
2026-08-21T00:30:43.402380,20
2026-08-21T00:30:43.410713,21
2026-08-21T00:30:43.419046,22
2026-08-21T00:30:43.427379,23
2026-08-21T00:30:43.435712,24
2026-08-21T00:30:43.444045,25
2026-08-21T00:30:43.452378,26
2026-08-21T00:30:43.460711,27
2026-08-21T00:30:43.469044,28
2026-08-21T00:30:43.477377,29
2026-08-21T00:30:43.485710,30
2026-08-21T00:30:43.494043,31
2026-08-21T00:30:43.502376,32
2026-08-21T00:30:43.510709,33
2026-08-21T00:30:43.519042,34
2026-08-21T00:30:43.527375,35
2026-08-21T00:30:43.535708,36
2026-08-21T00:30:43.544041,37
2026-08-21T00:30:43.552374,38
2026-08-21T00:30:43.560707,39
2026-08-21T00:30:43.569040,40
2026-08-21T00:30:43.577373,41
2026-08-21T00:30:43.585706,42
2026-08-21T00:30:43.594039,43
2026-08-21T00:30:43.602372,44
2026-08-21T00:30:43.610705,45
2026-08-21T00:30:43.619038,46
2026-08-21T00:30:43.627371,47
2026-08-21T00:30:43.635704,48
2026-08-21T00:30:43.644037,49
2026-08-21T00:30:43.652370,50
2026-08-21T00:30:43.660703,51
2026-08-21T00:30:43.669036,52
2026-08-21T00:30:43.677369,53
2026-08-21T00:30:43.685702,54
2026-08-21T00:30:43.694035,55
2026-08-21T00:30:43.702368,56
2026-08-21T00:30:43.710701,57
2026-08-21T00:30:43.719034,58
2026-08-21T00:30:43.727367,59
2026-08-21T00:30:43.735700,60
2026-08-21T00:30:43.744033,61
2026-08-21T00:30:43.752366,62
2026-08-21T00:30:43.760699,63
2026-08-21T00:30:43.769032,64
2026-08-21T00:30:43.777365,65
2026-08-21T00:30:43.785698,66
2026-08-21T00:30:43.794031,67
2026-08-21T00:30:43.802364,68
2026-08-21T00:30:43.810697,69
2026-08-21T00:30:43.819030,70
2026-08-21T00:30:43.827363,71
2026-08-21T00:30:43.835696,72
2026-08-21T00:30:43.844029,73
2026-08-21T00:30:43.852362,74
2026-08-21T00:30:43.860695,75
2026-08-21T00:30:43.869028,76
2026-08-21T00:30:43.877361,77
2026-08-21T00:30:43.885694,78
2026-08-21T00:30:43.894027,79
2026-08-21T00:30:43.902360,80
2026-08-21T00:30:43.910693,81
2026-08-21T00:30:43.919026,82
2026-08-21T00:30:43.927359,83
2026-08-21T00:30:43.935692,84
2026-08-21T00:30:43.944025,85
2026-08-21T00:30:43.952358,86
2026-08-21T00:30:43.960691,87
2026-08-21T00:30:43.969024,88
2026-08-21T00:30:43.977357,89
2026-08-21T00:30:43.985690,90
2026-08-21T00:30:43.994023,91
2026-08-21T00:30:44.002356,92
2026-08-21T00:30:44.010689,93
2026-08-21T00:30:44.019022,94
2026-08-21T00:30:44.027355,95
2026-08-21T00:30:44.035688,96
2026-08-21T00:30:44.044021,97
2026-08-21T00:30:44.052354,98
2026-08-21T00:30:44.060687,99
2026-08-21T00:30:44.069020,100
