time,globals.simulation_time_step
2026-05-06T20:26:46.083223,0.008333333
2026-05-06T20:26:46.084623,0.008333333
2026-05-06T20:26:46.092956,0.008333333
2026-05-06T20:26:46.101289,0.008333333
2026-05-06T20:26:46.109622,0.008333333
2026-05-06T20:26:46.117955,0.008333333
2026-05-06T20:26:46.126288,0.008333333
2026-05-06T20:26:46.134621,0.008333333
2026-05-06T20:26:46.142954,0.008333333
2026-05-06T20:26:46.151287,0.008333333
2026-05-06T20:26:46.159620,0.008333333
2026-05-06T20:26:46.167953,0.008333333
2026-05-06T20:26:46.176286,0.008333333
2026-05-06T20:26:46.184619,0.008333333
2026-05-06T20:26:46.192952,0.008333333
2026-05-06T20:26:46.201285,0.008333333
2026-05-06T20:26:46.209618,0.008333333
2026-05-06T20:26:46.217951,0.008333333
2026-05-06T20:26:46.226284,0.008333333
2026-05-06T20:26:46.234617,0.008333333
2026-05-06T20:26:46.242950,0.008333333
2026-05-06T20:26:46.251283,0.008333333
2026-05-06T20:26:46.259616,0.008333333
2026-05-06T20:26:46.267949,0.008333333
2026-05-06T20:26:46.276282,0.008333333
2026-05-06T20:26:46.284615,0.008333333
2026-05-06T20:26:46.292948,0.008333333
2026-05-06T20:26:46.301281,0.008333333
2026-05-06T20:26:46.309614,0.008333333
2026-05-06T20:26:46.317947,0.008333333
2026-05-06T20:26:46.326280,0.008333333
2026-05-06T20:26:46.334613,0.008333333
2026-05-06T20:26:46.342946,0.008333333
2026-05-06T20:26:46.351279,0.008333333
2026-05-06T20:26:46.359612,0.008333333
2026-05-06T20:26:46.367945,0.008333333
2026-05-06T20:26:46.376278,0.008333333
2026-05-06T20:26:46.384611,0.008333333
2026-05-06T20:26:46.392944,0.008333333
2026-05-06T20:26:46.401277,0.008333333
2026-05-06T20:26:46.409610,0.008333333
2026-05-06T20:26:46.417943,0.008333333
2026-05-06T20:26:46.426276,0.008333333
2026-05-06T20:26:46.434609,0.008333333
2026-05-06T20:26:46.442942,0.008333333
2026-05-06T20:26:46.451275,0.008333333
2026-05-06T20:26:46.459608,0.008333333
2026-05-06T20:26:46.467941,0.008333333
2026-05-06T20:26:46.476274,0.008333333
2026-05-06T20:26:46.484607,0.008333333
2026-05-06T20:26:46.492940,0.008333333
2026-05-06T20:26:46.501273,0.008333333
2026-05-06T20:26:46.509606,0.008333333
2026-05-06T20:26:46.517939,0.008333333
2026-05-06T20:26:46.526272,0.008333333
2026-05-06T20:26:46.534605,0.008333333
2026-05-06T20:26:46.542938,0.008333333
2026-05-06T20:26:46.551271,0.008333333
2026-05-06T20:26:46.559604,0.008333333
2026-05-06T20:26:46.567937,0.008333333
2026-05-06T20:26:46.576270,0.008333333
2026-05-06T20:26:46.584603,0.008333333
2026-05-06T20:26:46.592936,0.008333333
2026-05-06T20:26:46.601269,0.008333333
2026-05-06T20:26:46.609602,0.008333333
2026-05-06T20:26:46.617935,0.008333333
2026-05-06T20:26:46.626268,0.008333333
2026-05-06T20:26:46.634601,0.008333333
2026-05-06T20:26:46.642934,0.008333333
2026-05-06T20:26:46.651267,0.008333333
2026-05-06T20:26:46.659600,0.008333333
2026-05-06T20:26:46.667933,0.008333333
2026-05-06T20:26:46.676266,0.008333333
2026-05-06T20:26:46.684599,0.008333333
2026-05-06T20:26:46.692932,0.008333333
2026-05-06T20:26:46.701265,0.008333333
2026-05-06T20:26:46.709598,0.008333333
2026-05-06T20:26:46.717931,0.008333333
2026-05-06T20:26:46.726264,0.008333333
2026-05-06T20:26:46.734597,0.008333333
2026-05-06T20:26:46.742930,0.008333333
2026-05-06T20:26:46.751263,0.008333333
2026-05-06T20:26:46.759596,0.008333333
2026-05-06T20:26:46.767929,0.008333333
2026-05-06T20:26:46.776262,0.008333333
2026-05-06T20:26:46.784595,0.008333333
2026-05-06T20:26:46.792928,0.008333333
2026-05-06T20:26:46.801261,0.008333333
2026-05-06T20:26:46.809594,0.008333333
2026-05-06T20:26:46.817927,0.008333333
2026-05-06T20:26:46.826260,0.008333333
2026-05-06T20:26:46.834593,0.008333333
2026-05-06T20:26:46.842926,0.008333333
2026-05-06T20:26:46.851259,0.008333333
2026-05-06T20:26:46.859592,0.008333333
2026-05-06T20:26:46.867925,0.008333333
2026-05-06T20:26:46.876258,0.008333333
2026-05-06T20:26:46.884591,0.008333333
2026-05-06T20:26:46.892924,0.008333333
2026-05-06T20:26:46.901257,0.008333333
2026-05-06T20:26:46.909590,0.008333333
