time,css_1.css_fov_0
2026-08-20T19:15:39.931332,1.5707963267948966
2026-08-20T19:15:39.990198,1.5707963267948966
2026-08-20T19:15:39.998531,1.5707963267948966
2026-08-20T19:15:40.006864,1.5707963267948966
2026-08-20T19:15:40.015197,1.5707963267948966
2026-08-20T19:15:40.023530,1.5707963267948966
2026-08-20T19:15:40.031863,1.5707963267948966
2026-08-20T19:15:40.040196,1.5707963267948966
2026-08-20T19:15:40.048529,1.5707963267948966
2026-08-20T19:15:40.056862,1.5707963267948966
2026-08-20T19:15:40.065195,1.5707963267948966
2026-08-20T19:15:40.073528,1.5707963267948966
2026-08-20T19:15:40.081861,1.5707963267948966
2026-08-20T19:15:40.090194,1.5707963267948966
2026-08-20T19:15:40.098527,1.5707963267948966
2026-08-20T19:15:40.106860,1.5707963267948966
2026-08-20T19:15:40.115193,1.5707963267948966
2026-08-20T19:15:40.123526,1.5707963267948966
2026-08-20T19:15:40.131859,1.5707963267948966
2026-08-20T19:15:40.140192,1.5707963267948966
2026-08-20T19:15:40.148525,1.5707963267948966
2026-08-20T19:15:40.156858,1.5707963267948966
2026-08-20T19:15:40.165191,1.5707963267948966
2026-08-20T19:15:40.173524,1.5707963267948966
2026-08-20T19:15:40.181857,1.5707963267948966
2026-08-20T19:15:40.190190,1.5707963267948966
2026-08-20T19:15:40.198523,1.5707963267948966
2026-08-20T19:15:40.206856,1.5707963267948966
2026-08-20T19:15:40.215189,1.5707963267948966
2026-08-20T19:15:40.223522,1.5707963267948966
2026-08-20T19:15:40.231855,1.5707963267948966
2026-08-20T19:15:40.240188,1.5707963267948966
2026-08-20T19:15:40.248521,1.5707963267948966
2026-08-20T19:15:40.256854,1.5707963267948966
2026-08-20T19:15:40.265187,1.5707963267948966
2026-08-20T19:15:40.273520,1.5707963267948966
2026-08-20T19:15:40.281853,1.5707963267948966
2026-08-20T19:15:40.290186,1.5707963267948966
2026-08-20T19:15:40.298519,1.5707963267948966
2026-08-20T19:15:40.306852,1.5707963267948966
2026-08-20T19:15:40.315185,1.5707963267948966
2026-08-20T19:15:40.323518,1.5707963267948966
2026-08-20T19:15:40.331851,1.5707963267948966
2026-08-20T19:15:40.340184,1.5707963267948966
2026-08-20T19:15:40.348517,1.5707963267948966
2026-08-20T19:15:40.356850,1.5707963267948966
2026-08-20T19:15:40.365183,1.5707963267948966
2026-08-20T19:15:40.373516,1.5707963267948966
2026-08-20T19:15:40.381849,1.5707963267948966
2026-08-20T19:15:40.390182,1.5707963267948966
2026-08-20T19:15:40.398515,1.5707963267948966
2026-08-20T19:15:40.406848,1.5707963267948966
2026-08-20T19:15:40.415181,1.5707963267948966
2026-08-20T19:15:40.423514,1.5707963267948966
2026-08-20T19:15:40.431847,1.5707963267948966
2026-08-20T19:15:40.440180,1.5707963267948966
2026-08-20T19:15:40.448513,1.5707963267948966
2026-08-20T19:15:40.456846,1.5707963267948966
2026-08-20T19:15:40.465179,1.5707963267948966
2026-08-20T19:15:40.473512,1.5707963267948966
2026-08-20T19:15:40.481845,1.5707963267948966
2026-08-20T19:15:40.490178,1.5707963267948966
2026-08-20T19:15:40.498511,1.5707963267948966
2026-08-20T19:15:40.506844,1.5707963267948966
2026-08-20T19:15:40.515177,1.5707963267948966
2026-08-20T19:15:40.523510,1.5707963267948966
2026-08-20T19:15:40.531843,1.5707963267948966
2026-08-20T19:15:40.540176,1.5707963267948966
2026-08-20T19:15:40.548509,1.5707963267948966
2026-08-20T19:15:40.556842,1.5707963267948966
2026-08-20T19:15:40.565175,1.5707963267948966
2026-08-20T19:15:40.573508,1.5707963267948966
2026-08-20T19:15:40.581841,1.5707963267948966
2026-08-20T19:15:40.590174,1.5707963267948966
2026-08-20T19:15:40.598507,1.5707963267948966
2026-08-20T19:15:40.606840,1.5707963267948966
2026-08-20T19:15:40.615173,1.5707963267948966
2026-08-20T19:15:40.623506,1.5707963267948966
2026-08-20T19:15:40.631839,1.5707963267948966
2026-08-20T19:15:40.640172,1.5707963267948966
2026-08-20T19:15:40.648505,1.5707963267948966
2026-08-20T19:15:40.656838,1.5707963267948966
2026-08-20T19:15:40.665171,1.5707963267948966
2026-08-20T19:15:40.673504,1.5707963267948966
2026-08-20T19:15:40.681837,1.5707963267948966
2026-08-20T19:15:40.690170,1.5707963267948966
2026-08-20T19:15:40.698503,1.5707963267948966
2026-08-20T19:15:40.706836,1.5707963267948966
2026-08-20T19:15:40.715169,1.5707963267948966
2026-08-20T19:15:40.723502,1.5707963267948966
2026-08-20T19:15:40.731835,1.5707963267948966
2026-08-20T19:15:40.740168,1.5707963267948966
2026-08-20T19:15:40.748501,1.5707963267948966
2026-08-20T19:15:40.756834,1.5707963267948966
2026-08-20T19:15:40.765167,1.5707963267948966
2026-08-20T19:15:40.773500,1.5707963267948966
2026-08-20T19:15:40.781833,1.5707963267948966
2026-08-20T19:15:40.790166,1.5707963267948966
2026-08-20T19:15:40.798499,1.5707963267948966
2026-08-20T19:15:40.806832,1.5707963267948966
2026-08-20T19:15:40.815165,1.5707963267948966
