time,ore_sat.inertia_0,ore_sat.inertia_1,ore_sat.inertia_2,ore_sat.inertia_3,ore_sat.inertia_4,ore_sat.inertia_5,ore_sat.inertia_6
2026-08-20T19:15:40.290186,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.298519,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.306852,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.315185,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.323518,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.331851,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.340184,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.348517,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.356850,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.365183,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.373516,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.381849,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.390182,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.398515,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.406848,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.415181,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.423514,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.431847,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.440180,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.448513,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.456846,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.465179,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.473512,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.481845,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.490178,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.498511,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.506844,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.515177,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.523510,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.531843,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.540176,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.548509,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.556842,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.565175,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.573508,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.581841,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.590174,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.598507,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.606840,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.615173,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.623506,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.631839,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.640172,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.648505,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.656838,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.665171,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.673504,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.681837,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.690170,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.698503,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.706836,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.715169,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.723502,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.731835,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.740168,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.748501,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.756834,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.765167,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.773500,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.781833,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.790166,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.798499,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.806832,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
2026-08-20T19:15:40.815165,0.01520407970002,0.014621352617650001,0.0062377583131,0.0,0.0,0.0,2.8251999999999997
