time,css_0.css_value
2026-08-21T00:30:38.609510,0.0
2026-08-21T00:30:38.658997,0.5599712599417871
2026-08-21T00:30:38.667330,0.559860812584661
2026-08-21T00:30:38.675663,0.5488751459408102
2026-08-21T00:30:38.683996,0.5421257989005578
2026-08-21T00:30:38.692329,0.5650274037897196
2026-08-21T00:30:38.700662,0.5589955145481489
2026-08-21T00:30:38.708995,0.5513344603608363
2026-08-21T00:30:38.717328,0.5436714370144888
2026-08-21T00:30:38.725661,0.561621018074366
2026-08-21T00:30:38.733994,0.5476585802918691
2026-08-21T00:30:38.742327,0.539546165046225
2026-08-21T00:30:38.750660,0.5440412725480068
2026-08-21T00:30:38.758993,0.5512219481286015
2026-08-21T00:30:38.767326,0.547373493735396
2026-08-21T00:30:38.775659,0.5211520280809058
2026-08-21T00:30:38.783992,0.5442519849980175
2026-08-21T00:30:38.792325,0.5397231380302338
2026-08-21T00:30:38.800658,0.5376571936670963
2026-08-21T00:30:38.808991,0.5196015904038142
2026-08-21T00:30:38.817324,0.5489191657853315
2026-08-21T00:30:38.825657,0.5347853273404205
2026-08-21T00:30:38.833990,0.5193198690787223
2026-08-21T00:30:38.842323,0.5241162732436255
2026-08-21T00:30:38.850656,0.5299321655573555
2026-08-21T00:30:38.858989,0.509645925856734
2026-08-21T00:30:38.867322,0.5239542349892619
2026-08-21T00:30:38.875655,0.5069812149509517
2026-08-21T00:30:38.883988,0.5146670976406066
2026-08-21T00:30:38.892321,0.498065243120378
2026-08-21T00:30:38.900654,0.5010358908868856
2026-08-21T00:30:38.908987,0.49853385995065397
2026-08-21T00:30:38.917320,0.4807677574231455
2026-08-21T00:30:38.925653,0.48101465041070274
2026-08-21T00:30:38.933986,0.47750080357831237
2026-08-21T00:30:38.942319,0.48065309706301546
2026-08-21T00:30:38.950652,0.4838403676022414
2026-08-21T00:30:38.958985,0.4798267745864998
2026-08-21T00:30:38.967318,0.4654455213890825
2026-08-21T00:30:38.975651,0.4788378111870173
2026-08-21T00:30:38.983984,0.45697348477239413
2026-08-21T00:30:38.992317,0.4519012748961513
2026-08-21T00:30:39.000650,0.4616013171078889
2026-08-21T00:30:39.008983,0.4545001833569001
2026-08-21T00:30:39.017316,0.4593083099998331
2026-08-21T00:30:39.025649,0.4361159815432372
2026-08-21T00:30:39.033982,0.43626359826341476
2026-08-21T00:30:39.042315,0.42864170815169167
2026-08-21T00:30:39.050648,0.4179857331536624
2026-08-21T00:30:39.058981,0.4276786328891992
2026-08-21T00:30:39.067314,0.42968630969064897
2026-08-21T00:30:39.075647,0.41389699965007676
2026-08-21T00:30:39.083980,0.39445750957846704
2026-08-21T00:30:39.092313,0.40581067721455827
2026-08-21T00:30:39.100646,0.38892491922645644
2026-08-21T00:30:39.108979,0.40807479350741765
2026-08-21T00:30:39.117312,0.3928185971478766
2026-08-21T00:30:39.125645,0.39479274669973796
2026-08-21T00:30:39.133978,0.37496331909943825
2026-08-21T00:30:39.142311,0.3622049647872924
2026-08-21T00:30:39.150644,0.3532849622690306
2026-08-21T00:30:39.158977,0.3650495630828049
2026-08-21T00:30:39.167310,0.37534754680654453
2026-08-21T00:30:39.175643,0.3549291445569897
2026-08-21T00:30:39.183976,0.3402134584611115
2026-08-21T00:30:39.192309,0.3374055657803857
2026-08-21T00:30:39.200642,0.32136758942929766
2026-08-21T00:30:39.208975,0.32464100033826493
2026-08-21T00:30:39.217308,0.3167237948652234
2026-08-21T00:30:39.225641,0.3299773785378744
2026-08-21T00:30:39.233974,0.32688689882570493
2026-08-21T00:30:39.242307,0.2849305434687179
2026-08-21T00:30:39.250640,0.29115194590331933
2026-08-21T00:30:39.258973,0.2902749050347283
2026-08-21T00:30:39.267306,0.2687674968878665
2026-08-21T00:30:39.275639,0.2823521245116668
2026-08-21T00:30:39.283972,0.2663958165815059
2026-08-21T00:30:39.292305,0.2788025348695172
2026-08-21T00:30:39.300638,0.25332439413103036
2026-08-21T00:30:39.308971,0.27168120990009587
2026-08-21T00:30:39.317304,0.24962000427393374
2026-08-21T00:30:39.325637,0.259661137811197
2026-08-21T00:30:39.333970,0.24836592384106101
2026-08-21T00:30:39.342303,0.24652207569240908
2026-08-21T00:30:39.350636,0.21425672840202079
2026-08-21T00:30:39.358969,0.20804141987215582
2026-08-21T00:30:39.367302,0.20974211708159626
2026-08-21T00:30:39.375635,0.22487833290973408
2026-08-21T00:30:39.383968,0.21090243128060346
2026-08-21T00:30:39.392301,0.20059251182412682
2026-08-21T00:30:39.400634,0.19427944315096252
2026-08-21T00:30:39.408967,0.17822985248835066
2026-08-21T00:30:39.417300,0.18505484461502741
2026-08-21T00:30:39.425633,0.16612237915565373
2026-08-21T00:30:39.433966,0.17173002268650758
2026-08-21T00:30:39.442299,0.1534654127155027
2026-08-21T00:30:39.450632,0.1524580958998552
2026-08-21T00:30:39.458965,0.142743418472339
2026-08-21T00:30:39.467298,0.12553502407957656
2026-08-21T00:30:39.475631,0.12920443738072904
2026-08-21T00:30:39.483964,0.1164207117495605
