time,globals.simulation_time_step
2026-08-21T00:30:38.609510,0.008333333
2026-08-21T00:30:38.658997,0.008333333
2026-08-21T00:30:38.667330,0.008333333
2026-08-21T00:30:38.675663,0.008333333
2026-08-21T00:30:38.683996,0.008333333
2026-08-21T00:30:38.692329,0.008333333
2026-08-21T00:30:38.700662,0.008333333
2026-08-21T00:30:38.708995,0.008333333
2026-08-21T00:30:38.717328,0.008333333
2026-08-21T00:30:38.725661,0.008333333
2026-08-21T00:30:38.733994,0.008333333
2026-08-21T00:30:38.742327,0.008333333
2026-08-21T00:30:38.750660,0.008333333
2026-08-21T00:30:38.758993,0.008333333
2026-08-21T00:30:38.767326,0.008333333
2026-08-21T00:30:38.775659,0.008333333
2026-08-21T00:30:38.783992,0.008333333
2026-08-21T00:30:38.792325,0.008333333
2026-08-21T00:30:38.800658,0.008333333
2026-08-21T00:30:38.808991,0.008333333
2026-08-21T00:30:38.817324,0.008333333
2026-08-21T00:30:38.825657,0.008333333
2026-08-21T00:30:38.833990,0.008333333
2026-08-21T00:30:38.842323,0.008333333
2026-08-21T00:30:38.850656,0.008333333
2026-08-21T00:30:38.858989,0.008333333
2026-08-21T00:30:38.867322,0.008333333
2026-08-21T00:30:38.875655,0.008333333
2026-08-21T00:30:38.883988,0.008333333
2026-08-21T00:30:38.892321,0.008333333
2026-08-21T00:30:38.900654,0.008333333
2026-08-21T00:30:38.908987,0.008333333
2026-08-21T00:30:38.917320,0.008333333
2026-08-21T00:30:38.925653,0.008333333
2026-08-21T00:30:38.933986,0.008333333
2026-08-21T00:30:38.942319,0.008333333
2026-08-21T00:30:38.950652,0.008333333
2026-08-21T00:30:38.958985,0.008333333
2026-08-21T00:30:38.967318,0.008333333
2026-08-21T00:30:38.975651,0.008333333
2026-08-21T00:30:38.983984,0.008333333
2026-08-21T00:30:38.992317,0.008333333
2026-08-21T00:30:39.000650,0.008333333
2026-08-21T00:30:39.008983,0.008333333
2026-08-21T00:30:39.017316,0.008333333
2026-08-21T00:30:39.025649,0.008333333
2026-08-21T00:30:39.033982,0.008333333
2026-08-21T00:30:39.042315,0.008333333
2026-08-21T00:30:39.050648,0.008333333
2026-08-21T00:30:39.058981,0.008333333
2026-08-21T00:30:39.067314,0.008333333
2026-08-21T00:30:39.075647,0.008333333
2026-08-21T00:30:39.083980,0.008333333
2026-08-21T00:30:39.092313,0.008333333
2026-08-21T00:30:39.100646,0.008333333
2026-08-21T00:30:39.108979,0.008333333
2026-08-21T00:30:39.117312,0.008333333
2026-08-21T00:30:39.125645,0.008333333
2026-08-21T00:30:39.133978,0.008333333
2026-08-21T00:30:39.142311,0.008333333
2026-08-21T00:30:39.150644,0.008333333
2026-08-21T00:30:39.158977,0.008333333
2026-08-21T00:30:39.167310,0.008333333
2026-08-21T00:30:39.175643,0.008333333
2026-08-21T00:30:39.183976,0.008333333
2026-08-21T00:30:39.192309,0.008333333
2026-08-21T00:30:39.200642,0.008333333
2026-08-21T00:30:39.208975,0.008333333
2026-08-21T00:30:39.217308,0.008333333
2026-08-21T00:30:39.225641,0.008333333
2026-08-21T00:30:39.233974,0.008333333
2026-08-21T00:30:39.242307,0.008333333
2026-08-21T00:30:39.250640,0.008333333
2026-08-21T00:30:39.258973,0.008333333
2026-08-21T00:30:39.267306,0.008333333
2026-08-21T00:30:39.275639,0.008333333
2026-08-21T00:30:39.283972,0.008333333
2026-08-21T00:30:39.292305,0.008333333
2026-08-21T00:30:39.300638,0.008333333
2026-08-21T00:30:39.308971,0.008333333
2026-08-21T00:30:39.317304,0.008333333
2026-08-21T00:30:39.325637,0.008333333
2026-08-21T00:30:39.333970,0.008333333
2026-08-21T00:30:39.342303,0.008333333
2026-08-21T00:30:39.350636,0.008333333
2026-08-21T00:30:39.358969,0.008333333
2026-08-21T00:30:39.367302,0.008333333
2026-08-21T00:30:39.375635,0.008333333
2026-08-21T00:30:39.383968,0.008333333
2026-08-21T00:30:39.392301,0.008333333
2026-08-21T00:30:39.400634,0.008333333
2026-08-21T00:30:39.408967,0.008333333
2026-08-21T00:30:39.417300,0.008333333
2026-08-21T00:30:39.425633,0.008333333
2026-08-21T00:30:39.433966,0.008333333
2026-08-21T00:30:39.442299,0.008333333
2026-08-21T00:30:39.450632,0.008333333
2026-08-21T00:30:39.458965,0.008333333
2026-08-21T00:30:39.467298,0.008333333
2026-08-21T00:30:39.475631,0.008333333
2026-08-21T00:30:39.483964,0.008333333
