time,ore_sat.P.0,ore_sat.P.1,ore_sat.P.2,ore_sat.P.3,ore_sat.P.4,ore_sat.P.5,ore_sat.P.6,ore_sat.P.7,ore_sat.P.8,ore_sat.P.9,ore_sat.P.10,ore_sat.P.11,ore_sat.P.12,ore_sat.P.13,ore_sat.P.14,ore_sat.P.15,ore_sat.P.16,ore_sat.P.17,ore_sat.P.18,ore_sat.P.19,ore_sat.P.20,ore_sat.P.21,ore_sat.P.22,ore_sat.P.23,ore_sat.P.24,ore_sat.P.25,ore_sat.P.26,ore_sat.P.27,ore_sat.P.28,ore_sat.P.29,ore_sat.P.30,ore_sat.P.31,ore_sat.P.32,ore_sat.P.33,ore_sat.P.34,ore_sat.P.35
2026-04-19T15:52:06.491626,0.019271823972657462,-0.00022757033663239036,0.0006032261849402695,-0.038777834349210574,-0.01697404612849657,0.019237364787690153,-0.0002275703366323836,0.00016646075114395135,-7.473802347443623e-6,0.0007633419252572317,-0.0028173981818648613,-0.00043293646118515753,0.0006032261849402839,-7.47380234744227e-6,0.00018276822268985628,-0.001633113882709207,-0.0002854750273932876,-0.002431371297289,-0.038777834349210547,0.0007633419252572189,-0.0016331138827092395,0.9673487359351505,-0.0054047524610304236,0.02770086875872199,-0.01697404612849687,-0.0028173981818648487,-0.00028547502739319935,-0.005404752461030966,0.0984123255148151,-0.019908521274778837,0.019237364787689455,-0.00043293646118524047,-0.002431371297289037,0.027700868758720368,-0.019908521274773758,0.10586228828123123
2026-04-19T15:52:06.499959,0.017983469846182085,-0.00025675490482474447,0.0006214111170801553,-0.04257618700164836,-0.014155322010421271,0.015868740432132496,-0.0002567549048247395,0.00015681720942885746,-9.333211592906874e-6,0.0009945104552402165,-0.0023716690917610058,-0.00040982560080040774,0.000621411117080167,-9.333211592905571e-6,0.00017485059124789883,-0.002010277908029386,-0.00024931203163305806,-0.00204843330269654,-0.04257618700164834,0.0009945104552402024,-0.0020102779080294203,0.9571448177311443,-0.008398925846302085,0.030907431650043036,-0.01415532201042146,-0.0023716690917609962,-0.00024931203163298455,-0.008398925846302602,0.07597266095978403,-0.01585691364564036,0.015868740432132003,-0.0004098256008004758,-0.002048433302696568,0.03090743165004156,-0.01585691364563674,0.08227265913450021
2026-04-19T15:52:06.508292,0.01693748581479279,-0.0002980291323496717,0.0006568759114009233,-0.04618516244166952,-0.011675609710905746,0.01296090054268434,-0.00029802913234966823,0.0001488104447827632,-0.000012144382758009206,0.0012634058472850134,-0.002011319559973094,-0.0003904786505281174,0.0006568759114009325,-0.000012144382758007964,0.00016938820487993325,-0.002425434932605334,-0.00021888724470757763,-0.0017434409877066742,-0.046185162441669515,0.0012634058472849989,-0.002425434932605369,0.9452126923435976,-0.011370037856307691,0.033903334627353975,-0.011675609710905862,-0.0020113195599730867,-0.00021888724470751604,-0.011370037856308173,0.05952472114198923,-0.012603828348806134,0.012960900542683996,-0.00039047865052817347,-0.0017434409877066955,0.033903334627352635,-0.012603828348803504,0.06499347266749422
2026-04-19T15:52:06.516625,0.01609597030415909,-0.0003472709883389736,0.0007045792785441987,-0.0495777157571441,-0.009533586891205625,0.010477582398164936,-0.00034727098833897143,0.00014245385578984382,-0.00001591214060122831,0.0015650707154548395,-0.0017214516114119807,-0.00036999161172025866,0.0007045792785442057,-0.000015912140601227143,0.0001662685139373238,-0.0028735533935150075,-0.00018948787073765793,-0.0015030430693433402,-0.0495777157571441,0.0015650707154548247,-0.002873553393515044,0.9315132383094972,-0.014247883775022317,0.03667158531788893,-0.009533586891205686,-0.0017214516114119757,-0.00018948787073760632,-0.014247883775022768,0.04732788232464488,-0.010086228017775187,0.010477582398164698,-0.00036999161172030474,-0.0015030430693433558,0.036671585317887716,-0.01008622801777325,0.05219375993492648
2026-04-19T15:52:06.524958,0.015427202986056002,-0.0004017690099334658,0.0007613551183390697,-0.052728516329482944,-0.007697387312691903,0.008362343081585556,-0.00040176900993346465,0.0001377040459400143,-0.000020651568330749733,0.0018938140094290768,-0.0014891853551798906,-0.00034586981180063746,0.0007613551183390749,-0.000020651568330748615,0.00016539014331512194,-0.0033490230834504814,-0.00015856711895373155,-0.0013155498864132974,-0.05272851632948296,0.0018938140094290627,-0.003349023083450518,0.9160366403071539,-0.016985569082883446,0.039201329368182256,-0.007697387312691927,-0.001489185355179887,-0.00015856711895368753,-0.016985569082883865,0.03817884466652891,-0.008181666082086382,0.008362343081585392,-0.0003458698118006759,-0.0013155498864133096,0.03920132936818115,-0.008181666082084925,0.042602271500064084
2026-04-19T15:52:06.533291,0.014903139757877912,-0.0004598005077303638,0.0008251881791880747,-0.05561440368112446,-0.006125007584365576,0.0065565399247458495,-0.0004598005077303634,0.00013448707731717797,-0.000026376257175270916,0.002243590035725868,-0.001303753067653434,-0.00031716846384148806,0.0008251881791880784,-0.00002637625717526985,0.00016666460882857316,-0.00384583282028505,-0.00012492640827876288,-0.0011711895816574822,-0.05561440368112448,0.0022435900357258547,-0.003845832820285087,0.8988027699781377,-0.019552067391017582,0.04148588776417408,-0.006125007584365573,-0.001303753067653432,-0.00012492640827872493,-0.019552067391017974,0.031238371994164238,-0.006762909196318967,0.006556539924745742,-0.0003171684638415205,-0.001171189581657491,0.04148588776417307,-0.006762909196317854,0.03533222769717616
2026-04-19T15:52:06.541624,0.01449869115296655,-0.0005202705633822978,0.0008947292539942501,-0.058215012090733084,-0.004774597001853799,0.00500722716677493,-0.0005202705633822983,0.00013271445048388262,-0.000033093832982264074,0.0026082415875080516,-0.0011563372878121811,-0.0002838224719353366,0.0008947292539942526,-0.000033093832982263044,0.00017001425645103835,-0.004357690166928222,-0.00008813556063204777,-0.0010619836428088654,-0.0582150120907331,0.0026082415875080373,-0.00435769016692826,0.8798606604769633,-0.021926931871254027,0.04352129355995822,-0.0047745970018537795,-0.00115633728781218,-0.0000881355606320146,-0.021926931871254395,0.02591593127585168,-0.0057188156195013395,0.005007227166774862,-0.00028382247193536436,-0.001061983642808872,0.043521293559957305,-0.005718815619500473,0.029760517756319778
2026-04-19T15:52:06.549957,0.014191501877010739,-0.000582449611300254,0.0009689888033445141,-0.06051337953469887,-0.0036089023670748256,0.003669756914280825,-0.0005824496113002547,0.0001322920783617888,-0.00004080389014022462,0.002981666674677397,-0.001039800811401931,-0.0002462184558203486,0.0009689888033445159,-0.00004080389014022361,0.0001753681206231447,-0.004878132150843717,-0.0000481818012133479,-0.000981479404193351,-0.0605133795346989,0.0029816666746773825,-0.0048781321508437545,0.8592871483448289,-0.024096817541865247,0.04530548799100145,-0.003608902367074794,-0.0010398008114019307,-0.000048181801213318556,-0.024096817541865587,0.02179203881581683,-0.004959399754939633,0.003669756914280785,-0.00024621845582037264,-0.000981479404193356,0.04530548799100062,-0.004959399754938948,0.025445234503234368
2026-04-19T15:52:06.558290,0.013961811359827226,-0.0006458009699494261,0.001047151922578138,-0.062496442254756625,-0.002596635819348443,0.0025078597590344935,-0.0006458009699494273,0.00013312467796925063,-0.000049496575166129264,0.003357947887379395,-0.0009483929739039171,-0.00020494949765811047,0.001047151922578139,-0.000049496575166128275,0.00018265696383164796,-0.00540064308189971,-5.2746863439092685e-6,-0.0009244591630792063,-0.06249644225475667,0.0033579478873793814,-0.005400643081899748,0.837184774140714,-0.02605332047488971,0.04683801072553098,-0.002596635819348403,-0.0009483929739039174,-5.274686343882882e-6,-0.02605332047489002,0.018565664273051164,-0.0044144780232511565,0.0025078597590344736,-0.00020494949765813167,-0.0009244591630792095,0.04683801072553022,-0.004414478023250605,0.02206964563081616
2026-04-19T15:52:06.566623,0.013792294818129899,-0.0007098754244318645,0.001128472230850497,-0.06415537609394688,-0.001712374578430536,0.001492686780445401,-0.0007098754244318661,0.00013511737630534518,-0.00005915136190936247,0.0037314587686720847,-0.0008774771612299031,-0.00016068437191445515,0.0011284722308504973,-0.00005915136190936149,0.00019180842155410666,-0.0059187810707097025,0.000040256694932451064,-0.000886678079917655,-0.06415537609394693,0.0037314587686720717,-0.005918781070709742,0.813679049589845,-0.0277916920706701,0.04811997606485928,-0.0017123745784304904,-0.0008774771612299042,0.000040256694932475025,-0.027791692070670386,0.016018443210282545,-0.004030299653484335,0.0014926867804453963,-0.00016068437191447407,-0.0008866780799176568,0.048119976064858586,-0.004030299653483886,0.019404145008026855
2026-04-19T15:52:06.574956,0.01366788217956322,-0.0007742520754714562,0.0012122158334022808,-0.06548577696262482,-0.0009358560884292293,0.0006015456224208445,-0.0007742520754714582,0.00013817585783439893,-0.00006973608150751212,0.004096954369478997,-0.0008232980508920059,-0.00011410199353250035,0.0012122158334022808,-0.00006973608150751115,0.00020274284002331355,-0.006426308451712375,0.00008801647164560338,-0.0008646479507747243,-0.06548577696262489,0.0040969543694789855,-0.006426308451712414,0.7889152118116777,-0.029310097190439824,0.049154173231232764,-0.0009358560884291805,-0.0008232980508920077,0.00008801647164562542,-0.029310097190440088,0.0139902071162728,-0.003766010680851002,0.0006015456224208514,-0.0001141019935325174,-0.0008646479507747253,0.04915417323123213,-0.003766010680850631,0.017280336208729874
2026-04-19T15:52:06.583289,0.013575571351932398,-0.000838509405253799,0.0012976366197832644,-0.0664876873874886,-0.0002511000961480272,-0.00018333847888844573,-0.0008385094052538015,0.0001422059238952934,-0.00008120635992074526,0.004449647791231991,-0.0007827924001001352,-0.00006586040343048018,0.0012976366197832636,-0.00008120635992074427,0.00021537013632400018,-0.006917319545059908,0.0001375694782338769,-0.0008554675239164323,-0.06648768738748868,0.00444964779123198,-0.006917319545059947,0.7630545939240161,-0.030609188386823947,0.04994518650536643,-0.00025110009614797714,-0.0007827924001001374,0.00013756947823389732,-0.030609188386824186,0.012362152285608488,-0.0035906050161285956,-0.00018333847888843066,-0.0000658604034304957,-0.0008554675239164323,0.04994518650536585,-0.0035906050161282855,0.015573279257728745
2026-04-19T15:52:06.591622,0.013504248725492867,-0.0009022152643855529,0.0013839708909598805,-0.06716548265447594,0.00035444434854601945,-0.0008759081706847401,-0.0009022152643855554,0.00014711298317121788,-0.0000935055752933682,0.004785272408312761,-0.0007534399985405233,-0.000016582823356305273,0.0013839708909598788,-0.00009350557529336718,0.00022958782377879765,-0.007386359279583014,0.00018845697719834168,-0.0008566934990147474,-0.06716548265447601,0.004785272408312753,-0.007386359279583051,0.7362707456352579,-0.03169184810321161,0.05049947645387487,0.0003544443485460695,-0.0007534399985405258,0.00018845697719836076,-0.031691848103211816,0.011045180773903852,-0.003480504454129762,-0.0008759081706847205,-0.000016582823356319537,-0.0008566934990147468,0.05049947645387434,-0.0034805044541294998,0.014189236497832288
2026-04-19T15:52:06.599955,0.013444522760961404,-0.0009649281518623,0.001470443577541174,-0.06752763329791982,0.0008906483158583065,-0.0014871728552468292,-0.0009649281518623028,0.00015280174530104575,-0.00010656537652515815,0.005100128864213701,-0.0007331486424402977,0.00003314852191949546,0.0014704435775411723,-0.00010656537652515712,0.00024528021578009156,-0.007828527097003378,0.00024020749663829054,-0.0008662445684703406,-0.06752763329791989,0.0051001288642136934,-0.007828527097003416,0.7087454373221309,-0.032563006765759406,0.050825394277829956,0.0008906483158583556,-0.0007331486424403002,0.00024020749663830848,-0.03256300676575959,0.0099717588342357,-0.003417715373652617,-0.0014871728552468062,0.00003314852191948227,-0.0008662445684703397,0.050825394277829464,-0.003417715373652393,0.013057138199450946
2026-04-19T15:52:06.608288,0.01338857133055688,-0.0010262047367639764,0.0015562809689295346,-0.06758636266327464,0.0013653276877206922,-0.002025929011887432,-0.0010262047367639794,0.00015917622835049782,-0.00012030674023640514,0.005391116103203773,-0.0007201665275039359,0.00008279543214193315,0.0015562809689295323,-0.0001203067402364041,0.0002623187313431891,-0.008239561792009409,0.0002923459940973185,-0.0008823311388716911,-0.0675863626632747,0.0053911161032037655,-0.008239561792009449,0.6806646766917503,-0.033229482397938666,0.0509331206686804,0.0013653276877207401,-0.0007201665275039385,0.00029234599409733544,-0.03322948239793884,0.009090181326016286,-0.0033884539519674836,-0.002025929011887407,0.00008279543214192089,-0.0008823311388716897,0.05093312066867996,-0.0033884539519672906,0.012122579822649833
2026-04-19T15:52:06.616621,0.013330000751122034,-0.0010856103086246468,0.0016407265356862418,-0.06735721967216625,0.0017847475267672734,-0.0024993249983684255,-0.0010856103086246491,0.00016614009215849961,-0.00013464149554260273,0.005655746214202967,-0.0007130160371029453,0.0001318656791213518,0.00164072653568624,-0.00013464149554260176,0.00028056316380245636,-0.008615904305310807,0.00034440261213672683,-0.0009034043928093495,-0.0673572196721663,0.005655746214202959,-0.008615904305310843,0.6522148586830097,-0.0336998121499432,0.05083453219492616,0.0017847475267673205,-0.0007130160371029481,0.0003444026121367429,-0.03369981214994335,0.008360492986087478,-0.0033821305756006545,-0.002499324998368398,0.00013186567912134033,-0.0009034043928093478,0.05083453219492576,-0.003382130575600487,0.011343555267517314
2026-04-19T15:52:06.624954,0.013263713550882567,-0.0011427300015239372,0.001723057496830218,-0.0668585878554188,0.00215402032832523,-0.0029132964748103513,-0.0011427300015239396,0.00017359725377492875,-0.0001494742151031662,0.00589214349364047,-0.0007104438451243888,0.00017991463304712108,0.0017230574968302166,-0.00014947421510316523,0.00029986373328253824,-0.008954736869877323,0.00039592130968689053,-0.0009281195275104956,-0.06685858785541887,0.0058921434936404634,-0.008954736869877357,0.6235791570939901,-0.033984062160182134,0.05054300495790913,0.0021540203283252762,-0.0007104438451243917,0.00039592130968690587,-0.03398406216018227,0.007751559255909032,-0.003390601170303587,-0.002913296474810324,0.00017991463304711043,-0.0009281195275104934,0.05054300495790876,-0.0033906011703034402,0.010687390463429603
2026-04-19T15:52:06.633287,0.013185782209211377,-0.0011971794131977222,0.0018026005067035746,-0.06611115210250569,0.0024774147929817296,-0.0032728968530545263,-0.0011971794131977241,0.0001814527136476578,-0.00016470435453906727,0.006099028751386886,-0.0007113832357629117,0.00022654670069429398,0.0018026005067035729,-0.00016470435453906626,0.0003200637201222222,-0.009253998240918842,0.0004464682004435408,-0.0009553091014492201,-0.06611115210250576,0.00609902875138688,-0.009253998240918876,0.5949342509572553,-0.03409361237898686,0.05007316885957098,0.0024774147929817756,-0.000711383235762915,0.0004464682004435555,-0.03409361237898699,0.007238941042848063,-0.0034076134339714767,-0.0032728968530544994,0.00022654670069428398,-0.0009553091014492177,0.05007316885957064,-0.0034076134339713474,0.010128514293728443
2026-04-19T15:52:06.641620,0.013093326842500854,-0.001248613770324385,0.0018787453568524155,-0.06513734429027589,0.002758591033080376,-0.0035825438455646197,-0.0012486137703243872,0.00018961351174030764,-0.00018022851788587275,0.006275690418552341,-0.0007149254289845231,0.0002714164513879254,0.0018787453568524133,-0.00018022851788587166,0.00034100246816007307,-0.009512375955884556,0.0004956392623535289,-0.0009839633590891462,-0.06513734429027597,0.0062756904185523365,-0.009512375955884588,0.5664474604970465,-0.034040919311490205,0.0494406274129168,0.002758591033080421,-0.0007149254289845267,0.000495639262353543,-0.034040919311490316,0.006803336346842961,-0.0034283940397379126,-0.003582543845564593,0.00027141645138791594,-0.000983963359089144,0.04944062741291649,-0.0034283940397377977,0.00964681902515439
2026-04-19T15:52:06.649953,0.012984395710616818,-0.001296735196724595,0.0019509559743271588,-0.06396078792267808,0.003000776265071746,-0.00384619968420177,-0.0012967351967245971,0.00019798974163230156,-0.00019594273577540537,0.006421944603963349,-0.0007202974555220686,0.00031422924928638924,0.001950955974327156,-0.00019594273577540428,0.00036251854800310106,-0.009729277552604061,0.0005430670638549867,-0.0010132151762249422,-0.06396078792267818,0.006421944603963344,-0.009729277552604096,0.5382743473244354,-0.0338392633203064,0.04866165823897844,0.0030007762650717906,-0.0007202974555220722,0.0005430670638550003,-0.0338392633203065,0.0064294249734364855,-0.003449337380301578,-0.003846199684201745,0.00031422924928638035,-0.00101321517622494,0.048661658238978146,-0.0034493373803014746,0.009226439731646434
2026-04-19T15:52:06.658286,0.01285784829950051,-0.0013412976926296867,0.002018778400849184,-0.06260576022120631,0.003206892956725137,-0.004067499437116895,-0.0013412976926296888,0.0002064955167103992,-0.0002117446313185368,0.006538085471998838,-0.0007268446844218377,0.0003547411757604073,0.002018778400849181,-0.0002117446313185357,0.0003844529112834235,-0.00990478390698759,0.0005884262296120444,-0.0010423279223244284,-0.06260576022120642,0.006538085471998834,-0.00990478390698762,0.5105568123897737,-0.03350248892965162,0.0477529086624409,0.0032068929567251807,-0.0007268446844218413,0.0005884262296120577,-0.03350248892965171,0.006105002358508587,-0.0034677674642770683,-0.004067499437116871,0.0003547411757603989,-0.0010423279223244263,0.04775290866244063,-0.0034677674642769754,0.00885483449341561
2026-04-19T15:52:06.666619,0.012713241380036794,-0.001382110164087578,0.002081845488275198,-0.061096687534741206,0.003379649446187256,-0.0042498391894985384,-0.00138211016408758,0.00021504990042002652,-0.0002275354251658235,0.006624830142315546,-0.0007340167078920576,0.00039275823507045247,0.002081845488275195,-0.0002275354251658224,0.0004066518321313832,-0.01003958741255138,0.0006314374257769654,-0.0010706849803818242,-0.06109668753474132,0.006624830142315542,-0.010039587412551407,0.48342170369359466,-0.03304474718028784,0.04673109926804265,0.0033796494461872987,-0.0007340167078920613,0.0006314374257769782,-0.03304474718028791,0.0058203226330567175,-0.003481752742956405,-0.004249839189498515,0.00039275823507044455,-0.0010706849803818225,0.04673109926804239,-0.0034817527429563213,0.00852208277134227
2026-04-19T15:52:06.674952,0.012550719006101888,-0.0014190372531229958,0.002139878543739026,-0.059457687230063255,0.003521601359498165,-0.004396433685183103,-0.0014190372531229978,0.0002235776862285342,-0.00024322167306666735,0.006683258680241007,-0.0007413555092879673,0.0004281347141353746,0.002139878543739023,-0.00024322167306666616,0.00042896954568075543,-0.010134919467265344,0.0006718698010342535,-0.001097780145923286,-0.05945768723006335,0.006683258680241003,-0.010134919467265373,0.4569799259089946,-0.032480248537033365,0.0456127464215023,0.003521601359498206,-0.000741355509287971,0.000671869801034266,-0.03248024853703342,0.005567594551595348,-0.003489959573181348,-0.004396433685183079,0.000428134714135367,-0.0010977801459232841,0.04561274642150206,-0.0034899595731812715,0.008220343826859596
2026-04-19T15:52:06.683285,0.012370907634557437,-0.0014519983643170396,0.0021926861045896105,-0.05771216581064258,0.0036351907120416565,-0.00451035122011432,-0.0014519983643170417,0.00023201003111078476,-0.00025871670879989473,0.006714752418465367,-0.0007484852476875022,0.0004607707770986139,0.0021926861045896075,-0.00025871670879989354,0.0004512704683102056,-0.010192470737020613,0.0007095418824437661,-0.0011232083765913788,-0.05771216581064267,0.006714752418465362,-0.010192470737020641,0.43132602569479395,-0.031823033878050175,0.04441391239848032,0.0036351907120416955,-0.000748485247687506,0.0007095418824437784,-0.031823033878050216,0.005340590238326455,-0.0034915342772538693,-0.004510351220114297,0.00046077077709860687,-0.0011232083765913771,0.04441391239848009,-0.0034915342772538,0.007943433957317947
2026-04-19T15:52:06.691618,0.012174817644443246,-0.0014809651242886415,0.0022401602306039523,-0.0558824796859673,0.0037227683669915626,-0.004594532092587847,-0.001480965124288644,0.00024028491833332744,-0.0002739417634085866,0.006720932522932514,-0.0007551031701952351,0.0004906093718158417,0.002240160230603949,-0.00027394176340858546,0.0004734309449637627,-0.01021430796780131,0.0007443210259752856,-0.00114665662269904,-0.05588247968596738,0.006720932522932509,-0.010214307967801336,0.4065382113419894,-0.031086769590376404,0.043149989365148106,0.0037227683669916003,-0.000755103170195239,0.0007443210259752975,-0.031086769590376435,0.005134338111599751,-0.0034860067771772573,-0.0045945320925878256,0.0004906093718158351,-0.0011466566226990382,0.0431499893651479,-0.003486006777177194,0.00768649307732446
