time,rw_2.rw_speed
2026-08-21T00:30:38.609510,0.0
2026-08-21T00:30:38.658997,0.28828828828828823
2026-08-21T00:30:38.667330,0.5765765765765765
2026-08-21T00:30:38.675663,0.8648648648648648
2026-08-21T00:30:38.683996,1.153153153153153
2026-08-21T00:30:38.692329,1.4414414414414414
2026-08-21T00:30:38.700662,1.7297297297297298
2026-08-21T00:30:38.708995,2.0180180180180183
2026-08-21T00:30:38.717328,2.3063063063063067
2026-08-21T00:30:38.725661,2.5945945945945947
2026-08-21T00:30:38.733994,2.882882882882883
2026-08-21T00:30:38.742327,3.1711711711711716
2026-08-21T00:30:38.750660,3.45945945945946
2026-08-21T00:30:38.758993,3.7477477477477485
2026-08-21T00:30:38.767326,4.036036036036037
2026-08-21T00:30:38.775659,4.324324324324325
2026-08-21T00:30:38.783992,4.6126126126126135
2026-08-21T00:30:38.792325,4.9009009009009015
2026-08-21T00:30:38.800658,5.1891891891891895
2026-08-21T00:30:38.808991,5.477477477477478
2026-08-21T00:30:38.817324,5.765765765765766
2026-08-21T00:30:38.825657,6.054054054054055
2026-08-21T00:30:38.833990,6.342342342342343
2026-08-21T00:30:38.842323,6.630630630630631
2026-08-21T00:30:38.850656,6.91891891891892
2026-08-21T00:30:38.858989,7.207207207207208
2026-08-21T00:30:38.867322,7.495495495495497
2026-08-21T00:30:38.875655,7.783783783783785
2026-08-21T00:30:38.883988,8.072072072072073
2026-08-21T00:30:38.892321,8.360360360360362
2026-08-21T00:30:38.900654,8.64864864864865
2026-08-21T00:30:38.908987,8.936936936936938
2026-08-21T00:30:38.917320,9.225225225225227
2026-08-21T00:30:38.925653,9.513513513513514
2026-08-21T00:30:38.933986,9.801801801801803
2026-08-21T00:30:38.942319,10.090090090090092
2026-08-21T00:30:38.950652,10.378378378378379
2026-08-21T00:30:38.958985,10.666666666666668
2026-08-21T00:30:38.967318,10.954954954954957
2026-08-21T00:30:38.975651,11.243243243243244
2026-08-21T00:30:38.983984,11.531531531531533
2026-08-21T00:30:38.992317,11.819819819819822
2026-08-21T00:30:39.000650,12.10810810810811
2026-08-21T00:30:39.008983,12.396396396396398
2026-08-21T00:30:39.017316,12.684684684684687
2026-08-21T00:30:39.025649,12.972972972972975
2026-08-21T00:30:39.033982,13.261261261261263
2026-08-21T00:30:39.042315,13.549549549549551
2026-08-21T00:30:39.050648,13.83783783783784
2026-08-21T00:30:39.058981,14.126126126126128
2026-08-21T00:30:39.067314,14.414414414414416
2026-08-21T00:30:39.075647,14.702702702702705
2026-08-21T00:30:39.083980,14.990990990990994
2026-08-21T00:30:39.092313,15.279279279279281
2026-08-21T00:30:39.100646,15.56756756756757
2026-08-21T00:30:39.108979,15.855855855855859
2026-08-21T00:30:39.117312,16.144144144144146
2026-08-21T00:30:39.125645,16.432432432432435
2026-08-21T00:30:39.133978,16.720720720720724
2026-08-21T00:30:39.142311,17.009009009009013
2026-08-21T00:30:39.150644,17.2972972972973
2026-08-21T00:30:39.158977,17.585585585585584
2026-08-21T00:30:39.167310,17.873873873873872
2026-08-21T00:30:39.175643,18.162162162162158
2026-08-21T00:30:39.183976,18.450450450450443
2026-08-21T00:30:39.192309,18.738738738738732
2026-08-21T00:30:39.200642,19.027027027027017
2026-08-21T00:30:39.208975,19.315315315315303
2026-08-21T00:30:39.217308,19.60360360360359
2026-08-21T00:30:39.225641,19.891891891891877
2026-08-21T00:30:39.233974,20.180180180180162
2026-08-21T00:30:39.242307,20.46846846846845
2026-08-21T00:30:39.250640,20.756756756756737
2026-08-21T00:30:39.258973,21.045045045045022
2026-08-21T00:30:39.267306,21.33333333333331
2026-08-21T00:30:39.275639,21.621621621621596
2026-08-21T00:30:39.283972,21.90990990990988
2026-08-21T00:30:39.292305,22.19819819819817
2026-08-21T00:30:39.300638,22.486486486486456
2026-08-21T00:30:39.308971,22.77477477477474
2026-08-21T00:30:39.317304,23.06306306306303
2026-08-21T00:30:39.325637,23.351351351351315
2026-08-21T00:30:39.333970,23.6396396396396
2026-08-21T00:30:39.342303,23.92792792792789
2026-08-21T00:30:39.350636,24.216216216216175
2026-08-21T00:30:39.358969,24.50450450450446
2026-08-21T00:30:39.367302,24.79279279279275
2026-08-21T00:30:39.375635,25.081081081081035
2026-08-21T00:30:39.383968,25.36936936936932
2026-08-21T00:30:39.392301,25.65765765765761
2026-08-21T00:30:39.400634,25.945945945945894
2026-08-21T00:30:39.408967,26.23423423423418
2026-08-21T00:30:39.417300,26.522522522522465
2026-08-21T00:30:39.425633,26.810810810810754
2026-08-21T00:30:39.433966,27.09909909909904
2026-08-21T00:30:39.442299,27.387387387387324
2026-08-21T00:30:39.450632,27.675675675675613
2026-08-21T00:30:39.458965,27.9639639639639
2026-08-21T00:30:39.467298,28.252252252252184
2026-08-21T00:30:39.475631,28.540540540540473
2026-08-21T00:30:39.483964,28.828828828828758
