time,css_5.css_value
2026-08-20T19:15:39.931332,0.0
2026-08-20T19:15:39.990198,0.6347606611512038
2026-08-20T19:15:39.998531,0.6426730160692697
2026-08-20T19:15:40.006864,0.6397352905384932
2026-08-20T19:15:40.015197,0.6410579303452245
2026-08-20T19:15:40.023530,0.6720544819233332
2026-08-20T19:15:40.031863,0.6741394206455401
2026-08-20T19:15:40.040196,0.6746160045638582
2026-08-20T19:15:40.048529,0.6751103658720915
2026-08-20T19:15:40.056862,0.7012360221852048
2026-08-20T19:15:40.065195,0.6954673020460811
2026-08-20T19:15:40.073528,0.6955652064630418
2026-08-20T19:15:40.081861,0.7082862032059054
2026-08-20T19:15:40.090194,0.723707313184717
2026-08-20T19:15:40.098527,0.7281128220309612
2026-08-20T19:15:40.106860,0.7101578403295009
2026-08-20T19:15:40.115193,0.741535802053462
2026-08-20T19:15:40.123526,0.7452954892309663
2026-08-20T19:15:40.131859,0.7515276252539366
2026-08-20T19:15:40.140192,0.7417786740080213
2026-08-20T19:15:40.148525,0.7794105069839177
2026-08-20T19:15:40.156858,0.7735975742757021
2026-08-20T19:15:40.165191,0.76645872113913
2026-08-20T19:15:40.173524,0.7795864898028299
2026-08-20T19:15:40.181857,0.7937375747687963
2026-08-20T19:15:40.190190,0.7817894335006732
2026-08-20T19:15:40.198523,0.8044378333695252
2026-08-20T19:15:40.206856,0.7958059918385438
2026-08-20T19:15:40.215189,0.8118332452614365
2026-08-20T19:15:40.223522,0.8035720671843525
2026-08-20T19:15:40.231855,0.8148818196556716
2026-08-20T19:15:40.240188,0.820716453341448
2026-08-20T19:15:40.248521,0.8112837161458157
2026-08-20T19:15:40.256854,0.8198598251357145
2026-08-20T19:15:40.265187,0.8246702041328787
2026-08-20T19:15:40.273520,0.8361409016529514
2026-08-20T19:15:40.281853,0.8476399320570385
2026-08-20T19:15:40.290186,0.8519306416251697
2026-08-20T19:15:40.298519,0.8458454299043615
2026-08-20T19:15:40.306852,0.8675247055455515
2026-08-20T19:15:40.315185,0.8539375241285713
2026-08-20T19:15:40.323518,0.8571318425172714
2026-08-20T19:15:40.331851,0.8750870297084089
2026-08-20T19:15:40.340184,0.8762289004395256
2026-08-20T19:15:40.348517,0.8892671432012583
2026-08-20T19:15:40.356850,0.8742913039823798
2026-08-20T19:15:40.365183,0.8826410538900245
2026-08-20T19:15:40.373516,0.8832062210932431
2026-08-20T19:15:40.381849,0.8807215170584927
2026-08-20T19:15:40.390182,0.8985692002638707
2026-08-20T19:15:40.398515,0.9087144812295603
2026-08-20T19:15:40.406848,0.9010449135553903
2026-08-20T19:15:40.415181,0.8897066308684383
2026-08-20T19:15:40.423514,0.909141807018406
2026-08-20T19:15:40.431847,0.9003182040639344
2026-08-20T19:15:40.440180,0.9275097345512963
2026-08-20T19:15:40.448513,0.9202740594675675
2026-08-20T19:15:40.456846,0.9302469684843363
2026-08-20T19:15:40.465179,0.9183939208584919
2026-08-20T19:15:40.473512,0.9135889585276373
2026-08-20T19:15:40.481845,0.9125987606460743
2026-08-20T19:15:40.490178,0.9322689885246653
2026-08-20T19:15:40.498511,0.9504478406094954
2026-08-20T19:15:40.506844,0.9378849759506882
2026-08-20T19:15:40.515177,0.9309989336421256
2026-08-20T19:15:40.523510,0.9376266321387504
2026-08-20T19:15:40.531843,0.9277324636095925
2026-08-20T19:15:40.540176,0.9387545485265456
2026-08-20T19:15:40.548509,0.9385579607768371
2026-08-20T19:15:40.556842,0.9595035874975466
2026-08-20T19:15:40.565175,0.9640760665815341
2026-08-20T19:15:40.573508,0.929753084965
2026-08-20T19:15:40.581841,0.94357778401098
2026-08-20T19:15:40.590174,0.9502734792381715
2026-08-20T19:15:40.598507,0.9363077719270864
2026-08-20T19:15:40.606840,0.9574025989784831
2026-08-20T19:15:40.615173,0.9489245314688404
2026-08-20T19:15:40.623506,0.9687770820726358
2026-08-20T19:15:40.631839,0.9507119248997173
2026-08-20T19:15:40.640172,0.9764484432407576
2026-08-20T19:15:40.648505,0.9617332353006542
2026-08-20T19:15:40.656838,0.9790862460447995
2026-08-20T19:15:40.665171,0.9750683814552609
2026-08-20T19:15:40.673504,0.9804669557061687
2026-08-20T19:15:40.681837,0.9554087128172503
2026-08-20T19:15:40.690170,0.9563648077559272
2026-08-20T19:15:40.698503,0.9652008325920698
2026-08-20T19:15:40.706836,0.9874359332650225
2026-08-20T19:15:40.715169,0.980522114669829
2026-08-20T19:15:40.723502,0.9772371252599475
2026-08-20T19:15:40.731835,0.97791149026288
2026-08-20T19:15:40.740168,0.9688115012561316
2026-08-20T19:15:40.748501,0.9825479350415962
2026-08-20T19:15:40.756834,0.9704884308788484
2026-08-20T19:15:40.765167,0.9829302425291035
2026-08-20T19:15:40.773500,0.9714607021729483
2026-08-20T19:15:40.781833,0.9772090585651768
2026-08-20T19:15:40.790166,0.9742103673977054
2026-08-20T19:15:40.798499,0.9636779890740299
2026-08-20T19:15:40.806832,0.9739831722436224
2026-08-20T19:15:40.815165,0.9677947014392564
