time,css_1.css_value
2026-08-21T00:30:38.609510,0.0
2026-08-21T00:30:38.658997,0.0000550977245356158
2026-08-21T00:30:38.667330,0.0006808344426386634
2026-08-21T00:30:38.675663,-0.009467601299418838
2026-08-21T00:30:38.683996,-0.01527931033432576
2026-08-21T00:30:38.692329,0.008659688616573343
2026-08-21T00:30:38.700662,0.0037642873780996122
2026-08-21T00:30:38.708995,-0.0026618577922500886
2026-08-21T00:30:38.717328,-0.008992234593241817
2026-08-21T00:30:38.725661,0.01038703675043901
2026-08-21T00:30:38.733994,-0.00204937085174735
2026-08-21T00:30:38.742327,-0.008540129663117641
2026-08-21T00:30:38.750660,-0.0023284626659801377
2026-08-21T00:30:38.758993,0.006662942976915505
2026-08-21T00:30:38.767326,0.0047186476654210085
2026-08-21T00:30:38.775659,-0.019505980242302146
2026-08-21T00:30:38.783992,0.005682734170723822
2026-08-21T00:30:38.792325,0.003333797214435361
2026-08-21T00:30:38.800658,0.003538140069643893
2026-08-21T00:30:38.808991,-0.012157581911293068
2026-08-21T00:30:38.817324,0.019608678079152835
2026-08-21T00:30:38.825657,0.00801152947579853
2026-08-21T00:30:38.833990,-0.0048300389257484675
2026-08-21T00:30:38.842323,0.002676643018643824
2026-08-21T00:30:38.850656,0.011288382279937033
2026-08-21T00:30:38.858989,-0.006117266476778673
2026-08-21T00:30:38.867322,0.011155546233630088
2026-08-21T00:30:38.875655,-0.0027698949177415305
2026-08-21T00:30:38.883988,0.008045798906758675
2026-08-21T00:30:38.892321,-0.005344860803594169
2026-08-21T00:30:38.900654,0.000917511585890749
2026-08-21T00:30:38.908987,0.0017868761555699822
2026-08-21T00:30:38.917320,-0.01252902376258372
2026-08-21T00:30:38.925653,-0.008753989474036614
2026-08-21T00:30:38.933986,-0.008662629142870725
2026-08-21T00:30:38.942319,-0.0018289396652850524
2026-08-21T00:30:38.950652,0.0051150346698388026
2026-08-21T00:30:38.958985,0.004932568442711814
2026-08-21T00:30:38.967318,-0.005544023360612708
2026-08-21T00:30:38.975651,0.011825570677706633
2026-08-21T00:30:38.983984,-0.005989703578460354
2026-08-21T00:30:38.992317,-0.0069420112746101485
2026-08-21T00:30:39.000650,0.006947882472912865
2026-08-21T00:30:39.008983,0.004105646374523595
2026-08-21T00:30:39.017316,0.013240811169485642
2026-08-21T00:30:39.025649,-0.005557246439274861
2026-08-21T00:30:39.033982,-0.000949035975228992
2026-08-21T00:30:39.042315,-0.004044921055073613
2026-08-21T00:30:39.050648,-0.010110392963787126
2026-08-21T00:30:39.058981,0.004236593248861688
2026-08-21T00:30:39.067314,0.010961023987769164
2026-08-21T00:30:39.075647,-0.00004978166123570888
2026-08-21T00:30:39.083980,-0.014649934795413521
2026-08-21T00:30:39.092313,0.001602483688246953
2026-08-21T00:30:39.100646,-0.01032502873309625
2026-08-21T00:30:39.108979,0.013841166257642
2026-08-21T00:30:39.117312,0.0036584459572222955
2026-08-21T00:30:39.125645,0.010762307071812484
2026-08-21T00:30:39.133978,-0.003882093196791552
2026-08-21T00:30:39.142311,-0.011401023870954255
2026-08-21T00:30:39.150644,-0.01502812547708675
2026-08-21T00:30:39.158977,0.002081935077640645
2026-08-21T00:30:39.167310,0.017777019666636754
2026-08-21T00:30:39.175643,0.002806442594609265
2026-08-21T00:30:39.183976,-0.006411609781628039
2026-08-21T00:30:39.192309,-0.0036729747817929826
2026-08-21T00:30:39.200642,-0.014116442738841516
2026-08-21T00:30:39.208975,-0.005201454493549555
2026-08-21T00:30:39.217308,-0.007430923842730986
2026-08-21T00:30:39.225641,0.013072671510177167
2026-08-21T00:30:39.233974,0.022589244252944528
2026-08-21T00:30:39.242307,-0.00676631489405213
2026-08-21T00:30:39.250640,0.012048114504785266
2026-08-21T00:30:39.258973,0.023754834246967532
2026-08-21T00:30:39.267306,0.014820439217497774
2026-08-21T00:30:39.275639,0.040965867363385054
2026-08-21T00:30:39.283972,0.0375566983618552
2026-08-21T00:30:39.292305,0.06249546115207164
2026-08-21T00:30:39.300638,0.0495328538786625
2026-08-21T00:30:39.308971,0.08038729174007939
2026-08-21T00:30:39.317304,0.07080441282167188
2026-08-21T00:30:39.325637,0.09330321003843027
2026-08-21T00:30:39.333970,0.09444364548446767
2026-08-21T00:30:39.342303,0.10501209769856151
2026-08-21T00:30:39.350636,0.08513438340472153
2026-08-21T00:30:39.358969,0.09128073869823633
2026-08-21T00:30:39.367302,0.10531584528131353
2026-08-21T00:30:39.375635,0.13275794730796064
2026-08-21T00:30:39.383968,0.13105815654506384
2026-08-21T00:30:39.392301,0.13299333704698835
2026-08-21T00:30:39.400634,0.13889313844014706
2026-08-21T00:30:39.408967,0.13502298556499276
2026-08-21T00:30:39.417300,0.15399279741355645
2026-08-21T00:30:39.425633,0.14716936442304193
2026-08-21T00:30:39.433966,0.1648491005772748
2026-08-21T00:30:39.442299,0.1586185073791333
2026-08-21T00:30:39.450632,0.16960601205733375
2026-08-21T00:30:39.458965,0.17184585797857255
2026-08-21T00:30:39.467298,0.16655060246852266
2026-08-21T00:30:39.475631,0.1820907003901123
2026-08-21T00:30:39.483964,0.18113415182210746
