time,ore_sat.p_0,ore_sat.p_1,ore_sat.p_2,ore_sat.p_3,ore_sat.p_4,ore_sat.p_5,ore_sat.p_6,ore_sat.p_7,ore_sat.p_8,ore_sat.p_9,ore_sat.p_10,ore_sat.p_11,ore_sat.p_12,ore_sat.p_13,ore_sat.p_14,ore_sat.p_15,ore_sat.p_16,ore_sat.p_17,ore_sat.p_18,ore_sat.p_19,ore_sat.p_20,ore_sat.p_21,ore_sat.p_22,ore_sat.p_23,ore_sat.p_24,ore_sat.p_25,ore_sat.p_26,ore_sat.p_27,ore_sat.p_28,ore_sat.p_29,ore_sat.p_30,ore_sat.p_31,ore_sat.p_32,ore_sat.p_33,ore_sat.p_34,ore_sat.p_35
2026-08-21T00:30:38.733994,0.0003113825569637064,0.00018726654422959344,-0.00021230803071230054,-0.005113922057466995,-0.003166601141052705,0.0033449150569679455,0.00018726654422956512,0.00045719372970557293,-0.0003290849325112551,-0.0023854671777980225,-0.007770342221023004,0.004842374518383626,-0.0002123080307123287,-0.00032908493251114485,0.000532533225331888,0.0027388265296805505,0.005470906263158375,-0.008594789650184606,-0.005113922057466997,-0.0023854671777984444,0.0027388265296800956,0.1407156664451191,0.07407340710459841,-0.08354815785961929,-0.003166601141051361,-0.007770342221021611,0.005470906263164987,0.07407340710457859,0.2051801288035276,-0.1357132823627166,0.0033449150569693207,0.004842374518376723,-0.008594789650186105,-0.08354815785964183,-0.13571328236232172,0.2313689262206504
2026-08-21T00:30:38.742327,0.00030146533059513097,0.00018655279593324215,-0.0002132967898567733,-0.004581082394407597,-0.0030058526638617584,0.003211400872948477,0.0001865527959332242,0.0004394862214670108,-0.0003239968730107251,-0.0022980461206619915,-0.00697850635182846,0.004556358830878483,-0.0002132967898567923,-0.0003239968730105959,0.000519360133619705,0.002664598554353219,0.005121998022914625,-0.007862731751968006,-0.004581082394407599,-0.002298046120662157,0.002664598554353009,0.11320464586197906,0.06354999594689409,-0.07208103447937365,-0.0030058526638610163,-0.0069785063518275625,0.005121998022920919,0.06354999594688732,0.16656717379416058,-0.11493267867179793,0.003211400872949287,0.004556358830872036,-0.007862731751968985,-0.07208103447938284,-0.1149326786714904,0.19042767338236494
2026-08-21T00:30:38.750660,0.0002911735300082805,0.00018424237604928843,-0.0002119449302793499,-0.004105690839807769,-0.0028107800591652913,0.003023977420515375,0.00018424237604927832,0.00042149926447220795,-0.0003163951219727542,-0.00216755475352851,-0.006254036309434701,0.004221790217395805,-0.0002119449302793614,-0.0003163951219726161,0.0005032475122139637,0.0025333536506449883,0.004727066782829069,-0.007139063618859317,-0.004105690839807769,-0.0021675547535285177,0.00253335365064494,0.0921049108395284,0.05412727124066996,-0.061665226874123145,-0.0028107800591649175,-0.0062540363094341096,0.004727066782834816,0.0541272712406697,0.13613270677478606,-0.09679104994211407,0.0030239774205158138,0.004221790217389969,-0.007139063618859964,-0.06166522687412515,-0.09679104994187379,0.15724843617525247
2026-08-21T00:30:38.758993,0.00028197060556271373,0.00018111190327954317,-0.00020981364666595575,-0.0036986662426189165,-0.0026119549727786503,0.002828442368166119,0.0001811119032795388,0.0004022093139167326,-0.0003063496047816905,-0.002020848823417159,-0.005587098739518566,0.0038661941967029403,-0.0002098136466659617,-0.0003063496047815507,0.00048553307047438383,0.0023828371025374716,0.004319764686365736,-0.0064595153547379516,-0.0036986662426189173,-0.002020848823417075,0.0023828371025375237,0.07588052208803539,0.046062201501733846,-0.052728185582767914,-0.0026119549727785045,-0.0055870987395181685,0.0043197646863708675,0.046062201501736705,0.11188393684908111,-0.08134565147606217,0.0028284423681663243,0.003866194196697772,-0.006459515354738398,-0.052728185582766283,-0.08134565147587354,0.13053642421030917
2026-08-21T00:30:38.767326,0.00027360707749320975,0.00017721580773346113,-0.00020710936267792786,-0.0033475916699270717,-0.0024170223756977273,0.0026361141762359878,0.00017721580773346103,0.00038213972669701423,-0.00029477541406283284,-0.001868931625985143,-0.004983190192943698,0.0035151823849898867,-0.00020710936267792981,-0.00029477541406269575,0.00046743197567846546,0.0022262986401911174,0.003926766568658998,-0.005841797664124631,-0.003347591669927073,-0.0018689316259850074,0.002226298640191228,0.06321305135528528,0.039242354766890294,-0.04516877056919977,-0.0024170223756977255,-0.004983190192943424,0.003926766568663529,0.03924235476689451,0.09251279365247808,-0.06844170870851006,0.0026361141762360524,0.0035151823849853612,-0.005841797664124952,-0.04516877056919648,-0.06844170870836097,0.10907275397840471
2026-08-21T00:30:38.775659,0.00026552541037622515,0.00017251962633175541,-0.00020376740201095606,-0.0030391502776808193,-0.002228115101212107,0.0024497061110043757,0.00017251962633175842,0.00036205350849416196,-0.0002825998687399472,-0.0017180617920491427,-0.004445351799845192,0.0031850012680829194,-0.0002037674020109553,-0.00028259986873981524,0.0004498652458898738,0.0020701646520954763,0.003563450978899231,-0.005291830845773688,-0.003039150277680821,-0.0017180617920489808,0.0020701646520956173,0.05315352064255827,0.033493748818987944,-0.03879293124431875,-0.0022281151012121963,-0.004445351799845002,0.0035634509789032164,0.0334937488189926,0.07700679722077809,-0.057781095278748175,0.0024497061110043596,0.0031850012680789772,-0.00529183084577393,-0.038792931244314835,-0.05778109527862934,0.0918045952077315
2026-08-21T00:30:38.783992,0.00025795751040179836,0.00016753791451164964,-0.0002000272251793755,-0.0027697988056661848,-0.0020529247689027455,0.002274123745541659,0.00016753791451165487,0.0003427143843312097,-0.0002702346260756824,-0.0015756044027290701,-0.003973579664588531,0.002882143880667289,-0.0002000272251793728,-0.0002702346260755569,0.0004325582491987326,0.001920427984733063,0.003232278433562188,-0.004800154515084687,-0.0027697988056661874,-0.0015756044027288984,0.0019204279847332198,0.04510086647777551,0.028699240841173916,-0.03344373253603751,-0.0020529247689028878,-0.003973579664588398,0.0032322784335656845,0.02869924084117852,0.06457021541372071,-0.048992760170102574,0.002274123745541594,0.0028821438806638576,-0.004800154515084876,-0.03344373253603349,-0.04899276017000706,0.07778578827846871
2026-08-21T00:30:38.792325,0.00025053259957589455,0.0001620622252844929,-0.00019600900378802455,-0.00253092602414299,-0.0018882291662024936,0.0021105790195835106,0.0001620622252844998,0.00032387667457999724,-0.0002580634862145473,-0.0014413239652289066,-0.0035568137531866253,0.0026075542722510496,-0.00019600900378802062,-0.00025806348621442885,0.0004165529272054382,0.0017796575463419003,0.0029362201383942707,-0.004369986095143309,-0.0025309260241429938,-0.0014413239652287333,0.0017796575463420621,0.03856362289257135,0.024672090944610394,-0.02895372611443326,-0.0018882291662026692,-0.0035568137531865303,0.0029362201383973455,0.02467209094461474,0.05449383757688073,-0.04175417619883959,0.0021105790195834234,0.0026075542722480624,-0.004369986095143463,-0.028953726114429427,-0.041754176198762136,0.06640984080618277
2026-08-21T00:30:38.800658,0.00024358211042893526,0.00015662887782872976,-0.0001918615137490076,-0.0023212040523413924,-0.0017392231150137663,0.0019602262533596542,0.00015662887782873772,0.000306218987755296,-0.00024623563554359033,-0.0013190965721391896,-0.003193885647721111,0.002361547162274208,-0.000191861513749003,-0.000246235635543479,0.0004010866107754927,0.0016494096101951552,0.0026711995170504692,-0.003986923608562135,-0.002321204052341397,-0.0013190965721390211,0.0016494096101953156,0.03323122936575307,0.02131644521429792,-0.025184122510790604,-0.001739223115013958,-0.003193885647721042,0.0026711995170531754,0.021316445214301906,0.046319799769178514,-0.03577063555465333,0.0019602262533595562,0.002361547162271601,-0.003986923608562262,-0.025184122510787055,-0.03577063555458999,0.05705427572425356
2026-08-21T00:30:38.808991,0.00023722542432360087,0.00015137085498068218,-0.00018775264292291306,-0.002137539977626124,-0.0016056894076063913,0.0018237293759700926,0.0001513708549806909,0.0002896812084643885,-0.00023479115077639472,-0.001208867534480418,-0.002876893297758241,0.0021415591668306777,-0.0001877526429229079,-0.00023479115077629047,0.0003861627132495861,0.0015303671729405362,0.002434105299116276,-0.0036454445950351625,-0.0021375399776261293,-0.0012088675344802575,0.0015303671729406919,0.028851667978000366,0.018515541881961108,-0.022016302905011838,-0.0016056894076065884,-0.0028768932977581894,0.002434105299118662,0.018515541881964703,0.03963639421167492,-0.030801477703749434,0.0018237293759699896,0.002141559166828396,-0.0036454445950352713,-0.022016302905008604,-0.03080147770369723,0.04930968382041864
2026-08-21T00:30:38.817324,0.0002313657473717027,0.0001462979843584961,-0.00018370524562676786,-0.001975650613958186,-0.0014858266335656563,0.00169982137670035,0.00014629798435850523,0.0002742594219421204,-0.00022383243121354348,-0.0011095959818933337,-0.002599614471537323,0.0019455123462470763,-0.0001837052456267624,-0.00022383243121344603,0.0003718771371211549,0.001421859297041475,0.00222253608183336,-0.003341259143571239,-0.0019756506139581914,-0.0011095959818931828,0.0014218592970416243,0.025220784284437116,0.01616505349995455,-0.019341468197811188,-0.0014858266335658525,-0.0025996144715372833,0.0022225360818354687,0.01616505349995776,0.03413402427150031,-0.026658323214373152,0.001699821376700246,0.0019455123462450723,-0.003341259143571332,-0.019341468197808274,-0.0266583232143298,0.04286226667615349
2026-08-21T00:30:38.825657,0.0002258663839361888,0.00014131866620746022,-0.00017975546514667422,-0.0018317042192082854,-0.0013771705606177916,0.0015873925913995244,0.00014131866620746967,0.0002597527895972271,-0.00021339652427333286,-0.0010196955697475605,-0.0023552634313869776,0.0017705935619063006,-0.0001797554651466686,-0.00021339652427324187,0.000358492093229074,0.0013231878680710057,0.00203421265944228,-0.0030717725674945383,-0.0018317042192082908,-0.0010196955697474189,0.0013231878680711473,0.02218184595547257,0.014176914224185728,-0.01707248078575104,-0.0013771705606179835,-0.0023552634313869464,0.0020342126594441495,0.014176914224188592,0.02956362529377246,-0.023187992143155534,0.001587392591399423,0.001770593561904535,-0.003071772567494619,-0.01707248078574844,-0.02318799214311927,0.037475675332018905
2026-08-21T00:30:38.833990,0.00022087239774986437,0.00013656773003320282,-0.00017597659240540972,-0.0017043883256012268,-0.0012797593266411665,0.001485948318042945,0.00013656773003321252,0.0002461738120278478,-0.0002034274190015446,-0.0009389083157693036,-0.002139760732495826,0.0016142276686366857,-0.00017597659240540405,-0.0002034274190014597,0.00034573730700661163,0.0012337960636096554,0.0018656709546238668,-0.002830816103857491,-0.001704388325601233,-0.0009389083157691716,0.0012337960636097886,0.019627714951099884,0.012493769212737501,-0.015142045965714217,-0.0012797593266413519,-0.0021397607324958002,0.0018656709546255286,0.012493769212740048,0.02574592761368936,-0.020263056894126472,0.0014859483180428483,0.0016142276686351251,-0.0028308161038575613,-0.015142045965711894,-0.02026305689409594,0.03293546535769858
2026-08-21T00:30:38.842323,0.0002162504143150304,0.00013199007425354563,-0.00017234251036735032,-0.0015907481319090845,-0.0011917482996964272,0.001393974954276079,0.0001319900742535553,0.000233458888132687,-0.00019396093878703871,-0.0008659770876625691,-0.0019490695239822449,0.0014744550579892774,-0.00017234251036734468,-0.00019396093878695943,0.0003337008139705517,0.0011526127297444414,0.0017149656434788168,-0.0026155932479033327,-0.001590748131909091,-0.0008659770876624462,0.0011526127297445661,0.01746197524105703,0.01105866087870539,-0.013489681177361702,-0.0011917482996966055,-0.001949069523982223,0.001714965643480299,0.011058660878707655,0.022536389490131082,-0.01778718197193596,0.0013939749542759877,0.001474455057987893,-0.002615593247903395,-0.013489681177359636,-0.01778718197191009,0.029091106222100746
2026-08-21T00:30:38.850656,0.00021195335147146017,0.00012759872498858182,-0.00016883801192202886,-0.001488844561789561,-0.0011121432789450532,0.0013103035012444898,0.0001275987249885914,0.00022160362658547872,-0.00018500409754677812,-0.0008001350725930737,-0.0017801743024205541,0.0013495116389846968,-0.0001688380119220233,-0.00018500409754670406,0.0003223165734276914,0.0010787353269632936,0.0015799949919208236,-0.002422647006977535,-0.0014888445617895674,-0.0008001350725929593,0.0010787353269634105,0.015613113073524334,0.00982945833768934,-0.012067759501072617,-0.0011121432789452227,-0.0017801743024205357,0.001579994991922149,0.009829458337691357,0.01982432768702587,-0.015681586799302653,0.0013103035012444043,0.001349511638983465,-0.0024226470069775904,-0.012067759501070778,-0.015681586799280594,0.025815884987713325
2026-08-21T00:30:38.858989,0.0002077972119170359,0.00012334447882206804,-0.00016539746160765527,-0.0013962326913719717,-0.0010394605763318998,0.001233419534079765,0.00012334447882207756,0.0002106180629807144,-0.00017662494172821243,-0.0007404376620883316,-0.0016305883790092308,0.0012381503577797413,-0.00016539746160764985,-0.00017662494172814315,0.0003116599277414412,0.0010111514864261262,0.0014594211590799602,-0.0022498720716590923,-0.001396232691371978,-0.0007404376620882254,0.0010111514864262355,0.014019898373993827,0.008769166567829688,-0.010835459185089115,-0.0010394605763320607,-0.0016305883790092147,0.0014594211590811498,0.008769166567831489,0.01752231959417918,-0.013885326377444267,0.001233419534079685,0.0012381503577786406,-0.002249872071659143,-0.010835459185087479,-0.013885326377425346,0.02301414238993188
2026-08-21T00:30:38.867322,0.0002038810030473732,0.00011923963205644333,-0.00016208853052687637,-0.0013124464307146587,-0.0009732087790994381,0.0011632046188162375,0.00011923963205645268,0.00020033057227100367,-0.00016870514523498818,-0.0006862630259240874,-0.001497022491833113,0.0011381047570787576,-0.00016208853052687112,-0.00016870514523492332,0.00030164334632376295,0.0009495197975318341,0.001351004558340599,-0.0020945084812192976,-0.001312446430714665,-0.0006862630259239888,0.000949519797531936,0.012643302951770626,0.007851617480479738,-0.009765493290807446,-0.0009732087790995905,-0.0014970224918330987,0.00135100455834167,0.007851617480481347,0.015553476233311754,-0.012342577065876412,0.0011632046188161632,0.0011381047570777712,-0.0020945084812193436,-0.009765493290805987,-0.012342577065860096,0.020603769909931915
2026-08-21T00:30:38.875655,0.00020008004623000197,0.00011529900442534243,-0.00015884112642603577,-0.0012358429308844006,-0.000912653726770932,0.001098392642853261,0.00011529900442535167,0.00019083816963920568,-0.000161314984363433,-0.0006371400610695671,-0.0013783300390699652,0.001048706942539229,-0.0001588411264260307,-0.0001613149843633722,0.0002922145982375033,0.0008929662508726457,0.001253674993572167,-0.001954323382347187,-0.0012358429308844067,-0.0006371400610694754,0.0008929662508727407,0.011444592365974667,0.007054163365374536,-0.008829989844774032,-0.0009126537267710763,-0.0013783300390699527,0.0012536749935731348,0.00705416336537598,0.013866430876086317,-0.011014315467712239,0.0010983926428531922,0.0010487069425383414,-0.0019543233823472285,-0.008829989844772726,-0.011014315467698096,0.018518823871187258
2026-08-21T00:30:38.883988,0.00019651579356661,0.0001115459791792994,-0.00015571446069094667,-0.0011663027257569198,-0.0008575260418271662,0.0010389520204029212,0.0001115459791793084,0.00018199942162487162,-0.0001543370318441428,-0.0005926063489009949,-0.0012720792246649641,0.0009681719048579944,-0.0001557144606909417,-0.00015433703184408566,0.0002832487903810047,0.0008412143669704565,0.0011656110758877698,-0.0018270424811222222,-0.0011663027257569258,-0.0005926063489009094,0.000841214366970545,0.01039951465930362,0.006359611462657672,-0.008010929871246679,-0.0008575260418273025,-0.0012720792246649524,0.0011656110758886463,0.006359611462658971,0.012410949359507161,-0.00986303686542594,0.0010389520204028572,0.0009681719048571934,-0.00182704248112226,-0.00801092987124551,-0.009863036865413623,0.016704645554675403
2026-08-21T00:30:38.892321,0.00019320562573475373,0.00010793484893113379,-0.000152740758361682,-0.0011031647820700773,-0.0008070741483368561,0.0009845954245441913,0.0001079348489311426,0.00017365282056528686,-0.00014768689248957458,-0.0005519752974654441,-0.0011760542924486668,0.0008950329050306989,-0.00015274075836167717,-0.00014768689248952096,0.00027476313050014414,0.000793893285114517,0.0010855700934965682,-0.0017114642676508858,-0.0011031647820700834,-0.0005519752974653645,0.0007938932851145993,0.009484935416352093,0.005751416697069369,-0.00729200321540973,-0.000807074148336985,-0.0011760542924486564,0.001085570093497364,0.0057514166970705416,0.011145874141696746,-0.00885955647994713,0.0009845954245441325,0.0008950329050299741,-0.0017114642676509199,-0.007292003215408681,-0.008859556479936357,0.015120911025565698
2026-08-21T00:30:38.900654,0.00019016495849689803,0.00010450135173266291,-0.00014990282347176668,-0.0010458429951490534,-0.000761073113639024,0.000934749387145836,0.00010450135173267152,0.0001658251284660309,-0.0001413544814419738,-0.0005149968184802963,-0.0010894024120421677,0.0008286152604628516,-0.000149902823471762,-0.00014135448144192344,0.0002666312719989214,0.0007504914897243103,0.0010125766368914416,-0.0016057552882782886,-0.0010458429951490595,-0.0005149968184802222,0.0007504914897243871,0.00868175324272923,0.005217915531909945,-0.0066583203926233155,-0.0007610731136391461,-0.001089402412042158,0.0010125766368921658,0.005217915531911007,0.010043648279192406,-0.007981619998308386,0.0009347493871457816,0.0008286152604621939,-0.00160575528827832,-0.006658320392622371,-0.007981619998298925,0.013729933474056918
2026-08-21T00:30:38.908987,0.00018731503061442543,0.00010119245790267257,-0.0001471858191271132,-0.0009933795904430373,-0.000718749452898812,0.0008888571993928,0.00010119245790268097,0.0001584449244006811,-0.00013532927973407727,-0.00048110847876499613,-0.0010108295285297393,0.0007681505140291056,-0.00014718581912710873,-0.00013532927973402986,0.0002589197026283477,0.0007105761500755407,0.0009460074764416656,-0.0015093022005587895,-0.000993379590443043,-0.00048110847876492696,0.0007105761500756122,0.007971997966163106,0.0047469698741174,-0.006097312042595493,-0.0007187494528989275,-0.00101082952852973,0.0009460074764423262,0.004746969874118362,0.009078450850152327,-0.0072110307530299225,0.0008888571993927497,0.0007681505140285075,-0.0015093022005588182,-0.006097312042594642,-0.00721103075302158,0.012505824834263232
2026-08-21T00:30:38.917320,0.00018465021446408534,0.00009803595825992041,-0.0001445682867579814,-0.000945281900063125,-0.0006799088843759897,0.0008464368378102848,0.0000980359582599286,0.0001515416619502034,-0.00012961491849806283,-0.0004501261257261325,-0.0009397442888029487,0.0007131790158137204,-0.00014456828675797715,-0.00012961491849801824,0.00025153814259867624,0.0006737439504119491,0.0008851737795314101,-0.0014207772786844568,-0.0009452819000631305,-0.00045012612572606776,0.0006737439504120159,0.007342523938458964,0.004330534635289418,-0.005598582827002625,-0.0006799088843760992,-0.0009397442888029401,0.0008851737795320141,0.004330534635290293,0.00823174869795764,-0.006532670691568354,0.0008464368378102383,0.000713179015813175,-0.001420777278684483,-0.005598582827001856,-0.006532670691560972,0.011422902913038406
2026-08-21T00:30:38.925653,0.00018215395635835156,0.0000950078704366189,-0.0001420495977078251,-0.0009010654531408544,-0.0006441144855521149,0.0008071759406911463,0.00009500787043662688,0.0001450528583653082,-0.00012418014327951214,-0.0004216837283003628,-0.000875140780686875,0.000663017556242339,-0.00014204959770782103,-0.00012418014327947004,0.00024448626036946224,0.000639705764539098,0.0008294439298644088,-0.001339455707376469,-0.0009010654531408598,-0.0004216837283003021,0.0006397057645391602,0.006782087594522617,0.003960725747223519,-0.005153823531016391,-0.0006441144855522188,-0.0008751407806868667,0.0008294439298649623,0.003960725747224317,0.007485535651358953,-0.005933240117221613,0.000807175940691103,0.0006630175562418404,-0.001339455707376493,-0.005153823531015697,-0.0059332401172150565,0.010462052078425802
2026-08-21T00:30:38.933986,0.00017982022299324325,0.0000920793313130786,-0.00013963491159969758,-0.0008603472657306281,-0.0006109697880122656,0.0007708364017329801,0.00009207933131308639,0.00013890514882702545,-0.00011898307765591091,-0.000395438260115783,-0.0008160750224611965,0.0006170000671210243,-0.00013963491159969368,-0.0001189830776558712,0.0002377652626144962,0.0006082192282399488,0.0007782278305135035,-0.0012647033049128162,-0.0008603472657306333,-0.0003954382601157259,0.0006082192282400068,0.006281443595104592,0.0036308889544536733,-0.004756136173169774,-0.0006109697880123637,-0.0008160750224611884,0.0007782278305140118,0.0036308889544544023,0.006824536738326131,-0.005401392351967996,0.0007708364017329401,0.0006170000671205677,-0.001264703304912838,-0.004756136173169145,-0.005401392351962155,0.009607210320094364
