time,Globals.tick
2026-04-19T15:52:05.232119,0
2026-04-19T15:52:05.241041,1
2026-04-19T15:52:05.249374,2
2026-04-19T15:52:05.257707,3
2026-04-19T15:52:05.266040,4
2026-04-19T15:52:05.274373,5
2026-04-19T15:52:05.282706,6
2026-04-19T15:52:05.291039,7
2026-04-19T15:52:05.299372,8
2026-04-19T15:52:05.307705,9
2026-04-19T15:52:05.316038,10
2026-04-19T15:52:05.324371,11
2026-04-19T15:52:05.332704,12
2026-04-19T15:52:05.341037,13
2026-04-19T15:52:05.349370,14
2026-04-19T15:52:05.357703,15
2026-04-19T15:52:05.366036,16
2026-04-19T15:52:05.374369,17
2026-04-19T15:52:05.382702,18
2026-04-19T15:52:05.391035,19
2026-04-19T15:52:05.399368,20
2026-04-19T15:52:05.407701,21
2026-04-19T15:52:05.416034,22
2026-04-19T15:52:05.424367,23
2026-04-19T15:52:05.432700,24
2026-04-19T15:52:05.441033,25
2026-04-19T15:52:05.449366,26
2026-04-19T15:52:05.457699,27
2026-04-19T15:52:05.466032,28
2026-04-19T15:52:05.474365,29
2026-04-19T15:52:05.482698,30
2026-04-19T15:52:05.491031,31
2026-04-19T15:52:05.499364,32
2026-04-19T15:52:05.507697,33
2026-04-19T15:52:05.516030,34
2026-04-19T15:52:05.524363,35
2026-04-19T15:52:05.532696,36
2026-04-19T15:52:05.541029,37
2026-04-19T15:52:05.549362,38
2026-04-19T15:52:05.557695,39
2026-04-19T15:52:05.566028,40
2026-04-19T15:52:05.574361,41
2026-04-19T15:52:05.582694,42
2026-04-19T15:52:05.591027,43
2026-04-19T15:52:05.599360,44
2026-04-19T15:52:05.607693,45
2026-04-19T15:52:05.616026,46
2026-04-19T15:52:05.624359,47
2026-04-19T15:52:05.632692,48
2026-04-19T15:52:05.641025,49
2026-04-19T15:52:05.649358,50
2026-04-19T15:52:05.657691,51
2026-04-19T15:52:05.666024,52
2026-04-19T15:52:05.674357,53
2026-04-19T15:52:05.682690,54
2026-04-19T15:52:05.691023,55
2026-04-19T15:52:05.699356,56
2026-04-19T15:52:05.707689,57
2026-04-19T15:52:05.716022,58
2026-04-19T15:52:05.724355,59
2026-04-19T15:52:05.732688,60
2026-04-19T15:52:05.741021,61
2026-04-19T15:52:05.749354,62
2026-04-19T15:52:05.757687,63
2026-04-19T15:52:05.766020,64
2026-04-19T15:52:05.774353,65
2026-04-19T15:52:05.782686,66
2026-04-19T15:52:05.791019,67
2026-04-19T15:52:05.799352,68
2026-04-19T15:52:05.807685,69
2026-04-19T15:52:05.816018,70
2026-04-19T15:52:05.824351,71
2026-04-19T15:52:05.832684,72
2026-04-19T15:52:05.841017,73
2026-04-19T15:52:05.849350,74
2026-04-19T15:52:05.857683,75
2026-04-19T15:52:05.866016,76
2026-04-19T15:52:05.874349,77
2026-04-19T15:52:05.882682,78
2026-04-19T15:52:05.891015,79
2026-04-19T15:52:05.899348,80
2026-04-19T15:52:05.907681,81
2026-04-19T15:52:05.916014,82
2026-04-19T15:52:05.924347,83
2026-04-19T15:52:05.932680,84
2026-04-19T15:52:05.941013,85
2026-04-19T15:52:05.949346,86
2026-04-19T15:52:05.957679,87
2026-04-19T15:52:05.966012,88
2026-04-19T15:52:05.974345,89
2026-04-19T15:52:05.982678,90
2026-04-19T15:52:05.991011,91
2026-04-19T15:52:05.999344,92
2026-04-19T15:52:06.007677,93
2026-04-19T15:52:06.016010,94
2026-04-19T15:52:06.024343,95
2026-04-19T15:52:06.032676,96
2026-04-19T15:52:06.041009,97
2026-04-19T15:52:06.049342,98
2026-04-19T15:52:06.057675,99
2026-04-19T15:52:06.066008,100
